"institution";"period";"euro";"doi";"is_hybrid";"Publisher";"journal_full_title";"issn";"pmcid";"url"
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s10817-014-9315-z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1422.73;"10.1364/OE.22.015829";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1639.63;"10.1371/journal.pgen.1004347";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jm5004914";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1577.80;"10.1016/j.fitote.2014.06.008";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2665.69;"10.1016/j.bbalip.2014.03.014";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/nl403791q";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1443.45;"10.1088/1367-2630/16/5/053034";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/es501127k";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1014.34;"10.1371/journal.pone.0079588";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/ja412375j";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;559.27;"10.4161/chan.26368";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1440.00;"10.1088/1748-9326/9/3/034001";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;498.76;"10.3390/cancers6010193";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1600.00;"10.3389/fnagi.2014.00263";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2672.72;"10.1111/cgf.12406";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep01955";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/bi401042z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1388.48;"10.1364/OE.22.016759";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2581.01;"10.1016/j.stemcr.2014.01.006";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2250.00;"10.1093/molbev/msu227";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1560.00;"10.1163/15685381-00002940";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2250.00;"10.1093/molbev/mst205";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2200.73;"10.1002/bimj.201300153";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2074.21;"10.1371/journal.ppat.1003553";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;3408.07;"10.1016/j.copbio.2013.09.012";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s13592-014-0284-3";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s11104-014-2128-3";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1818.00;"10.1186/1471-2407-14-52";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1566.00;"10.5194/bgd-11-8181-2014";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;999.78;"10.1364/BOE.5.002635";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/cm404062r";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2627.74;"10.1111/cdep.12061";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1954.84;"10.1016/j.cpc.2014.03.021";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3000.00;"10.1002/chem.201402805";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2420.00;"10.1163/15685365-12341444";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00253-013-5438-0";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep04981";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00253-013-5283-1";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1440.00;"10.3354/meps10689";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2191.38;"10.1016/j.biopsych.2014.09.010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1800.07;"10.1002/stem.1603";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1950.00;"10.1088/0953-4075/46/12/125003";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1200.00;"10.5560/ZNB.2013-2313";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2521.01;"10.1002/adsc.201300251";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1200.00;"10.5560/ZNB.2012-0001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00167-014-3154-7";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;341.53;"10.5194/angeo-32-651-2014";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2500.00;"10.1002/ejic.201402499";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s11222-014-9500-2";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1200.35;"10.1371/journal.pone.0089690";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1398.74;"10.3390/ijms15010438";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1034.94;"10.1371/journal.pone.0104164";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2233.29;"10.1111/jeu.12117";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/ac404242q";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1590.00;"10.1186/1471-2180-14-121";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/nl502027r";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1026.00;"10.1186/1556-276X-7-601";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/cg401859p";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/jp502330e";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2061.53;"10.1063/1.4897191";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1306.80;"10.1186/1742-4690-11-34";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/pr500202e";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1029.12;"10.1371/journal.pone.0050541";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2643.93;"10.1111/cea.12294";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;729.66;"10.1107/S1399004713033634";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1652.40;"10.1002/ece3.920";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1997.51;"10.1130/G36063.1";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3240.00;"10.15252/emmm.201303283";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;496.15;"10.1038/jid.2012.233";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2521.01;"10.1002/chem.201303897";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1188.00;"10.1088/1367-2630/16/1/013014";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2629.66;"10.1016/j.bcp.2014.07.018";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2391.48;"10.1039/C4RA03090G";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep04113";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1943.17;"10.1016/j.neuroimage.2014.01.041";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1363.23;"10.1016/j.intell.2013.09.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3352.14;"10.1097/ACI.0b013e328364f4df";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s13199-014-0285-z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00190-014-0697-9";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/np400701k";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2262.75;"10.1111/bph.12841";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/la402242b";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1289.28;"10.1091/mbc.E13-08-0448";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2261.26;"10.1002/2013GL058982";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2636.59;"10.1002/wmts.102";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;762.27;;"FALSE";"e-Century Publishing Corporation";"American Journal of Cancer Research";"2156-6976";"PMC3623836";"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3623836/"
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/pr401078h";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2443.55;"10.1016/j.jinorgbio.2014.02.010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/1752-7155/8/4/046005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00339-014-8408-1";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2720.07;"10.1111/gwat.12243";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1124.37;"10.1155/2014/971345";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;3060.00;"10.1093/jhered/est005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1928.41;"10.1016/j.nima.2014.06.080";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jp410964w";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1061.97;"10.1371/journal.pone.0069064";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;4440.00;"10.1038/ncomms5492";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2222.83;"10.1111/nph.12868";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1120.97;"10.1371/journal.pone.0113443";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1954.84;"10.1016/j.anbehav.2014.02.023";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2692.52;"10.1111/pbi.12184";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2137.00;"10.1038/jcbfm.2014.82";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00180-013-0471-0";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1715.14;"10.1098/rsta.2013.0343";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1766.52;"10.1016/j.jmva.2014.01.003";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/np4008365";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00049-014-0146-5";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;206.50;"10.1155/2013/384320";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1332.84;"10.1016/j.jmaa.2014.03.013";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2726.46;"10.1016/j.jaci.2013.10.058";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1560.00;"10.1163/15685411-00002807";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/jp503643r";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2740.98;"10.1111/1574-6941.12165";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;971.58;"10.1016/j.alcr.2014.01.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/jp501285r";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;975.61;"10.3390/rs6021347";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/0957-0233/25/11/115603";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1443.45;"10.1088/1367-2630/16/8/083010";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1093.92;"10.1103/PhysRevX.4.021028";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2665.69;"10.1016/j.bbalip.2014.02.006";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2221.41;"10.1016/j.ymben.2014.05.011";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2221.40;"10.1016/j.commatsci.2014.05.027";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2296.48;"10.1016/j.ijms.2013.12.015";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1786.96;"10.1186/1478-811X-12-38";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2200.00;"10.1007/s00359-013-0869-8";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/ct400956h";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jp5044464";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00401-014-1263-5";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;985.03;"10.1145/2507157.2507180";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;4110.00;"10.1038/ncomms5085";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/mp4006479";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/nn500978p";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1321.64;"10.1186/1755-8166-7-13";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1076.81;"10.1371/journal.pone.0040271";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1751.82;"10.1080/15230406.2014.890072";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;992.28;"10.1371/journal.pone.0086701";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;997.01;"10.1063/1.4842495";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1014.59;"10.1371/journal.pone.0097893";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1440.00;"10.3354/dao02768";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1315.80;"10.1186/1746-4269-10-1";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1042.04;"10.1364/BOE.5.000630";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2999.11;"10.1016/j.aca.2013.10.042";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1200.00;"10.1371/journal.pone.0099231";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1954.84;"10.1016/j.anbehav.2014.04.028";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;888.56;"10.1016/j.ijdrr.2014.02.001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1775.88;"10.3390/molecules190812531";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;467.58;"10.1158/1078-0432.CCR-09-2854";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2726.46;"10.1016/j.tibtech.2013.10.002";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3000.00;"10.1002/chem.201402406";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep05187";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s11104-014-2271-x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/jp500423a";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00709-014-0703-3";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;963.93;"10.1039/C4CS00079J";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2586.10;"10.1111/jpy.12229";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2340.00;"10.1088/0957-4484/25/39/395704";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jp502584t";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2914.76;"10.1016/j.carbon.2013.12.017";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;667.00;"10.1523/JNEUROSCI.0448-11.2011";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1736.55;"10.1063/1.4901043";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2230.08;"10.1111/zsc.12046";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;974.10;"10.1371/journal.pone.0092543";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2236.15;"10.1666/13051";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1688.86;"10.1371/journal.pgen.1004506";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1335.88;"10.1109/JSTARS.2013.2259579";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1999.40;"10.1016/j.biochi.2013.11.023";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00418-013-1102-0";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2191.38;"10.1016/j.palaeo.2014.08.015";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2665.69;"10.1016/j.ijpharm.2014.05.057";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/1752-7155/8/4/046001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1076.73;"10.1371/journal.pone.0039409";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2221.40;"10.1016/j.jallcom.2014.04.009";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;895.97;"10.1016/j.langsci.2014.06.016";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2662.92;"10.1002/biot.201300305";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1363.22;"10.1016/j.jalgebra.2013.09.016";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/ac500059a";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2671.74;"10.1002/rcm.6947";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;964.21;"10.1016/j.jeoa.2014.09.007";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;965.08;"10.3389/fpsyg.2014.00690";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/cb400548s";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2660.49;"10.1111/jeu.12104";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1022.60;"10.1371/journal.pone.0101794";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1450.36;"10.1186/1477-5956-12-29";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1487.50;"10.1055/s-0034-1368196";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1173.91;"10.1371/journal.pone.0096401";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/jp500324x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2914.76;"10.1016/j.phytochem.2014.02.010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/ac502488f";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00216-014-7746-3";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1188.00;"10.1088/1367-2630/15/8/083004";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2914.76;"10.1016/j.chroma.2013.12.061";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2310.26;"10.1016/j.ijms.2014.02.016";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/jp502148x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2892.62;"10.1016/j.sab.2014.07.023";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s10342-013-0777-z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/1748-9326/9/3/034015";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s10781-013-9202-7";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3529.42;"10.1002/ange.201407452";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2208.15;"10.1016/j.pep.2013.12.003";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1443.45;"10.1088/1367-2630/16/7/073007";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1322.40;"10.1002/ece3.1330";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2932.26;"10.1016/j.carbon.2014.03.033";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00253-013-5192-3";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2608.69;"10.1111/boj.12168";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1142.40;"10.1155/2014/131737";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1599.42;"10.1016/j.jbiotec.2014.04.014";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1663.76;"10.1371/journal.pgen.1004440";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2191.38;"10.1016/j.jallcom.2014.07.211";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1218.05;"10.1371/journal.pone.0079025";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1017.71;"10.1371/journal.pone.0100822";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;241.79;"10.11646/zootaxa.3785.3.7";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;642.05;"10.3897/zookeys.429.7420";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1330.43;"10.1155/2013/805217";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;4110.00;"10.1038/ncomms4897";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/0957-0233/25/10/105303";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1950.00;"10.1088/0957-0233/24/12/125101";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1332.85;"10.1016/j.virol.2014.06.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;4110.00;"10.1038/ncomms4679";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1218.63;"10.1109/TED.2014.2353578";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3086.42;"10.1002/2013JD020818";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2653.70;"10.1111/jiec.12100";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1314.83;"10.1016/j.jsc.2014.08.002";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3000.00;"10.1002/rra.2795";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/nn405114z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jp506400y";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;4440.00;"10.1038/ncomms5034";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1806.00;"10.1161/JAHA.113.000732";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2521.01;"10.1002/ejic.201300662";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2205.89;"10.1016/j.radonc.2013.11.002";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/ja506060u";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2296.47;"10.1099/ijs.0.065292-0";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1766.52;"10.1016/j.jcss.2014.01.001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2739.65;"10.1080/01402382.2013.814956";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2707.57;"10.1111/tpj.12563";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/es500180c";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2221.41;"10.1016/j.bbadis.2014.02.012";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2726.46;"10.1016/j.jsbmb.2013.09.017";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1821.09;"10.1371/journal.pgen.1004682";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s11104-014-2121-x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s10703-013-0199-z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/ic4031359";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1658.32;"10.1016/j.jtbi.2014.04.019";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/jz500282t";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep04269";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2058.96;"10.1016/j.exer.2013.09.008";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3060.00;"10.1093/cvr/cvt339";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2250.00;"10.1093/molbev/msu300";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2100.00;"10.1515/bz-2014-0009";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;914.81;"10.1107/S1600577513025459";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1443.45;"10.1088/1367-2630/16/4/043017";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/1751-8113/47/35/355202";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2250.00;"10.1093/molbev/msu247";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/es502204x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2250.00;"10.1093/molbev/mst131";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2596.09;"10.1111/1567-1364.12105";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1182.48;"10.1371/journal.pone.0074029";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2191.38;"10.1016/j.jog.2014.07.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1002.56;"10.1371/journal.pone.0099032";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2400.00;"10.1111/psyp.12062";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/np400834c";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1314.83;"10.1016/j.bandc.2014.08.006";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1999.40;"10.1016/j.physleta.2013.08.031";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2208.16;"10.1016/j.jhydrol.2014.02.024";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2191.38;"10.1016/j.ecolind.2014.06.027";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1599.42;"10.1016/j.apgeog.2014.04.016";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1920.00;"10.3389/fmicb.2014.00541";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;4440.00;"10.1038/ncomms5803";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1692.09;"10.1371/journal.pgen.1004067";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2658.20;"10.1111/fwb.12345";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;996.11;"10.1371/journal.pone.0095055";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2106.00;"10.1088/0264-9381/30/23/235037";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2665.69;"10.1016/j.bbamem.2014.04.023";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jp5034036";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1555.87;"10.1109/LSP.2014.2317512";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;960.00;"10.3389/fmicb.2013.00350";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1253.40;"10.1371/journal.pone.0074055";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/jz402301v";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1601.58;"10.1103/PhysRevB.89.174113";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1015.76;"10.1371/journal.pone.0086315";"FALSE";;;;;
