institution;period;euro;doi;is_hybrid;Publisher;journal_full_title;issn;pmid;url
FWF - Austrian Science Fund;2013;2050.96;10.1021/ja4020925;TRUE;;;;;
FWF - Austrian Science Fund;2013;1504.80;10.1088/1367-2630/15/7/073033;FALSE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/ic4004824;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/anie.201301469;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.gde.2012.02.005;TRUE;;;;;
FWF - Austrian Science Fund;2013;930.23;10.1073/pnas.1300686110;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jo302547q;TRUE;;;;;
FWF - Austrian Science Fund;2013;993.35;10.1016/j.shpsc.2012.02.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;4460.43;10.1016/j.molcel.2013.01.037;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.phytochem.2011.04.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/om3012272;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/cssc.201300133;TRUE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/jz301106x;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00424-013-1319-8;TRUE;;;;;
FWF - Austrian Science Fund;2013;3240.00;10.1038/ismej.2013.44;TRUE;;;;;
FWF - Austrian Science Fund;2013;2380.00;10.1007/s10453-012-9281-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.soilbio.2010.11.022;TRUE;;;;;
FWF - Austrian Science Fund;2013;1305.12;10.3390/ijms140918535;FALSE;;;;;
FWF - Austrian Science Fund;2013;1531.20;10.5194/tcd-6-5181-2012;FALSE;;;;;
FWF - Austrian Science Fund;2013;1255.20;10.1038/srep01840;FALSE;;;;;
FWF - Austrian Science Fund;2013;2347.83;10.1016/j.ibiod.2012.02.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;1535.18;10.1016/j.clineuro.2012.12.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;1376.46;10.1177/0047117812470574;TRUE;;;;;
FWF - Austrian Science Fund;2013;2280.35;10.1097/TP.0b013e318280b385;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00424-013-1383-0;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/btpr.1649;TRUE;;;;;
FWF - Austrian Science Fund;2013;2230.21;10.1016/j.commatsci.2013.05.015;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.envsoft.2011.04.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.micromeso.2012.04.052;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.15;10.1016/j.bbamem.2012.12.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s10822-013-9645-7;TRUE;;;;;
FWF - Austrian Science Fund;2013;2347.83;10.1016/j.abb.2012.01.017;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.62;10.1016/j.fsigen.2012.10.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/bi300802a;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.ympev.2013.07.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;1546.76;10.1074/jbc.M113.462259;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/am401958e;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/om400114h;TRUE;;;;;
FWF - Austrian Science Fund;2013;1331.00;10.3390/s130202196;FALSE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.jtbi.2011.03.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;118.14;10.1107/S1600536812046405;FALSE;;;;;
FWF - Austrian Science Fund;2013;718.34;10.11646/zootaxa.3619.3.1;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/cg3010823;TRUE;;;;;
FWF - Austrian Science Fund;2013;2380.00;10.1007/s13127-012-0121-3;TRUE;;;;;
FWF - Austrian Science Fund;2013;1684.61;10.1016/j.jesp.2013.08.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.enggeo.2012.12.019;TRUE;;;;;
FWF - Austrian Science Fund;2013;4515.25;10.1016/j.neuron.2011.09.022;TRUE;;;;;
FWF - Austrian Science Fund;2013;2999.11;10.1016/j.chroma.2013.09.072;TRUE;;;;;
FWF - Austrian Science Fund;2013;2347.83;10.1016/j.cor.2012.03.010;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s11557-013-0900-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;547.40;10.5194/angeo-31-135-2013;FALSE;;;;;
FWF - Austrian Science Fund;2013;2005.82;10.1103/PhysRevLett.110.090405;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/fwb.12104;TRUE;;;;;
FWF - Austrian Science Fund;2013;4460.43;10.1016/j.cub.2013.06.043;TRUE;;;;;
FWF - Austrian Science Fund;2013;3456.00;10.1093/nar/gkt703;FALSE;;;;;
FWF - Austrian Science Fund;2013;1728.90;10.1186/1754-6834-6-62;FALSE;;;;;
FWF - Austrian Science Fund;2013;1757.10;10.1371/journal.pcbi.1002909;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.ejmg.2013.02.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;4515.25;10.1016/j.celrep.2012.11.017;FALSE;;;;;
FWF - Austrian Science Fund;2013;1075.40;10.1371/journal.pone.0064034;FALSE;;;;;
FWF - Austrian Science Fund;2013;2657.81;10.1111/nph.12535;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.cretres.2012.04.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/bph.12180;TRUE;;;;;
FWF - Austrian Science Fund;2013;977.33;10.1080/00905992.2013.817386;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.ecolind.2012.03.027;TRUE;;;;;
FWF - Austrian Science Fund;2013;2784.48;10.1111/gcb.12367;TRUE;;;;;
FWF - Austrian Science Fund;2013;2639.10;10.1002/jcc.23490;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/gcbb.12071;FALSE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.neuropharm.2012.05.025;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1007/s00415-012-6736-7;TRUE;;;;;
FWF - Austrian Science Fund;2013;2700.46;10.1111/bph.12354;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.15;10.1016/j.imbio.2012.11.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;2340.00;10.1093/ijpor/edt010;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/jp400062y;TRUE;;;;;
FWF - Austrian Science Fund;2013;2232.51;10.1111/jzs.12044;TRUE;;;;;
FWF - Austrian Science Fund;2013;2730.00;10.1093/hmg/ddt260;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.talanta.2012.05.039;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.copbio.2013.02.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;3088.44;10.1016/j.soilbio.2013.08.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.ijpddr.2012.04.002;FALSE;;;;;
FWF - Austrian Science Fund;2013;3108.00;10.1042/BJ20130579;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jp400401f;TRUE;;;;;
FWF - Austrian Science Fund;2013;2549.21;10.1103/PhysRevLett.110.086403;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.pain.2013.04.011;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.57;10.1016/j.jfa.2012.12.005;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jp3094935;TRUE;;;;;
FWF - Austrian Science Fund;2013;425.68;10.3390/d5040750;FALSE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/cm300996j;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.jsbmb.2013.06.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;4573.87;10.1016/j.celrep.2012.05.021;FALSE;;;;;
FWF - Austrian Science Fund;2013;3386.29;10.1016/j.pain.2011.04.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.jedc.2012.04.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00214-013-1337-9;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.ultras.2012.05.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;1070.22;10.1371/journal.pone.0067544;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.expneurol.2013.02.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2443.00;10.4155/tde.13.47;TRUE;;;;;
FWF - Austrian Science Fund;2013;1806.10;10.1016/j.jspi.2012.11.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2380.00;10.1007/s00233-012-9455-6;TRUE;;;;;
FWF - Austrian Science Fund;2013;2765.47;10.1016/j.is.2013.05.007;TRUE;;;;;
FWF - Austrian Science Fund;2013;1605.75;10.1016/j.jet.2013.05.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;3197.68;10.1002/jgra.50425;TRUE;;;;;
FWF - Austrian Science Fund;2013;2700.00;10.1002/ejoc.201300439;TRUE;;;;;
FWF - Austrian Science Fund;2013;1999.40;10.1016/j.ultras.2013.10.018;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/ejic.201201526;TRUE;;;;;
FWF - Austrian Science Fund;2013;3000.00;10.1027/0269-8803/a000092;TRUE;;;;;
FWF - Austrian Science Fund;2013;2500.00;10.1002/ejoc.201301230;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.tcs.2012.04.035;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jo301441g;TRUE;;;;;
FWF - Austrian Science Fund;2013;3360.00;10.1002/ange.201209946;TRUE;;;;;
FWF - Austrian Science Fund;2013;1635.88;10.1016/j.vaccine.2013.11.036;TRUE;;;;;
FWF - Austrian Science Fund;2013;960.00;10.3389/fnhum.2013.00491;FALSE;;;;;
FWF - Austrian Science Fund;2013;1029.49;10.1371/journal.pone.0082351;FALSE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/pssr.201307088;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/ac400746j;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/ac401145q;TRUE;;;;;
FWF - Austrian Science Fund;2013;1351.19;10.1364/OE.20.007672;FALSE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/es301648z;TRUE;;;;;
FWF - Austrian Science Fund;2013;2339.74;10.1016/j.ejsobi.2013.08.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1007/s00531-012-0836-6;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00027-013-0318-3;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.jinorgbio.2012.04.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00223-013-9786-7;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.62;10.1016/j.jsames.2012.10.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2513.45;10.1016/j.ympev.2013.09.005;TRUE;;;;;
FWF - Austrian Science Fund;2013;2743.94;10.1002/bit.24981;TRUE;;;;;
FWF - Austrian Science Fund;2013;2010.00;10.1186/1471-2407-13-364;FALSE;;;;;
FWF - Austrian Science Fund;2013;1575.90;10.1186/1471-2229-13-47;FALSE;;;;;
FWF - Austrian Science Fund;2013;3240.00;10.1002/chem.201302014;TRUE;;;;;
FWF - Austrian Science Fund;2013;1296.45;10.1371/journal.pone.0070002;FALSE;;;;;
FWF - Austrian Science Fund;2013;1962.59;10.1016/j.susc.2013.07.011;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.jorganchem.2013.03.027;TRUE;;;;;
FWF - Austrian Science Fund;2013;1196.72;10.1371/journal.pone.0078959;FALSE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jp307737s;TRUE;;;;;
FWF - Austrian Science Fund;2013;1652.40;10.1002/ece3.781;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.neuroscience.2013.01.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.leukres.2012.04.015;TRUE;;;;;
FWF - Austrian Science Fund;2013;540.00;10.1093/nar/gks760;FALSE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.ridd.2012.05.014;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/es304367t;TRUE;;;;;
FWF - Austrian Science Fund;2013;2700.00;10.2166/hydro.2013.287;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.intermet.2012.04.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;903.05;10.1016/j.intermet.2012.11.021;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s11357-013-9533-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/ic401611v;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.jaap.2012.05.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/ac4000283;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/ja312586p;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.ympev.2013.04.033;TRUE;;;;;
FWF - Austrian Science Fund;2013;265.70;10.11646/phytotaxa.137.1.1;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.aop.2012.10.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;1699.40;10.1113/expphysiol.2013.072561;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.anbehav.2012.12.023;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.imlet.2013.02.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;1255.81;10.1371/journal.pone.0053709;FALSE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.ejsobi.2011.01.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.96;10.1016/j.biochi.2013.06.023;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.sse.2012.04.011;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.comgeo.2010.08.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;1789.14;10.1091/mbc.E12-12-0911;TRUE;;;;;
FWF - Austrian Science Fund;2013;1269.13;10.1371/journal.pone.0061755;FALSE;;;;;
FWF - Austrian Science Fund;2013;2980.06;10.1016/j.jsg.2012.10.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;489.20;10.3390/polym5010161;FALSE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/1755-0998.12063;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.neucom.2011.12.018;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.ymeth.2013.02.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;1667.70;10.1186/1742-9994-10-64;FALSE;;;;;
FWF - Austrian Science Fund;2013;1136.36;10.1155/2013/253521;FALSE;;;;;
FWF - Austrian Science Fund;2013;1403.38;10.1364/OE.21.015904;FALSE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00403-013-1340-y;TRUE;;;;;
FWF - Austrian Science Fund;2013;891.00;10.1088/1367-2630/14/11/113036;FALSE;;;;;
FWF - Austrian Science Fund;2013;2420.00;10.1007/s00401-013-1116-7;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.limno.2013.05.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;772.20;10.1088/1367-2630/15/7/075011;FALSE;;;;;
FWF - Austrian Science Fund;2013;2288.91;10.1002/we.1666;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s11225-013-9513-4;TRUE;;;;;
FWF - Austrian Science Fund;2013;2051.03;10.1021/nl3042799;TRUE;;;;;
FWF - Austrian Science Fund;2013;3360.00;10.1002/ange.201210005;TRUE;;;;;
FWF - Austrian Science Fund;2013;1386.36;10.1364/OE.21.007209;FALSE;;;;;
FWF - Austrian Science Fund;2013;415.80;10.1088/1367-2630/15/4/043050;FALSE;;;;;
FWF - Austrian Science Fund;2013;2750.00;10.1002/minf.201300013;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.neuroimage.2013.01.060;TRUE;;;;;
FWF - Austrian Science Fund;2013;1980.50;10.4155/pbp.13.23;TRUE;;;;;
FWF - Austrian Science Fund;2013;1338.13;10.1016/j.ejc.2013.05.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.ridd.2012.04.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;1552.95;10.5194/hess-16-457-2012;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.tcs.2013.02.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2748.10;10.1002/lsm.22148;TRUE;;;;;
FWF - Austrian Science Fund;2013;3088.44;10.1016/j.cretres.2013.09.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/nph.12149;TRUE;;;;;
FWF - Austrian Science Fund;2013;4515.25;10.1016/j.ccr.2012.12.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.yexcr.2013.03.029;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.bbamem.2012.03.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;4284.00;10.1038/ncomms2791;TRUE;;;;;
FWF - Austrian Science Fund;2013;252.47;10.4161/rna.25977;TRUE;;;;;
FWF - Austrian Science Fund;2013;2726.46;10.1016/j.jprot.2013.10.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;2266.38;10.1002/pro.2304;TRUE;;;;;
FWF - Austrian Science Fund;2013;1069.20;10.1088/1367-2630/15/2/023033;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.fgb.2013.02.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/ja4063103;TRUE;;;;;
FWF - Austrian Science Fund;2013;2484.00;10.1038/bjc.2013.585;TRUE;;;;;
FWF - Austrian Science Fund;2013;1104.32;10.5194/acp-13-1469-2013;FALSE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/nn306024a;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00449-013-1087-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;2272.73;10.1118/1.4773871;TRUE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/pr300139q;TRUE;;;;;
FWF - Austrian Science Fund;2013;1025.78;10.1371/journal.pone.0077602;FALSE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.neuroimage.2012.05.049;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.ejrad.2011.03.069;TRUE;;;;;
FWF - Austrian Science Fund;2013;1499.84;10.1186/1471-2164-14-728;FALSE;;;;;
FWF - Austrian Science Fund;2013;2455.58;10.1080/00268976.2012.751462;TRUE;;;;;
FWF - Austrian Science Fund;2013;3000.00;10.1038/ncomms2076;TRUE;;;;;
FWF - Austrian Science Fund;2013;1101.10;10.1103/PhysRevX.3.041018;FALSE;;;;;
FWF - Austrian Science Fund;2013;2549.60;10.1103/PhysRevLett.110.010504;TRUE;;;;;
FWF - Austrian Science Fund;2013;2229.93;10.1080/09500340.2013.837981;TRUE;;;;;
FWF - Austrian Science Fund;2013;1587.52;10.3390/ijms141121328;FALSE;;;;;
FWF - Austrian Science Fund;2013;1445.25;10.1039/C2JM15056E ;TRUE;;;;;
FWF - Austrian Science Fund;2013;1684.61;10.1016/j.yexcr.2013.07.029;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s12017-013-8234-1;TRUE;;;;;
FWF - Austrian Science Fund;2013;3060.00;10.1093/jmicro/dft022;TRUE;;;;;
FWF - Austrian Science Fund;2013;1605.75;10.1016/j.joep.2013.05.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;2200.00;10.1007/s10762-013-9976-4;TRUE;;;;;
FWF - Austrian Science Fund;2013;2682.08;10.1002/jgrb.50322;TRUE;;;;;
FWF - Austrian Science Fund;2013;1043.20;10.1073/pnas.1215902110;TRUE;;;;;
FWF - Austrian Science Fund;2013;2513.45;10.1016/j.ymeth.2013.07.037;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.radonc.2011.12.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;1165.67;10.1074/jbc.M113.464776;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.disc.2013.03.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/bi3013033;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.freeradbiomed.2012.03.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2700.00;10.1038/leu.2013.169;TRUE;;;;;
FWF - Austrian Science Fund;2013;1558.92;10.1021/ol300385k;TRUE;;;;;
FWF - Austrian Science Fund;2013;1830.00;10.1186/1475-2867-13-72;FALSE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.foodchem.2012.04.099;TRUE;;;;;
FWF - Austrian Science Fund;2013;1962.59;10.1016/j.apradiso.2013.07.023;TRUE;;;;;
FWF - Austrian Science Fund;2013;2167.23;10.1016/j.sna.2012.05.013;TRUE;;;;;
FWF - Austrian Science Fund;2013;1560.00;10.1093/aob/mct167;TRUE;;;;;
FWF - Austrian Science Fund;2013;1165.09;10.1177/0047287513496475;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.neuroimage.2012.12.019;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s10493-013-9681-y;TRUE;;;;;
FWF - Austrian Science Fund;2013;1108.80;10.1088/1367-2630/15/4/043040;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.jinsphys.2013.01.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/nph.12138;TRUE;;;;;
FWF - Austrian Science Fund;2013;452.59;10.3897/zookeys.312.5478;FALSE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/ja307037z;TRUE;;;;;
FWF - Austrian Science Fund;2013;2690.89;10.1002/jocb.35;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.mib.2013.01.009;TRUE;;;;;
FWF - Austrian Science Fund;2013;3156.00;10.1093/nar/gks1353;FALSE;;;;;
FWF - Austrian Science Fund;2013;1616.63;10.1103/PhysRevA.87.062903;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.mod.2012.04.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;924.00;10.3389/fpls.2013.00141;FALSE;;;;;
FWF - Austrian Science Fund;2013;1377.65;10.1364/OE.21.030903;FALSE;;;;;
FWF - Austrian Science Fund;2013;1270.14;10.1371/journal.pone.0065007;FALSE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/la402567h;TRUE;;;;;
FWF - Austrian Science Fund;2013;3060.00;10.1093/mp/sss158;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.jocs.2013.01.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.media.2013.02.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/nl400321r;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.ejop.2011.11.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/cbdv.201200339;TRUE;;;;;
FWF - Austrian Science Fund;2013;1292.48;10.1103/PhysRevB.88.201407;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.exger.2012.11.017;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00704-013-0839-7;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/nn401487m;TRUE;;;;;
FWF - Austrian Science Fund;2013;1962.59;10.1016/j.jtbi.2013.03.025;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.cag.2011.10.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;1533.02;10.2138/am.2012.4189;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.sna.2012.02.050;TRUE;;;;;
FWF - Austrian Science Fund;2013;1043.11;10.1371/journal.pone.0080038;FALSE;;;;;
FWF - Austrian Science Fund;2013;2700.00;10.1002/elps.201300151;TRUE;;;;;
FWF - Austrian Science Fund;2013;2380.00;10.1007/s11083-012-9282-0;TRUE;;;;;
FWF - Austrian Science Fund;2013;4573.87;10.1016/j.celrep.2012.06.012;FALSE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.cardfail.2011.11.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;1276.03;10.1371/journal.pone.0066300;FALSE;;;;;
FWF - Austrian Science Fund;2013;1338.13;10.1016/j.jalgebra.2013.05.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;1605.75;10.1016/j.paid.2013.06.007;TRUE;;;;;
FWF - Austrian Science Fund;2013;2230.21;10.1016/j.polymer.2013.05.055;TRUE;;;;;
FWF - Austrian Science Fund;2013;2380.00;10.1007/s10562-012-0955-5;TRUE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/pr300163u;TRUE;;;;;
FWF - Austrian Science Fund;2013;3360.00;10.1002/anie.201300129;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jp302428b;TRUE;;;;;
FWF - Austrian Science Fund;2013;3088.44;10.1016/j.ijheatmasstransfer.2013.08.079;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.acthis.2011.03.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/ac4024318;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00210-013-0859-y;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1113/jphysiol.2012.246595;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1007/s13361-012-0551-3;TRUE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/ja303591y;TRUE;;;;;
FWF - Austrian Science Fund;2013;2880.00;10.1038/cddis.2012.91;FALSE;;;;;
FWF - Austrian Science Fund;2013;2708.78;10.1111/maec.12117;TRUE;;;;;
FWF - Austrian Science Fund;2013;1580.27;10.1016/j.neuroimage.2011.06.078;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/ejn.12108;TRUE;;;;;
FWF - Austrian Science Fund;2013;1208.95;10.1371/journal.pone.0082049;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.cagd.2013.02.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/j.1600-0706.2012.20833.x;TRUE;;;;;
