pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
253;Medizinische Fakultät Heidelberg der Universität Heidelberg;Basic Research in Cardiology;1435-1803;10.1007/s00395-022-00951-6;https://doi.org/10.1007/s00395-022-00951-6;06.09.2022;07.08.2022;2750;originalpaper;Research Article;optin
254;Medizinische Fakultät Heidelberg der Universität Heidelberg;Pflügers Archiv - European Journal of Physiology;1432-2013;10.1007/s00424-022-02776-7;https://doi.org/10.1007/s00424-022-02776-7;03.12.2022;25.11.2022;917;letter;Non Research Article;optin
255;Medizinische Fakultät Heidelberg der Universität Heidelberg;British Journal of Cancer;1532-1827;10.1038/s41416-022-01908-1;https://doi.org/10.1038/s41416-022-01908-1;23.07.2022;29.06.2022;2750;originalpaper;Research Article;optin
256;Medizinische Fakultät Heidelberg der Universität Heidelberg;Pediatric Research;1530-0447;10.1038/s41390-021-01880-1;https://doi.org/10.1038/s41390-021-01880-1;14.02.2022;27.07.2021;2750;originalpaper;Research Article;optin
257;Medizinische Fakultät Heidelberg der Universität Heidelberg;Archives of Toxicology;1432-0738;10.1007/s00204-022-03323-0;https://doi.org/10.1007/s00204-022-03323-0;09.06.2022;25.05.2022;2750;originalpaper;Research Article;optin
258;Medizinische Fakultät Heidelberg der Universität Heidelberg;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06645-7;https://doi.org/10.1007/s00404-022-06645-7;19.07.2022;23.05.2022;2750;originalpaper;Research Article;optin
259;Medizinische Fakultät Heidelberg der Universität Heidelberg;European Surgery;1682-4016;10.1007/s10353-022-00775-7;https://doi.org/10.1007/s10353-022-00775-7;29.09.2022;22.08.2022;2750;originalpaper;Research Article;optin
260;Medizinische Fakultät Heidelberg der Universität Heidelberg;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01682-8;https://doi.org/10.1007/s00347-022-01682-8;29.06.2022;13.06.2022;2750;briefcommunication;Research Article;optin
261;Medizinische Fakultät Heidelberg der Universität Heidelberg;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-02083-x;https://doi.org/10.1007/s00068-022-02083-x;01.09.2022;08.08.2022;2750;originalpaper;Research Article;optin
262;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04598-4;https://doi.org/10.1007/s00784-022-04598-4;01.07.2022;20.06.2022;2750;originalpaper;Research Article;optin
263;Medizinische Fakultät Heidelberg der Universität Heidelberg;Die Psychotherapie;2731-717X;10.1007/s00278-022-00609-7;https://doi.org/10.1007/s00278-022-00609-7;30.06.2022;16.05.2022;2750;originalpaper;Research Article;optin
264;Medizinische Fakultät Heidelberg der Universität Heidelberg;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01646-y;https://doi.org/10.1007/s00347-022-01646-y;25.05.2022;08.04.2022;2750;originalpaper;Research Article;optin
265;Medizinische Fakultät Heidelberg der Universität Heidelberg;Der Nervenarzt;1433-0407;10.1007/s00115-022-01387-y;https://doi.org/10.1007/s00115-022-01387-y;28.09.2022;25.07.2022;2750;reviewpaper;Research Article;optin
266;Medizinische Fakultät Heidelberg der Universität Heidelberg;Ethik in der Medizin;1437-1618;10.1007/s00481-022-00693-y;https://doi.org/10.1007/s00481-022-00693-y;13.04.2022;18.03.2022;917;report;Non Research Article;optin
267;Medizinische Fakultät Heidelberg der Universität Heidelberg;HNO;1433-0458;10.1007/s00106-022-01180-y;https://doi.org/10.1007/s00106-022-01180-y;24.05.2022;07.04.2022;2750;originalpaper;Research Article;optin
268;Medizinische Fakultät Heidelberg der Universität Heidelberg;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06561-w;https://doi.org/10.1007/s00404-022-06561-w;28.04.2022;01.04.2022;2750;originalpaper;Research Article;optin
269;Medizinische Fakultät Heidelberg der Universität Heidelberg;Medicine, Health Care and Philosophy;1572-8633;10.1007/s11019-022-10126-8;https://doi.org/10.1007/s11019-022-10126-8;08.11.2022;27.10.2022;2750;originalpaper;Research Article;optin
270;Medizinische Fakultät Heidelberg der Universität Heidelberg;European Journal of Clinical Pharmacology;1432-1041;10.1007/s00228-022-03406-y;https://doi.org/10.1007/s00228-022-03406-y;18.10.2022;12.10.2022;2750;originalpaper;Research Article;optin
271;Medizinische Fakultät Heidelberg der Universität Heidelberg;HNO;1433-0458;10.1007/s00106-022-01177-7;https://doi.org/10.1007/s00106-022-01177-7;16.05.2022;17.03.2022;2750;originalpaper;Research Article;optin
272;Medizinische Fakultät Heidelberg der Universität Heidelberg;AIDS and Behavior;1573-3254;10.1007/s10461-022-03859-3;https://doi.org/10.1007/s10461-022-03859-3;11.10.2022;12.09.2022;2750;originalpaper;Research Article;optin
273;Medizinische Fakultät Heidelberg der Universität Heidelberg;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01726-z;https://doi.org/10.1007/s00347-022-01726-z;09.09.2022;16.08.2022;2750;briefcommunication;Research Article;optin
274;Medizinische Fakultät Heidelberg der Universität Heidelberg;British Journal of Cancer;1532-1827;10.1038/s41416-022-01932-1;https://doi.org/10.1038/s41416-022-01932-1;19.08.2022;19.07.2022;2750;originalpaper;Research Article;optin
275;Medizinische Fakultät Heidelberg der Universität Heidelberg;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-021-01899-7;https://doi.org/10.1007/s00066-021-01899-7;13.01.2022;22.12.2021;917;bookreview;Non Research Article;optin
276;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Neuroradiology;1869-1447;10.1007/s00062-022-01219-1;https://doi.org/10.1007/s00062-022-01219-1;20.10.2022;14.09.2022;2750;originalpaper;Research Article;optin
277;Medizinische Fakultät Heidelberg der Universität Heidelberg;Pflügers Archiv - European Journal of Physiology;1432-2013;10.1007/s00424-022-02727-2;https://doi.org/10.1007/s00424-022-02727-2;19.08.2022;06.07.2022;2750;originalpaper;Research Article;optin
279;Medizinische Fakultät Heidelberg der Universität Heidelberg;Acta Neuropathologica;1432-0533;10.1007/s00401-022-02485-6;https://doi.org/10.1007/s00401-022-02485-6;19.08.2022;12.08.2022;2750;briefcommunication;Research Article;optin
280;Medizinische Fakultät Heidelberg der Universität Heidelberg;Journal of Digital Imaging;1618-727X;10.1007/s10278-022-00588-w;https://doi.org/10.1007/s10278-022-00588-w;10.02.2022;14.01.2022;2750;originalpaper;Research Article;optin
281;Medizinische Fakultät Heidelberg der Universität Heidelberg;British Journal of Cancer;1532-1827;10.1038/s41416-022-01933-0;https://doi.org/10.1038/s41416-022-01933-0;06.09.2022;21.07.2022;2750;originalpaper;Research Article;optin
282;Medizinische Fakultät Heidelberg der Universität Heidelberg;European Child & Adolescent Psychiatry;1435-165X;10.1007/s00787-022-02057-9;https://doi.org/10.1007/s00787-022-02057-9;25.08.2022;25.07.2022;917;report;Non Research Article;optin
283;Medizinische Fakultät Heidelberg der Universität Heidelberg;Hernia;1248-9204;10.1007/s10029-022-02659-x;https://doi.org/10.1007/s10029-022-02659-x;23.08.2022;20.07.2022;2750;originalpaper;Research Article;optin
284;Medizinische Fakultät Heidelberg der Universität Heidelberg;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-022-01996-1;https://doi.org/10.1007/s00066-022-01996-1;17.08.2022;31.07.2022;2750;originalpaper;Research Article;optin
285;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Research in Cardiology;1861-0692;10.1007/s00392-022-02003-4;https://doi.org/10.1007/s00392-022-02003-4;19.03.2022;03.03.2022;2750;reviewpaper;Research Article;optin
286;Medizinische Fakultät Heidelberg der Universität Heidelberg;European Radiology;1432-1084;10.1007/s00330-021-08519-z;https://doi.org/10.1007/s00330-021-08519-z;17.02.2022;17.10.2021;2750;originalpaper;Research Article;optin
287;Medizinische Fakultät Heidelberg der Universität Heidelberg;Journal of Assisted Reproduction and Genetics;1573-7330;10.1007/s10815-021-02388-7;https://doi.org/10.1007/s10815-021-02388-7;04.01.2022;21.12.2021;2750;originalpaper;Research Article;optin
288;Medizinische Fakultät Heidelberg der Universität Heidelberg;Cellular and Molecular Life Sciences;1420-9071;10.1007/s00018-022-04133-4;https://doi.org/10.1007/s00018-022-04133-4;24.01.2022;05.01.2022;2750;originalpaper;Research Article;optin
