"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url";;"institution";"period";"euro";"doi";"backlist_oa";"book_title"
"CNRS - Centre national de la recherche scientifique";2021;2136,67;"10.3389/fevo.2021.725504";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2094,59;"10.3389/fevo.2021.735487";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;805,6;"10.3389/feduc.2020.607096";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fendo.2020.612651";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1634,05;"10.3389/fenvc.2021.596928";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2053,01;"10.3389/fenvs.2021.625201";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2136,67;"10.3389/fenvs.2021.652024";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1630,39;"10.3389/ffunb.2021.778882";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fgene.2021.617282";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fgene.2021.693071";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fgene.2021.714152";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fgene.2021.715732";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1985,23;"10.3389/fgene.2021.730696";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2616,06;"10.3389/fgene.2021.792218";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fnhum.2021.713316";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;828,28;"10.3389/fnhum.2021.732764";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fnhum.2021.745135";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2512,52;"10.3389/fimmu.2021.626755";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fimmu.2021.630343";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fimmu.2021.636585";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;742,05;"10.3389/fimmu.2021.660560";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;850,59;"10.3389/fimmu.2021.660873";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fimmu.2021.666233";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fimmu.2021.676010";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fimmu.2021.685218";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fimmu.2021.719349";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fimmu.2021.738216";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fimmu.2021.753789";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1651;"10.3389/fmars.2021.569992";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fmars.2021.622883";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2512,52;"10.3389/fmars.2021.649246";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmars.2021.656300";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmars.2021.678848";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmars.2021.740602";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmars.2021.742469";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmars.2021.772139";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fmats.2021.634236";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmed.2021.698167";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1250,43;"10.3389/fmicb.2020.576750";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1219,74;"10.3389/fmicb.2021.604395";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2512,52;"10.3389/fmicb.2021.619122";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fmicb.2021.623919";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fmicb.2021.652486";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fmicb.2021.661411";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2512,52;"10.3389/fmicb.2021.667332";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2512,52;"10.3389/fmicb.2021.676596";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1009,44;"10.3389/fmicb.2021.678100";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fmicb.2021.682603";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1459,37;"10.3389/fmicb.2021.687484";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmicb.2021.701155";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmicb.2021.710346";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmicb.2021.725997";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmicb.2021.730231";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;872,45;"10.3389/fmicb.2021.734782";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmicb.2021.742027";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmicb.2021.759478";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmicb.2021.775164";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmicb.2021.794535";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fmolb.2021.638149";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fmolb.2021.639587";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;423,8;"10.3389/fmolb.2021.657222";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2053,01;"10.3389/fmolb.2021.663121";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2120,73;"10.3389/fmolb.2021.665977";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fmolb.2021.667758";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fmolb.2021.691901";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;778,11;"10.3389/fmolb.2021.706039";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1587,49;"10.3389/fmolb.2021.744646";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fmolb.2021.763115";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fnmol.2021.613161";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2616,06;"10.3389/fnmol.2021.780535";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;775,95;"10.3389/fnano.2021.779070";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fncir.2021.679796";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fninf.2021.641600";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1556,22;"10.3389/fneur.2021.721877";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fnins.2021.635098";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1542,64;"10.3389/fnins.2021.646698";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fnins.2021.694549";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fnins.2021.713054";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fnins.2021.727448";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2151,69;"10.3389/fnins.2021.750596";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fphar.2021.753873";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fphar.2021.755826";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1420,55;"10.3389/fphy.2021.595721";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1626,97;"10.3389/fphy.2021.637812";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1642,4;"10.3389/fphy.2021.663457";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2053,01;"10.3389/fphy.2021.682564";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2136,67;"10.3389/fphy.2021.732730";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fphys.2020.519382";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;980,04;"10.3389/fphys.2021.622126";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1202,13;"10.3389/fphys.2021.622615";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fphys.2021.743094";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2616,06;"10.3389/fphys.2021.784416";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fpls.2021.625689";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fpls.2021.639276";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fpls.2021.639330";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fpls.2021.648426";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1290,04;"10.3389/fpls.2021.649768";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fpls.2021.651928";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fpls.2021.657821";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1945,82;"10.3389/fpls.2021.663721";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1261,2;"10.3389/fpls.2021.665206";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fpls.2021.668897";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fpls.2021.679428";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2616,06;"10.3389/fpls.2021.755944";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1507,75;"10.3389/fpsyt.2021.630331";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1202,13;"10.3389/fpsyg.2020.575929";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1326,81;"10.3389/fpsyg.2020.584145";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fpsyg.2021.610002";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fpsyg.2021.654314";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fpsyg.2021.665306";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1771,98;"10.3389/fpsyg.2021.674289";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1556,22;"10.3389/fpsyg.2021.688157";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fpsyg.2021.721716";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2616,06;"10.3389/fpsyg.2021.751248";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fpsyg.2021.774392";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fpubh.2021.620770";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fnsys.2021.655980";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1587,49;"10.3389/fnsys.2021.687393";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1682,98;"10.3389/fvets.2021.661063";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;937,25;"10.3389/frwa.2020.589070";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2037,5;"10.1130/g47644.1";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2061,25;"10.1130/g48519.1";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2145,25;"10.1130/g48706.1";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;240,27;"10.1055/a-1681-4544";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1426,25;"10.1109/access.2020.3045666";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1240,41;"10.1109/access.2021.3075293";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1258,14;"10.1109/access.2021.3095546";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1018,75;"10.1109/jstars.2021.3055399";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1434,63;"10.1109/ojcoms.2020.3013239";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2900;"10.1049/cth2.12178";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;321,76;"10.1107/s205698902100760x";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;404;"10.1107/s2056989021010537";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;416,55;"10.1107/S2056989021012561";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1270;"10.1107/s2053230x21006853";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3010;"10.1088/2053-1583/abfe9f";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1850;"10.35848/1882-0786/abdca0";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2375;"10.1088/1361-6382/ac1b06";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1850;"10.1088/1748-9326/abe25c";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1945;"10.1088/1748-9326/ac20f5";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;900;"10.1088/2399-6528/abfb0c";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2315;"10.1088/1361-648x/abe795";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2375;"10.1088/1361-6463/ac1627";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2375;"10.1088/1361-6463/ac2cec";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1586,5;"10.1088/1367-2630/abf799";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1903,8;"10.1088/1367-2630/abfe1f";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1252,5;"10.1088/1367-2630/ac06e8";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1586,5;"10.1088/1367-2630/ac1975";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2004;"10.1088/1367-2630/ac3442";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1252,5;"10.1088/1367-2630/ac38cb";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2088;"10.1088/1402-4896/ac267e";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2315;"10.1088/1361-6560/abffbb";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1315;"10.1088/1361-6641/abd489";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2375;"10.1088/1361-6641/ac00d0";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;647,93;"10.3847/1538-4357/abaf47";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;212,38;"10.3847/1538-4357/abcb85";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;827,79;"10.3847/1538-4357/abe53c";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;600,66;"10.3847/1538-4357/abfc48";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;440,56;"10.3847/1538-4357/ac16d6";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;464,56;"10.3847/2041-8213/ab9530";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;700,71;"10.3847/2041-8213/abfdcc";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;387,13;"10.3847/1538-4365/ac03b5";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;563,96;"10.3847/1538-4365/ac09f5";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;825,92;"10.3847/psj/aba690";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2555,1;"10.26508/lsa.202000806";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2445;"10.26508/lsa.202000848";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2473,5;"10.26508/lsa.202000958";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1331,91;"10.26508/lsa.202101119";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;156,66;"10.11646/zootaxa.4951.2.11";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2745,92;"10.1089/ars.2020.8238";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1478,06;"10.3390/agronomy11020321";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1389,79;"10.3390/ani10122323";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1136,16;"10.3390/antibiotics10091109";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1431,87;"10.3390/antiox10020300";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/antiox10060890";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1410,79;"10.3390/app11010325";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;676,04;"10.3390/app11062788";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;952,49;"10.3390/app11093756";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/app11114868";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;270,87;"10.3390/atmos11111188";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1253,48;"10.3390/atmos12020160";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;556,95;"10.3390/atmos12020219";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1389,15;"10.3390/atmos12020244";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1626,6;"10.3390/atmos12040428";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/atmos12060693";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1534,93;"10.3390/atmos12060769";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;184,72;"10.3390/atoms9010006";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1460,78;"10.3390/biology10070656";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/biomedicines9050583";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1659,75;"10.3390/biom11010039";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1659,75;"10.3390/biom11010051";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;226,65;"10.3390/biom11030445";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;628,06;"10.3390/brainsci11010105";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;831,41;"10.3390/brainsci11020254";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1298,47;"10.3390/brainsci11080990";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1379,62;"10.3390/brainsci11101337";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1629,32;"10.3390/cancers13020269";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2042,71;"10.3390/cancers13030389";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1983,77;"10.3390/cancers13061379";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1942,89;"10.3390/cancers13092252";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1668,17;"10.3390/cancers13102328";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1785,39;"10.3390/cancers13123038";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1019,7;"10.3390/cancers13153693";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1785,39;"10.3390/cancers13153819";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;991,88;"10.3390/cancers13194940";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1938,68;"10.3390/cancers13205226";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1983,77;"10.3390/cancers13225840";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1263,95;"10.3390/catal11030326";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/catal11060703";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;45,09;"10.3390/catal11060733";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1856,49;"10.3390/cells10020268";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1851,34;"10.3390/cells10020472";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1456,4;"10.3390/cells10030584";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1262,4;"10.3390/cells10051171";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;450,86;"10.3390/cells10061433";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/cells10061468";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/cells10061504";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/cells10081938";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/cells10082112";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/cells10092387";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/cells10102536";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1172,23;"10.3390/cells10113142";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;926,53;"10.3390/cells9112433";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;463,26;"10.3390/ceramics3040042";"FALSE";;;;;;;;;;;;;
