institution,period,is_hybrid,DOI,euro
Wellcome Trust,2018,FALSE,10.3390/nu10020245,1364.97
Wellcome Trust,2018,TRUE,10.1080/09540121.2018.1445826,2424.96
Wellcome Trust,2018,TRUE,10.1017/S1368980018000320,2536.17
Wellcome Trust,2018,TRUE,10.1111/bjd.16340,2825.50
Wellcome Trust,2018,TRUE,10.1136/bjophthalmol-2017-311384,1983.50
Wellcome Trust,2018,TRUE,10.1111/bjd.16399,3390.60
Wellcome Trust,2018,FALSE,10.2147/CLEP.S150848,1986.89
Wellcome Trust,2018,TRUE,10.1007/s00125-017-4518-6,2644.22
Wellcome Trust,2018,TRUE,10.1016/S2213-8587(17)30432-1,5373.32
Wellcome Trust,2018,TRUE,10.1017/S2040174417001039,2930.39
Wellcome Trust,2018,TRUE,10.1016/S0140-6736(18)30427-6,5385.22
Wellcome Trust,2018,TRUE,10.1183/13993003.01794-2017,3607.03
Wellcome Trust,2018,TRUE,10.1016/S2352-3026(18)30020-6,5351.59
Wellcome Trust,2018,FALSE,10.1186/s13073-018-0521-x,2119.80
Wellcome Trust,2018,TRUE,10.1016/j.vaccine.2018.02.021,2603.21
Wellcome Trust,2018,TRUE,10.1002/sim.7645,3632.46
Wellcome Trust,2018,TRUE,10.1136/bmj.k764,4068.72
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2018.01.031,3590.33
Wellcome Trust,2018,FALSE,10.1186/s12937-018-0327-0,2115.73
Wellcome Trust,2018,FALSE,10.1371/journal.pntd.0006360,1834.35
Wellcome Trust,2018,TRUE,10.1136/jech-2017-209795,2644.67
Wellcome Trust,2018,TRUE,10.1111/tmi.13052,2260.40
Wellcome Trust,2018,TRUE,10.3390/ijerph15030514,1236.03
Wellcome Trust,2018,TRUE,10.1080/09286586.2018.1454964,2020.80
Wellcome Trust,2018,FALSE,10.1038/s41598-018-23812-6,1580.02
Wellcome Trust,2018,FALSE,10.1136/bmjgh-2018-000723,4068.72
Wellcome Trust,2018,FALSE,10.1016/S2214-109X(18)30126-8,5409.14
Wellcome Trust,2018,TRUE,10.1016/j.ajo.2018.03.010,3019.61
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0192764,1202.25
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0192827,1191.66
Wellcome Trust,2018,TRUE,10.1093/ije/dyy047,3062.39
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-019475,1830.92
Wellcome Trust,2018,FALSE,10.1016/j.pmedr.2018.01.014,1405.87
Wellcome Trust,2018,TRUE,10.1038/s41430-018-0177-z,2848.10
Wellcome Trust,2018,FALSE,10.1136/bmjgh-2017-000526,4068.72
Wellcome Trust,2018,TRUE,10.1016/j.jcv.2018.03.010,3141.09
Wellcome Trust,2018,FALSE,10.1186/s12913-018-3113-y,1647.15
Wellcome Trust,2018,TRUE,10.1136/bmj.k1786,4068.72
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-020371,1830.92
Wellcome Trust,2018,TRUE,10.1093/heapol/czx187,2278.48
Wellcome Trust,2018,TRUE,10.1099/jmm.0.000534,1008.70
Wellcome Trust,2018,FALSE,10.1016/S2214-109X(18)30111-6,5258.14
Wellcome Trust,2018,TRUE,10.5588/ijtld.17.0716,1476.87
Wellcome Trust,2018,FALSE,10.1016/S2214-109X(18)30031-7,5314.18
Wellcome Trust,2018,FALSE,10.1371/journal.pntd.0006388,1797.27
Wellcome Trust,2018,TRUE,10.3399/bjgp18X697973,2712.48
Wellcome Trust,2018,TRUE,10.1111/hiv.12625,2712.48
Wellcome Trust,2018,TRUE,10.1007/s00246-018-1873-0,2599.29
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-020972,1373.19
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5539-x,1925.86
Wellcome Trust,2018,TRUE,10.1167/iovs.17-23381,1516.89
Wellcome Trust,2018,FALSE,10.1038/s41598-018-26010-6,1580.02
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0193376,1204.75
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2018.05.030,3561.15
Wellcome Trust,2018,FALSE,10.1186/s12866-018-1189-5,1647.15
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5462-1,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.vaccine.2018.03.026,2591.28
Wellcome Trust,2018,TRUE,10.1111/opo.12447,2712.48
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0196041,1225.80
Wellcome Trust,2018,FALSE,10.1038/s41598-018-26570-7,1580.02
Wellcome Trust,2018,FALSE,10.1186/s13012-018-0762-5,1808.55
Wellcome Trust,2018,TRUE,10.1080/21645515.2018.1467201,725.45
Wellcome Trust,2018,TRUE,10.1136/bmjsrh-2017-200037,2644.67
Wellcome Trust,2018,FALSE,10.1186/s12886-018-0816-0,1925.86
Wellcome Trust,2018,TRUE,10.1016/S0140-6736(18)31267-4,5239.73
Wellcome Trust,2018,FALSE,10.1186/s12884-018-1855-5,1647.15
Wellcome Trust,2018,TRUE,10.1111/1747-0080.12449,2034.36
Wellcome Trust,2018,TRUE,10.1016/j.epidem.2018.05.008,1989.14
Wellcome Trust,2018,FALSE,10.1136/bmjgh-2018-000809,4068.72
Wellcome Trust,2018,FALSE,10.1017/gheg.2018.11,2536.17
Wellcome Trust,2018,FALSE,10.1016/S2542-5196(17)30001-3,3575.52
Wellcome Trust,2018,TRUE,10.1093/ije/dyy146,3062.39
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2018-022768,1830.92
Wellcome Trust,2018,FALSE,10.1136/bmjgh-2017-000695,4068.72
Wellcome Trust,2018,FALSE,10.7554/eLife.34848,2556.24
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2018-024000,1830.92
Wellcome Trust,2018,FALSE,10.1038/s41598-018-29564-7,1580.02
Wellcome Trust,2018,FALSE,10.1136/bmjgh-2018-000808,4068.72
Wellcome Trust,2018,FALSE,10.1161/JAHA.118.009428,1201.40
Wellcome Trust,2018,TRUE,10.1097/INF.0000000000001909,3384.82
Wellcome Trust,2018,TRUE,10.1097/QAD.0000000000001905,3495.90
Wellcome Trust,2018,FALSE,10.1183/23120541.00013-2018,908.52
Wellcome Trust,2018,FALSE,10.1016/S2214-109X(18)30244-4,5337.49
Wellcome Trust,2018,TRUE,10.3399/bjgp18X699389,2712.48
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0200090,1274.73
Wellcome Trust,2018,TRUE,10.1111/dme.13783,3314.88
Wellcome Trust,2018,FALSE,10.1038/s41598-018-28387-w,1580.02
Wellcome Trust,2018,TRUE,10.1097/QAD.0000000000002006,3638.94
Wellcome Trust,2018,TRUE,10.1097/COH.0000000000000502,3638.94
Wellcome Trust,2018,FALSE,10.1038/s41598-018-30810-1,1379.15
Wellcome Trust,2018,TRUE,10.1016/j.pcd.2018.07.015,3362.77
Wellcome Trust,2018,FALSE,10.1371/journal.pbio.2004974,2483.77
Wellcome Trust,2018,TRUE,10.5588/ijtld.18.0046,1514.20
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5962-z,1647.15
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2018-023097,1830.92
Wellcome Trust,2018,FALSE,10.1016/j.mmcr.2018.07.007,481.71
Wellcome Trust,2018,TRUE,10.1017/mdh.2018.41,2536.17
Wellcome Trust,2018,TRUE,10.5588/ijtld.17.0539,1782.81
Wellcome Trust,2018,TRUE,10.1136/bmj.k3845,4068.72
Wellcome Trust,2018,FALSE,10.1186/s13643-018-0806-6,1765.82
Wellcome Trust,2018,FALSE,10.1186/s12913-018-3531-x,1647.15
Wellcome Trust,2018,TRUE,10.1093/ije/dyy118,3062.39
Wellcome Trust,2018,TRUE,10.1093/cid/ciy574,3115.28
Wellcome Trust,2018,TRUE,10.1093/cid/ciy761,3115.28
Wellcome Trust,2018,TRUE,10.1177/0956462418755224,2169.98
Wellcome Trust,2018,TRUE,10.1177/1049732318784906,2557.98
Wellcome Trust,2018,FALSE,10.1186/s13071-017-2408-x,1548.37
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0186276,1265.52
Wellcome Trust,2018,TRUE,10.1016/j.jinf.2017.10.013,3203.76
Wellcome Trust,2018,FALSE,10.3390/toxins9120382,614.29
Wellcome Trust,2018,FALSE,10.1371/journal.pntd.0005917,1975.10
Wellcome Trust,2018,TRUE,10.1016/j.jinf.2017.12.006,3207.51
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0188879,1292.95
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0188950,1292.95
Wellcome Trust,2018,TRUE,10.1093/infdis/jix686,3115.28
Wellcome Trust,2018,FALSE,10.1136/bmjresp-2017-000249,2305.61
Wellcome Trust,2018,TRUE,10.1017/S003118201800029X,2536.17
Wellcome Trust,2018,FALSE,10.1038/s41598-018-21591-8,1580.02
Wellcome Trust,2018,FALSE,10.3390/genes9030140,1368.33
Wellcome Trust,2018,TRUE,10.1186/s12931-018-0777-0,1929.59
Wellcome Trust,2018,FALSE,10.1038/s42003-018-0039-1,2305.61
Wellcome Trust,2018,TRUE,10.4269/ajtmh.18-0002,2162.07
Wellcome Trust,2018,FALSE,10.1186/s41479-018-0048-3,1647.15
Wellcome Trust,2018,TRUE,doi.org/10.1002/ppul.24068,3345.84
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5717-x,1579.34
Wellcome Trust,2018,TRUE,10.1128/AAC.00412-18,3001.81
Wellcome Trust,2018,TRUE,10.1111/irv.12574,1936.03
Wellcome Trust,2018,TRUE,10.1017/S0031182018000938,2536.17
Wellcome Trust,2018,FALSE,10.1186/s12889-018-5717-x,1579.34
Wellcome Trust,2018,TRUE,10.1128/AAC.00634-18 ,2724.91
Wellcome Trust,2018,FALSE,10.2147/JBM.S172869,803.57
Wellcome Trust,2018,FALSE,10.1038/s41598-018-29791-y,1580.02
Wellcome Trust,2018,FALSE,10.1186/s12936-018-2445-8,1648.51
Wellcome Trust,2018,FALSE,10.1186/s12936-018-2467-2,906.42
Wellcome Trust,2018,TRUE,10.1016/j.meegid.2018.08.018,3061.47
Wellcome Trust,2018,TRUE,10.1128/AAC.01162-18,3007.46
Wellcome Trust,2018,TRUE,https://doi.org/10.1017/S0269889717000254,2536.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.matbio.2018.06.006,3510.10
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.ygyno.2017.11.019,3004.50
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.yjmcc.2017.10.009,2357.81
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.neulet.2018.01.053,2469.59
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.semarthrit.2018.03.004,3586.02
Wellcome Trust,2018,TRUE,https://doi.org/10.1080/09546634.2018.1484875,2570.07
Wellcome Trust,2018,TRUE,https://doi.org/10.1111/pim.12536,2915.92
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.cognition.2018.03.022,2459.09
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-27346-9,1580.02
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41467-018-04931-0,4475.59
Wellcome Trust,2018,TRUE,https://doi.org/10.1212/WNL.0000000000006316,4235.65
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.tcb.2018.06.003,4041.93
Wellcome Trust,2018,TRUE,https://doi.org/10.1042/BST20170402,2373.42
Wellcome Trust,2018,TRUE,https://doi.org/10.1136/medethics-2018-104910,2644.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.cognition.2018.07.010,2459.09
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-31172-4,1580.02
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.jmb.2018.08.012,2512.55
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/rheumatology/kex322,2635.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1113/JP274053,3570.98
Wellcome Trust,2018,TRUE,https://doi.org/10.1111/jcmm.13371,864.60
Wellcome Trust,2018,TRUE,https://doi.org/10.15252/emmm.201707860,1398.96
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/bioinformatics/btx630,2509.04
Wellcome Trust,2018,TRUE,https://doi.org/10.1161/HYPERTENSIONAHA.117.09631,4945.87
Wellcome Trust,2018,TRUE,https://doi.org/10.15252/emmm.201707767,3729.66
Wellcome Trust,2018,TRUE,https://doi.org/10.1242/jcs.207829,3390.60
Wellcome Trust,2018,TRUE,https://doi.org/10.1021/acs.langmuir.7b01985,2029.65
Wellcome Trust,2018,FALSE,https://doi.org/10.1016/j.stemcr.2017.09.018,3751.04
Wellcome Trust,2018,TRUE,https://doi.org/10.1111/mmi.13840,1362.17
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pone.0185790,1510.55
Wellcome Trust,2018,TRUE,https://doi.org/10.1017/S0007087417000826,2298.83
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pgen.1007068,2273.41
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/annonc/mdx717,2712.48
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.matdes.2017.10.047,2677.18
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/mrm.27016,1059.56
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.semarthrit.2017.11.002,3433.71
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.kint.2017.09.021,3429.52
Wellcome Trust,2018,TRUE,https://doi.org/10.1186/s13059-017-1304-1,2258.14
Wellcome Trust,2018,TRUE,https://doi.org/10.1074/jbc.M117.807925,1540.32
Wellcome Trust,2018,FALSE,https://doi.org/10.3389/fphys.2017.00759,2620.27
Wellcome Trust,2018,TRUE,https://doi.org/10.1136/archdischild-2017-313337,2644.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.ejca.2017.10.029,3965.40
Wellcome Trust,2018,TRUE,https://doi.org/10.1017/S0269889718000029,2536.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1161/CIRCRESAHA.117.312111,4747.39
Wellcome Trust,2018,TRUE,https://doi.org/10.1038/bjc.2017.430,2712.48
Wellcome Trust,2018,TRUE,https://doi.org/10.1172/JCI93094,3105.64
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/jamia/ocx148,3187.16
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.cels.2017.10.013,5372.56
Wellcome Trust,2018,TRUE,https://doi.org/10.1083/jcb.201708072,5074.12
Wellcome Trust,2018,TRUE,https://doi.org/10.1136/medhum-2016-011176,2644.67
Wellcome Trust,2018,FALSE,https://doi.org/10.1016/j.omto.2017.12.003,2789.88
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-017-17387-x,1505.43
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pgen.1007127,2272.70
Wellcome Trust,2018,FALSE,https://doi.org/10.1136/bmjopen-2017-018752,1356.24
Wellcome Trust,2018,TRUE,https://doi.org/10.1136/annrheumdis-2017-212603,2644.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.chest.2017.07.001,3524.92
Wellcome Trust,2018,FALSE,https://doi.org/10.1186/s12881-018-0520-1,1647.15
Wellcome Trust,2018,TRUE,https://doi.org/10.3791/56967,4482.00
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.cub.2017.12.044,5620.46
Wellcome Trust,2018,TRUE,https://doi.org/10.18632/oncotarget.23280,3491.37
Wellcome Trust,2018,FALSE,https://doi.org/10.1016/j.celrep.2017.12.063,5404.29
Wellcome Trust,2018,TRUE,https://doi.org/10.1148/radiol.2018171531,3044.48
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.jaci.2017.10.040,3463.81
Wellcome Trust,2018,TRUE,https://doi.org/10.1111/imm.12892,1017.18
Wellcome Trust,2018,TRUE,https://doi.org/10.1161/CIRCRESAHA.117.311607,4748.86
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.jbi.2017.11.008,2789.89
Wellcome Trust,2018,TRUE,https://doi.org/10.1159/000486907,2809.93
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.ajhg.2017.11.006,5365.16
Wellcome Trust,2018,FALSE,https://doi.org/10.1186/s12913-018-3383-4,1925.86
Wellcome Trust,2018,FALSE,https://doi.org/10.3389/fped.2018.00011,1638.94
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/glycob/cwx110,2635.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1097/BOR.0000000000000485,3323.55
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.cllc.2017.12.002,1837.47
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.hrthm.2017.12.027,3513.79
Wellcome Trust,2018,TRUE,https://doi.org/10.1242/jcs.208223,3390.60
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41467-018-03362-1,4272.16
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.immuni.2017.11.020,5365.16
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/yea.3308,1152.98
Wellcome Trust,2018,TRUE,https://doi.org/10.1111/pim.12517,1152.97
Wellcome Trust,2018,TRUE,https://doi.org/10.1038/s41418-018-0076-9,3390.60
Wellcome Trust,2018,FALSE,https://doi.org/10.3389/fphys.2017.00946,2173.39
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/rheumatology/key036,2635.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/rheumatology/key031,2635.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/art.40457,4577.31
Wellcome Trust,2018,TRUE,https://doi.org/10.1136/annrheumdis-2017-212426,2644.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1242/dev.149419,3390.60
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/art.40443,4577.31
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pone.0192699,1428.09
Wellcome Trust,2018,FALSE,https://doi.org/10.1126/sciadv.aap7399,4701.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1007/s11010-017-3222-7,2624.45
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-21948-z,1580.02
Wellcome Trust,2018,TRUE,https://doi.org/10.1136/heartjnl-2017-312865,2644.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1038/s41388-018-0209-0,3390.60
Wellcome Trust,2018,TRUE,https://doi.org/10.1186/s13075-018-1544-9,2085.22
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pcbi.1006033,2194.87
Wellcome Trust,2018,TRUE,https://doi.org/10.1021/acsami.7b18302,1910.48
Wellcome Trust,2018,FALSE,https://doi.org/10.1016/j.celrep.2018.03.012,5273.57
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pgen.1007253,2194.87
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.cortex.2018.02.018,3163.19
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-22783-y,1580.02
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-24029-3,1580.02
Wellcome Trust,2018,TRUE,https://doi.org/10.1103/PhysRevE.97.052409,1833.23
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/medlaw/fwy011,2610.76
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.matbio.2018.03.004,3479.52
Wellcome Trust,2018,TRUE,https://doi.org/10.1074/jbc.RA117.001483,1951.00
Wellcome Trust,2018,TRUE,https://doi.org/10.3389/fnins.2018.00207,2428.98
Wellcome Trust,2018,FALSE,https://doi.org/10.1016/j.stemcr.2018.03.011,3164.13
Wellcome Trust,2018,TRUE,https://doi.org/10.1074/jbc.M117.789305,1959.15
Wellcome Trust,2018,TRUE,https://doi.org/10.1183/13993003.01680-2017,3561.24
Wellcome Trust,2018,FALSE,https://doi.org/10.1136/bmjopen-2017-020683,1830.92
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.jid.2018.04.015,2745.54
Wellcome Trust,2018,TRUE,https://doi.org/10.1039/C7PP00412E,2169.98
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.mvr.2018.03.016,3161.01
Wellcome Trust,2018,TRUE,https://doi.org/10.1080/01677063.2018.1465570,2424.96
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41467-018-04404-4,4475.59
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/bioinformatics/bty115,2509.04
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/art.40519,4408.07
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pone.0196232,1440.99
Wellcome Trust,2018,TRUE,https://doi.org/10.1084/jem.20180019,4897.87
Wellcome Trust,2018,FALSE,https://doi.org/10.1186/s13063-018-2698-0,1579.34
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/eji.201747283,1271.48
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.neuroimage.2018.04.029,3154.32
Wellcome Trust,2018,TRUE,https://doi.org/10.1083/jcb.201802088,5092.15
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-22021-5,1580.02
Wellcome Trust,2018,TRUE,https://doi.org/10.4049/jimmunol.1800475,2610.89
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41598-018-32218-3,790.01
Wellcome Trust,2018,TRUE,https://doi.org/10.15252/embr.201744766,1780.07
Wellcome Trust,2018,TRUE,10.1002/pds.4440,2421.74
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wellcome Trust,2018,TRUE,10.1093/jhmas/jry024,2114.04
Wellcome Trust,2018,TRUE,10.1093/hmg/ddy253,2509.04
Wellcome Trust,2018,TRUE,https://doi.org/10.1038/s10038-017-0350-6,3390.60
Wellcome Trust,2018,TRUE,https://doi.org/10.1038/mi.2017.113,3661.85
Wellcome Trust,2018,TRUE,10.1515/sjpain-2017-0109,2436.36
Wellcome Trust,2018,TRUE,10.1136/gutjnl-2017-314107,2983.73
Wellcome Trust,2018,TRUE,10.1016/j.brainresbull.2018.01.011,2601.79
Wellcome Trust,2018,TRUE,10.1016/j.mito.2018.07.008,2602.94
Wellcome Trust,2018,TRUE,10.1016/j.mito.2018.08.003,2571.33
Wellcome Trust,2018,TRUE,10.1016/j.ajhg.2018.08.013,5361.36
Wellcome Trust,2018,TRUE,10.1088/1741-2552/aadd55,2658.23
Wellcome Trust,2018,FALSE,10.1038/s41598-017-15062-9,1505.43
Wellcome Trust,2018,TRUE,10.1016/j.imbio.2017.10.002,2194.79
Wellcome Trust,2018,TRUE,10.1111/joa.12713,2712.48
Wellcome Trust,2018,TRUE,10.3233/JPD-171122,2820.83
Wellcome Trust,2018,FALSE,10.1038/s41598-017-14623-2,1505.43
Wellcome Trust,2018,TRUE,10.1152/jn.00672.2017 ,1975.93
Wellcome Trust,2018,FALSE,10.1038/s41467-017-01596-z,4272.16
Wellcome Trust,2018,TRUE,10.18632/oncotarget.19266,3613.02
Wellcome Trust,2018,TRUE,10.1002/hbm.23866,4577.31
Wellcome Trust,2018,FALSE,10.1212/NXG.0000000000000202,3285.22
Wellcome Trust,2018,TRUE,10.1242/dev.152504 ,3856.59
Wellcome Trust,2018,TRUE,10.1177/0308022617745006,2169.98
Wellcome Trust,2018,TRUE,10.1016/j.jaci.2017.08.044,3552.07
Wellcome Trust,2018,TRUE,10.1038/bjc.2017.447,2712.48
Wellcome Trust,2018,TRUE,10.1111/coa.13020,3797.47
Wellcome Trust,2018,TRUE,10.1111/cge.13172,3254.98
Wellcome Trust,2018,TRUE,10.1111/ejn.13773,2712.48
Wellcome Trust,2018,TRUE,10.1038/gim.2017.251,3797.47
Wellcome Trust,2018,TRUE,10.1016/j.ymgme.2017.11.003,2822.41
Wellcome Trust,2018,TRUE,10.1016/j.nmd.2017.11.006,3256.65
Wellcome Trust,2018,FALSE,10.1002/epi4.12094,1084.99
Wellcome Trust,2018,TRUE,10.1200/JCO.2017.74.0449,4284.87
Wellcome Trust,2018,TRUE,10.1002/hbm.23901,4577.31
Wellcome Trust,2018,TRUE,10.1111/coa.13034,3797.47
Wellcome Trust,2018,TRUE,10.18632/oncotarget.22883,3539.22
Wellcome Trust,2018,TRUE, 10.1002/ana.25110,2712.48
Wellcome Trust,2018,TRUE,10.1038/gim.2017.260,3797.47
Wellcome Trust,2018,FALSE,10.3389/fncir.2017.00106,2155.19
Wellcome Trust,2018,TRUE,10.1016/j.ejca.2017.11.029,3972.00
Wellcome Trust,2018,FALSE,10.1038/s41467-018-02977-8,4272.16
Wellcome Trust,2018,TRUE,10.1039/C7CP06829H,2169.98
Wellcome Trust,2018,FALSE,10.1002/acn3.532,2559.22
Wellcome Trust,2018,TRUE,10.1016/j.neuron.2018.01.008,5288.73
Wellcome Trust,2018,TRUE,10.1002/1873-3468.12962,2542.95
Wellcome Trust,2018,TRUE,10.1002/lary.27105,3706.60
Wellcome Trust,2018,TRUE,10.1093/hmg/ddy033,2509.04
Wellcome Trust,2018,TRUE,10.1002/ana.25127,2712.48
Wellcome Trust,2018,TRUE,10.1111/imm.12888,2712.48
Wellcome Trust,2018,TRUE,10.1002/humu.23396,4358.96
Wellcome Trust,2018,FALSE,10.1038/s41598-018-20064-2,1505.43
Wellcome Trust,2018,TRUE,10.1002/humu.23398,4358.96
Wellcome Trust,2018,TRUE,10.1155/2018/1362053,1806.09
Wellcome Trust,2018,TRUE,10.1016/j.jbiomech.2017.12.002,3718.58
Wellcome Trust,2018,FALSE,10.1016/j.nicl.2018.01.028,1665.95
Wellcome Trust,2018,TRUE,10.1177/0260106018758781,2169.98
Wellcome Trust,2018,TRUE,10.1089/hgtb.2017.098,2876.72
Wellcome Trust,2018,TRUE,10.1016/j.ajhg.2018.01.020,5312.28
Wellcome Trust,2018,FALSE,10.1126/sciadv.aap9714,4730.34
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000005566,4129.34
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.1870-17.2018,1236.26
Wellcome Trust,2018,TRUE,10.1093/hmg/ddy054,2509.04
Wellcome Trust,2018,TRUE,10.1093/hmg/ddy062,2509.04
Wellcome Trust,2018,TRUE,10.1039/C8OB00099A,1844.49
Wellcome Trust,2018,TRUE,10.1002/ajmg.a.38658,3254.98
Wellcome Trust,2018,TRUE,10.1016/j.mad.2017.11.010,2810.33
Wellcome Trust,2018,TRUE,10.1111/bjd.16573,3390.60
Wellcome Trust,2018,FALSE,10.1016/j.ebiom.2018.02.010,3381.84
Wellcome Trust,2018,FALSE,10.1038/s41598-018-22984-5,1580.02
Wellcome Trust,2018,TRUE,10.1161/ATVBAHA.117.309940,4511.05
Wellcome Trust,2018,FALSE,10.1038/s41467-018-03923-4,4272.16
Wellcome Trust,2018,TRUE,10.1093/nar/gky127,962.93
Wellcome Trust,2018,TRUE,10.1109/TNSRE.2018.2816238,1910.06
Wellcome Trust,2018,TRUE,10.1016/j.ajhg.2018.03.011,5284.11
Wellcome Trust,2018,TRUE,10.1093/bfgp/ely003,2635.17
Wellcome Trust,2018,TRUE,10.1093/hmg/ddy080,2509.04
Wellcome Trust,2018,FALSE,10.1212/NXG.0000000000000226,486.47
Wellcome Trust,2018,TRUE,10.1136/jmedgenet-2017-105012,734.63
Wellcome Trust,2018,TRUE,10.1016/S1470-2045(18)30532-1,5264.27
Wellcome Trust,2018,TRUE,10.1016/j.tcsw.2018.04.002,2630.68
Wellcome Trust,2018,FALSE,10.3389/fnhum.2018.00147,2904.03
Wellcome Trust,2018,TRUE,10.1016/j.jaad.2018.04.014,3427.27
Wellcome Trust,2018,TRUE,10.1177/2152656718764233,758.93
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.3371-17.2018,4159.14
Wellcome Trust,2018,TRUE,10.15252/emmm.201708262,3729.66
