institution,DOI,is_hybrid,euro,period
University of Manchester,10.1096/fj.201802366rr,TRUE,2617.986582,2019
University of Manchester,10.1016/j.kint.2018.11.040,TRUE,3382.213671,2019
University of Manchester,10.1083/jcb.201704019,FALSE,5120.2638,2019
University of Manchester,10.3389/fphys.2019.00144,FALSE,2746.445697,2019
University of Manchester,10.1097/MNH.0000000000000498,FALSE,4198.605003,2019
University of Manchester,10.3389/fphys.2019.00145,FALSE,2746.445697,2019
University of Manchester,10.1523/JNEUROSCI.2217-18.2019,FALSE,3309.946227,2019
University of Manchester,10.1523/ENEURO.0477-18.2019,FALSE,3138.294078,2019
University of Manchester,10.1016/S2352-3026(19)30003-1,FALSE,5156.838729,2019
University of Manchester,10.1136/medhum-2018-011626,FALSE,2647.242,2019
University of Manchester,10.1136/medhum-2018-011601,FALSE,2647.242,2019
University of Manchester,10.1084/jem.20180871,FALSE,5120.275113,2019
University of Manchester,10.1016/j.cub.2019.01.043,FALSE,5489.97264,2019
University of Manchester,10.1016/j.chembiol.2019.01.010,TRUE,5323.298211,2019
University of Manchester,10.1096/fj.201801682R,TRUE,2560.1319,2019
University of Manchester,10.1097/BOR.0000000000000598,FALSE,3930.882858,2019
University of Manchester,10.1016/j.kint.2018.10.029,FALSE,3338.715186,2019
University of Manchester,10.1016/j.celrep.2019.01.102,FALSE,5054.003559,2019
University of Manchester,10.1002/mrm.27633,FALSE,3393.9,2019
University of Manchester,10.1186/s12891-019-2424-4,FALSE,1648.75662,2019
University of Manchester,10.3390/cancers11020184,FALSE,776.0718,2019
University of Manchester,10.3389/fimmu.2019.00061,FALSE,3165.117201,2019
University of Manchester,10.1016/j.shpsc.2019.01.002,FALSE,1163.971944,2019
University of Manchester,10.1111/ejn.14357,FALSE,1018.17,2019
University of Manchester,10.1136/bmjopen-2018-024853,FALSE,1832.706,2019
University of Manchester,10.1016/j.jelekin.2019.01.001,FALSE,3173.896089,2019
University of Manchester,10.1038/s41467-018-08044-6,FALSE,4479.948,2019
University of Manchester,10.1002/acr.23827,FALSE,3981.72348,2019
University of Manchester,10.1172/jci.insight.125185,TRUE,3718.232397,2019
University of Manchester,10.1161/CIRCRESAHA.118.312829,FALSE,4861.87488,2019
University of Manchester,10.3389/fimmu.2018.02943,FALSE,2815.669944,2019
University of Manchester,10.1016/j.bmcl.2018.12.066,FALSE,2487.649509,2019
University of Manchester,10.1002/art.40810,TRUE,4581.765,2019
University of Manchester,10.1186/s13075-018-1770-1,FALSE,2443.608,2019
University of Manchester,10.1016/j.jaip.2018.12.020,FALSE,3590.542566,2019
University of Manchester,10.1038/s41416-018-0332-2,FALSE,3122.388,2019
University of Manchester,10.1158/1078-0432.CCR-18-3339,TRUE,3755.214594,2019
University of Manchester,10.1038/s41598-018-36037-4,FALSE,1581.5574,2019
University of Manchester,10.1016/j.molimm.2018.11.020,FALSE,2866.555818,2019
University of Manchester,10.1161/JAHA.118.009972,FALSE,1952.17128,2019
University of Manchester,10.1371/journal.ppat.1007423,FALSE,2391.319314,2019
University of Manchester,10.1016/j.rbms.2018.09.002,FALSE,1828.836954,2019
University of Manchester,10.12688/f1000research.16473.2,FALSE,1868.206194,2019
University of Manchester,10.1016/j.jelekin.2018.11.005,TRUE,3132.083241,2019
University of Manchester,10.1038/s41467-018-07260-4,FALSE,4479.948,2019
University of Manchester,10.1016/j.bbi.2018.11.012,FALSE,3127.297842,2019
University of Manchester,10.1016/j.stemcr.2018.09.013,FALSE,3733.753833,2019
University of Manchester,10.1080/01459740.2018.1532421,FALSE,643.14405,2019
University of Manchester,10.3389/fendo.2018.00632,FALSE,2583.142542,2019
University of Manchester,10.1186/s40900-018-0122-2,FALSE,1873.77219,2019
University of Manchester,10.1002/hipo.23031,FALSE,3976.29324,2019
University of Manchester,10.3389/fgene.2018.00500,FALSE,1193.023728,2019
University of Manchester,10.1128/AAC.01615-18,TRUE,3423.42693,2019
University of Manchester,10.1016/j.jtho.2018.09.027,FALSE,2357.595261,2019
University of Manchester,10.1084/jem.20171491,FALSE,5186.987874,2019
University of Manchester,10.1002/mrm.27551,FALSE,3393.9,2019
University of Manchester,10.1093/nar/gky950,FALSE,1927.7352,2019
University of Manchester,10.1016/j.celrep.2018.09.060,FALSE,5333.96637,2019
University of Manchester,10.1136/thoraxjnl-2018-212021,FALSE,2647.242,2019
University of Manchester,10.1016/j.ceb.2018.09.003,FALSE,4429.118691,2019
University of Manchester,10.1073/pnas.1802320115,FALSE,1141.14231,2019
University of Manchester,10.1111/pcmr.12741,FALSE,3869.046,2019
University of Manchester,10.1113/JP276508,FALSE,3574.45548,2019
University of Manchester,10.1016/j.bone.2018.09.004,FALSE,2666.960559,2019
University of Manchester,10.1016/j.niox.2018.08.009,FALSE,3521.669022,2019
University of Manchester,10.1089/hum.2018.151,FALSE,3319.68672,2019
University of Manchester,10.1111/imm.12989,FALSE,2715.12,2019
University of Manchester,10.1111/tra.12605,FALSE,3122.388,2019
University of Manchester,10.1111/bph.14433,FALSE,3878.54892,2019
University of Manchester,10.1111/bph.14431,FALSE,3878.54892,2019
University of Manchester,10.1093/nar/gky536,FALSE,1927.7352,2019
University of Manchester,10.1016/j.yjmcc.2017.08.005,TRUE,2397.269952,2019
University of Manchester,10.1038/ijo.2017.17,TRUE,407.268,2019
Malawi Liverpool Wellcome,10.1186/s12936-019-2909-5,FALSE,1763.6967,2019
Malawi Liverpool Wellcome,10.1371/journal.pone.0217534,FALSE,1312.308,2019
Malawi Liverpool Wellcome,10.1186/s12936-019-2818-7,FALSE,2058.966,2019
Malawi Liverpool Wellcome,10.1186/s12916-019-1260-6,FALSE,2338.3971,2019
Malawi Liverpool Wellcome,10.1093/cid/ciy834,FALSE,3118.31532,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/S2214-109X(18)30444-3,TRUE,4583.405385,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1177/1535676019869771,TRUE,2817.751536,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiz359,TRUE,2807.513271,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/trstmh/trz092,FALSE,2544.316326,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1136/bmjgh-2019-001636,FALSE,4459.24521,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1017/S0950268819001390,FALSE,2122.714755,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1038/s41598-019-48828-4,FALSE,1586.139165,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1002/jcph.1527,FALSE,2792.546172,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiz313,FALSE,2748.515976,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pmed.1002858,FALSE,2667.854286,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/jac/dkz276,TRUE,1222.154703,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/S1473-3099(19)30391-3,FALSE,4675.244319,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pone.0219983,FALSE,1437.837048,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2871-2,FALSE,1892.970351,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0007598,FALSE,2074.453497,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1080/21645515.2019.1643675,FALSE,832.274784,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pone.0219323,FALSE,1434.205575,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/ofid/ofz264,FALSE,1526.474403,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1038/s41598-019-45816-6,FALSE,1529.053767,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.18-0831,FALSE,2287.669608,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.3390/ijerph16122207,FALSE,1493.54226,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2835-6,FALSE,1916.965224,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1155/2019/2689171,FALSE,917.574804,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1080/16549716.2019.1621589,FALSE,1420.958052,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1128/AAC.00060-19,FALSE,2911.004595,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1080/16549716.2018.1560115,FALSE,1382.030019,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/jac/dkz185,FALSE,2483.927532,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/jac/dkz185,FALSE,1240.956909,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0007380,FALSE,2170.466928,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/bioinformatics/btz293,FALSE,2264.704218,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1017/S0950268819000578,FALSE,2165.127192,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.scitotenv.2019.04.266,TRUE,3097.058193,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1002/jmv.25496,FALSE,3028.286466,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s41182-019-0156-7,FALSE,1972.602558,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1177/1176934319843130,FALSE,917.574804,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1038/s41598-019-43044-6,FALSE,1533.465837,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1002/eji.201848037,FALSE,3178.195029,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12913-019-4070-9,FALSE,1838.396439,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.3390/tropicalmed4020062,FALSE,311.356386,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1017/s0007114519000758,TRUE,2647.196748,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0007348,FALSE,2132.523126,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.jhin.2019.04.004,FALSE,3035.820924,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12916-019-1315-8,FALSE,2426.457492,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.7554/eLife.41023,FALSE,2311.370343,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0007232,FALSE,2116.809369,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.vaccine.2019.03.066,TRUE,2210.424444,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/cid/ciy735,FALSE,2673.748359,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1080/16549716.2019.1587893,FALSE,759.498255,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2749-3,FALSE,1907.496243,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1155/2019/8435019,FALSE,882.470565,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.cmi.2019.03.016,FALSE,2864.033019,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12916-019-1301-1,FALSE,2405.234304,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.cmi.2019.03.007,FALSE,2893.288437,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2733-y,FALSE,1835.138295,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.18-0955,FALSE,2235.742938,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4155/bio-2018-0202,FALSE,2153.146725,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12879-019-3862-1,FALSE,1804.480065,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.18-0675,FALSE,2195.841987,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2704-3,FALSE,1869.292242,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1136/bmjopen-2018-023859,FALSE,1528.318422,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1117/1.JMI.5.4.044506,FALSE,910.300545,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/trstmh/trz002,FALSE,2629.740789,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2677-2,FALSE,1582.552944,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.18-0678,FALSE,2162.660958,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1136/bmjgh-2018-001134,FALSE,2202.516657,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1128/AAC.01391-18,FALSE,2122.330113,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0007158,FALSE,2039.089059,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.idc.2018.10.002,TRUE,2595.190887,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2666-5,FALSE,1908.084519,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiz052,FALSE,2752.237953,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1038/s41467-019-08297-9,FALSE,3933.100206,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.18-0439,FALSE,2266.514298,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.7554/eLife.43154,FALSE,2209.632534,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.18-0865,FALSE,2273.494419,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-019-2652-y,FALSE,1912.745475,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1128/AAC.02515-18,FALSE,2846.475243,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiy673,FALSE,2647.762398,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1111/bcp.13846,FALSE,3518.184618,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1111/tbed.13109,FALSE,3843.772758,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiy727,FALSE,2637.886149,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pone.0204832,FALSE,1398.162357,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pone.0208912,FALSE,1502.807607,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1097/MCC.0000000000000568,FALSE,3389.702877,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/trstmh/try124,FALSE,2752.916733,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12895-018-0079-8,FALSE,1899.464013,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiy686,FALSE,2666.632482,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-018-2579-8,FALSE,1942.736238,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12910-018-0326-x,FALSE,1893.999834,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/inthealth/ihy079,FALSE,2686.260537,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-018-2541-9,FALSE,1991.87991,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1038/s41598-018-34404-9,FALSE,1463.200794,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1080/14740338.2018.1535593,TRUE,2707.947558,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12916-018-1172-x,FALSE,2578.289265,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-018-2509-9,FALSE,2004.810669,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s13756-018-0414-1,FALSE,1896.805458,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.4269/ajtmh.17-0998,FALSE,2264.115942,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/trstmh/try108,FALSE,3180.480255,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1093/infdis/jiy519,FALSE,2745.981864,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pone.0204509,FALSE,1365.580917,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0006807,FALSE,2011.632408,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1371/journal.pntd.0006765,FALSE,2165.014062,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/j.jhin.2018.08.013,TRUE,2889.962415,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s13104-018-3708-8,FALSE,1202.843412,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1007/s00436-018-6041-1,TRUE,2358.217476,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1128/AAC.00518-18,FALSE,2108.777139,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-018-2413-3,FALSE,1991.87991,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1186/s12936-018-2405-3,FALSE,1033.725375,2019
Mahidol University of Oxford Tropical Medicine Research Unit,10.1016/S1473-3099(16)30473-X,TRUE,2535.58269,2019
University of Newcastle,10.1016/j.ymgme.2019.09.003,TRUE,3048.457545,2019
University of Newcastle,10.1038/s41467-019-12746-w,FALSE,4737.8844,2019
University of Newcastle,10.1017/s0007087419000451,TRUE,2416.4568,2019
University of Newcastle,10.1073/pnas.1905413116,FALSE,2422.90521,2019
University of Newcastle,10.1042/BSR20192101,FALSE,1194.6528,2019
University of Newcastle,10.1002/hipo.23150,FALSE,3976.29324,2019
University of Newcastle,10.1242/dev.177618,FALSE,3393.9,2019
University of Newcastle,10.1093/hmg/ddz202,FALSE,2637.73908,2019
University of Newcastle,10.1212/WNL.0000000000008056,FALSE,4303.736712,2019
University of Newcastle,10.7554/eLife.47037,FALSE,2823.408036,2019
University of Newcastle,10.3389/fimmu.2019.01535,FALSE,3182.68629,2019
University of Newcastle,10.1097/tp.0000000000002845,TRUE,4579.479774,2019
University of Newcastle,10.1016/j.jaut.2019.06.009,FALSE,4467.526326,2019
University of Newcastle,10.15252/embj.2019101649,FALSE,4276.314,2019
University of Newcastle,10.1371/journal.pgen.1008215,FALSE,2653.848792,2019
University of Newcastle,10.3791/59815,FALSE,1870.310412,2019
University of Newcastle,10.1136/practneurol-2019-002236,FALSE,2647.242,2019
University of Newcastle,10.1093/hmg/ddz059,FALSE,2637.73908,2019
University of Newcastle,10.1002/ana.25525,FALSE,2715.12,2019
University of Newcastle,10.1016/j.joca.2019.05.017,TRUE,2695.706892,2019
University of Newcastle,10.3390/jcm8060789,FALSE,1726.013097,2019
University of Newcastle,10.1002/acn3.736,FALSE,2561.71572,2019
University of Newcastle,10.1038/s42003-019-0421-7,FALSE,2945.9052,2019
University of Newcastle,10.1038/s41598-019-44079-5,FALSE,1751.2524,2019
University of Newcastle,10.1016/j.jaad.2019.05.021,FALSE,3742.3404,2019
University of Newcastle,10.1111/mmi.14269,FALSE,3150.89676,2019
University of Newcastle,10.1523/JNEUROSCI.3052-18.2019,FALSE,3304.617804,2019
University of Newcastle,10.1111/bjd.18086,FALSE,3665.412,2019
University of Newcastle,10.1016/j.jad.2019.04.075,FALSE,3464.787258,2019
University of Newcastle,10.1113/JP277849,FALSE,3574.45548,2019
University of Newcastle,10.1128/JB.00724-18,TRUE,1683.770355,2019
University of Newcastle,10.1074/jbc.RA119.008404,FALSE,2088.49293,2019
University of Newcastle,10.1016/j.nicl.2019.101812,TRUE,1773.99153,2019
University of Newcastle,10.7554/eLife.40145,FALSE,3218.989707,2019
University of Newcastle,10.1057/s41599-018-0187-4,FALSE,1018.17,2019
University of Newcastle,10.1016/j.mad.2019.03.006,FALSE,2850.751557,2019
University of Newcastle,10.1093/brain/awz069,FALSE,4174.497,2019
University of Newcastle,10.1186/s12866-019-1444-4,FALSE,1927.7352,2019
University of Newcastle,10.1111/acel.12945,FALSE,2461.25628,2019
University of Newcastle,10.1002/acn3.725,FALSE,2561.71572,2019
University of Newcastle,10.1038/s41598-019-41483-9,FALSE,1751.2524,2019
University of Newcastle,10.7554/eLife.42541,FALSE,2650.545396,2019
University of Newcastle,10.1523/JNEUROSCI.1408-18.2019,FALSE,3203.547462,2019
University of Newcastle,10.1113/JP277462,FALSE,3574.45548,2019
University of Newcastle,10.1172/jci.insight.125172,FALSE,3930.92811,2019
University of Newcastle,10.1167/tvst.8.1.25,FALSE,1965.283047,2019
University of Newcastle,10.1016/j.ejca.2018.12.032,TRUE,3872.224953,2019
University of Newcastle,10.1038/s41375-019-0412-1,FALSE,4045.5288,2019
University of Newcastle,10.1038/s41598-019-38833-y,FALSE,1642.398714,2019
University of Newcastle,10.1089/scd.2018.0170,FALSE,3427.793748,2019
University of Newcastle,10.1111/1471-0528.15667,FALSE,3529.656,2019
University of Newcastle,10.1093/rheumatology/kez003,FALSE,2637.73908,2019
University of Newcastle,10.1016/j.devcel.2019.01.008,FALSE,5370.778872,2019
University of Newcastle,10.1002/humu.23721,FALSE,3869.046,2019
University of Newcastle,10.15252/embj.2018100492,FALSE,5701.752,2019
University of Newcastle,10.1002/art.40849,FALSE,4581.765,2019
University of Newcastle,10.1073/pnas.1816018116,FALSE,2359.133829,2019
University of Newcastle,10.1172/JCI99296,FALSE,4905.056601,2019
University of Newcastle,10.1172/JCI99296,FALSE,3812.25474,2019
University of Newcastle,10.1111/ene.13919,FALSE,3710.21148,2019
University of Newcastle,10.1111/ced.13876,FALSE,2715.12,2019
University of Newcastle,10.1016/j.nicl.2019.101655,FALSE,1810.238382,2019
University of Newcastle,10.1371/journal.pgen.1007902,FALSE,2440.293291,2019
University of Newcastle,10.1016/j.celrep.2019.01.010,FALSE,5228.936478,2019
University of Newcastle,10.1002/lary.27761,FALSE,3710.21148,2019
University of Newcastle,10.1016/j.cmet.2018.12.008,FALSE,5469.122781,2019
University of Newcastle,10.1107/S205979831800476X,FALSE,1402.212411,2019
University of Newcastle,10.1016/j.jsbmb.2018.12.008,TRUE,4234.105197,2019
University of Newcastle,10.1111/bpa.12697,FALSE,2715.12,2019
University of Newcastle,10.3389/fneur.2018.01044,FALSE,2383.479405,2019
University of Newcastle,10.1038/s41598-018-36903-1,FALSE,1581.5574,2019
University of Newcastle,10.1038/s41467-018-07794-7,FALSE,4479.948,2019
University of Newcastle,10.1016/j.neubiorev.2018.12.017,FALSE,3880.268496,2019
University of Newcastle,10.1002/ijc.32058,FALSE,3613.82472,2019
University of Newcastle,10.1038/s41467-018-07559-2,FALSE,4479.948,2019
University of Newcastle,10.1016/j.chembiol.2018.10.015,FALSE,5557.975083,2019
University of Newcastle,10.1039/c8mt00239h,FALSE,2172.096,2019
University of Newcastle,10.1371/journal.pone.0207240,FALSE,1721.318202,2019
University of Newcastle,10.1210/jc.2018-00957,FALSE,3205.459359,2019
University of Newcastle,10.1136/annrheumdis-2018-214024,FALSE,2647.242,2019
University of Newcastle,10.1111/bjd.17353,FALSE,3393.9,2019
University of Newcastle,10.1016/j.cub.2018.09.029,FALSE,5421.823128,2019
University of Newcastle,10.1111/ced.13765,FALSE,2715.12,2019
University of Newcastle,10.1371/journal.pone.0201366,FALSE,1537.165188,2019
University of Newcastle,10.1038/gim.2017.251,FALSE,-3801.168,2019
University of Nottingham,10.1177/0022009418820111,FALSE,226.26,2019
University of Nottingham,10.1161/STROKEAHA.119.026389,FALSE,5030.563023,2019
University of Nottingham,10.1128/mSystems.00390-19,FALSE,2377.291194,2019
University of Nottingham,10.1161/JAHA.119.012611,FALSE,1459.377,2019
University of Nottingham,10.1016/j.rehab.2019.04.006,FALSE,3119.175108,2019
University of Nottingham,10.1186/s13063-019-3341-4,FALSE,1317.39885,2019
University of Nottingham,10.1111/sms.13460,FALSE,1909.06875,2019
University of Nottingham,10.3390/nu11051065,FALSE,1570.617729,2019
University of Nottingham,10.1073/pnas.1820556116,FALSE,5183.367714,2019
University of Nottingham,10.1136/annrheumdis-2019-215086,FALSE,2250.1557,2019
University of Nottingham,10.1016/j.jsbmb.2019.03.024,TRUE,4151.30535,2019
University of Nottingham,10.1038/s41598-019-41140-1,FALSE,1751.2524,2019
University of Nottingham,10.1111/joa.12977,FALSE,1696.95,2019
University of Nottingham,10.1038/s41598-018-37614-3,FALSE,1581.5574,2019
University of Nottingham,10.1038/s41389-019-0125-3,FALSE,3230.9928,2019
University of Nottingham,10.1097/j.pain.0000000000001445,FALSE,4065.462306,2019
University of Nottingham,10.1093/rheumatology/key446,FALSE,2769.4224,2019
University of Nottingham,10.1016/j.compbiomed.2019.01.022,FALSE,2576.739384,2019
University of Nottingham,10.1097/PR9.0000000000000685,FALSE,2061.545364,2019
University of Nottingham,10.1111/bph.14575,FALSE,2424.093075,2019
University of Nottingham,10.1371/journal.pone.0207391,FALSE,1676.326401,2019
University of Nottingham,10.1167/iovs.18-24674,TRUE,1592.055864,2019
University of Nottingham,10.1016/j.jbspin.2018.10.008,TRUE,1777.996332,2019
University of Nottingham,10.1113/JP277036,FALSE,2234.034675,2019
University of Nottingham,10.1186/s12885-018-4924-2,FALSE,1317.39885,2019
University of Nottingham,10.1016/S0140-6736(18)32158-5,FALSE,5313.60297,2019
University of Nottingham,10.3390/ijerph15102282,FALSE,1292.182173,2019
University of Nottingham,10.1016/j.joca.2018.08.008,FALSE,2786.84442,2019
University of Nottingham,10.1002/cpt.1184,FALSE,1696.95,2019
University of Nottingham,10.1016/j.joca.2018.07.013,FALSE,2792.365164,2019
University of Nottingham,10.1186/s12888-018-1818-4,FALSE,1317.39885,2019
University of Nottingham,10.1242/jcs.215939,FALSE,3393.9,2019
University of Nottingham,10.1136/bmjopen-2017-021344,FALSE,1557.8001,2019
Oxford University Clinical Research Unit,10.1016/j.foodcont.2019.106756,FALSE,4089.604248,2019
Oxford University Clinical Research Unit,10.1097/inf.0000000000002457,TRUE,4027.665573,2019
Oxford University Clinical Research Unit,10.1016/j.jval.2019.03.021,TRUE,2537.143884,2019
Oxford University Clinical Research Unit,10.1186/s12879-019-4356-x,FALSE,1915.324839,2019
Oxford University Clinical Research Unit,10.1111/boc.201900042,TRUE,2860.005591,2019
Oxford University Clinical Research Unit,10.1002/vms3.189,FALSE,1064.078154,2019
Oxford University Clinical Research Unit,10.1093/ofid/ofz284,FALSE,1858.7259,2019
Oxford University Clinical Research Unit,10.1098/rsif.2019.0207,FALSE,1997.208333,2019
Oxford University Clinical Research Unit,10.1093/trstmh/trz064,FALSE,2554.4754,2019
Oxford University Clinical Research Unit,10.1093/trstmh/trz055,FALSE,2599.16175,2019
Oxford University Clinical Research Unit,10.1136/archdischild-2019-316967,FALSE,2306.302119,2019
Oxford University Clinical Research Unit,10.1136/bmjgh-2019-001675,FALSE,1788.01965,2019
Oxford University Clinical Research Unit,10.3389/fvets.2019.00174,FALSE,1757.316168,2019
Oxford University Clinical Research Unit,10.1016/j.pt.2019.06.004,TRUE,3758.834754,2019
Oxford University Clinical Research Unit,10.1186/s12917-019-1947-0,FALSE,1845.501003,2019
Oxford University Clinical Research Unit,10.1128/JCM.00386-19,FALSE,3520.526409,2019
Oxford University Clinical Research Unit,10.1016/j.jgar.2019.06.002,TRUE,2346.847911,2019
Oxford University Clinical Research Unit,10.1099/mgen.0.000275,FALSE,573.851925,2019
Oxford University Clinical Research Unit,10.1016/j.ijantimicag.2019.05.009,FALSE,3324.21192,2019
Oxford University Clinical Research Unit,10.1038/s41467-019-10092-5,FALSE,4375.777896,2019
Oxford University Clinical Research Unit,10.1111/tmi.13241,FALSE,2770.169058,2019
