institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2016;PMC5264497;27068940;10.1042/bst20150251;Portland Press Ltd.;Biochemical Society transactions;0300-5127, 1470-8752;2065.86;TRUE
Wellcome Trust;2016;PMC4900748;27284058;10.1042/bst20160055;Portland Press Ltd.;Biochemical Society transactions;0300-5127, 1470-8752;2065.86;TRUE
Wellcome Trust;2016;PMC4900747;27284051;10.1042/bst20160043;Portland Press Ltd.;Biochemical Society transactions;0300-5127, 1470-8752;2065.86;TRUE
Wellcome Trust;2016;PMC4747160;26862221;10.1042/bst20150201;Portland Press Ltd.;Biochemical Society transactions;0300-5127, 1470-8752;2065.86;TRUE
Wellcome Trust;2016;PMC5095916;27911702;10.1042/BST20160112;Portland Press Ltd.;Biochemical Society transactions;0300-5127, 1470-8752;2065.86;TRUE
Wellcome Trust;2016;PMC5095909;27911715;10.1042/BST20160166;Portland Press Ltd.;Biochemical Society transactions;0300-5127, 1470-8752;2410.17;TRUE
Wellcome Trust;2016;unknown;unknown;10.1042/BST20160117;Portland Press Ltd.;Biochemical Society Transactions;0300-5127;2065.86;TRUE
Wellcome Trust;2016;PMC4847171;26934982;10.1042/bsr20160046;Portland Press Ltd.;Bioscience reports;0144-8463, 1573-4935;1129.34;TRUE
Wellcome Trust;2016;PMC5065703;27744333;10.1042/ebc20160005;Portland Press Ltd.;Essays in biochemistry;0071-1365, 1744-1358;2065.86;TRUE
Wellcome Trust;2016;PMC4964976;27252387;10.1042/bcj20160470;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;1721.55;TRUE
Wellcome Trust;2016;PMC5074368;27474411;10.1042/bcj20160571;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC4700476;26542978;10.1042/bj20150910;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC4901358;27048592;10.1042/bcj20160092;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC5095915;27589945;10.1042/BCJ20160686;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC4925160;27099339;10.1042/bcj20160180;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC4980810;27515256;10.1042/bcj20160005;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC4785603;26759379;10.1042/bj20150364;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2065.86;TRUE
Wellcome Trust;2016;PMC5003690;27574022;10.1042/bcj20160002;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2071.60;TRUE
Wellcome Trust;2016;PMC4845862;26920024;10.1042/bcj20160070;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2410.17;TRUE
Wellcome Trust;2016;PMC4980808;27274087;10.1042/bcj20160388;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2410.17;TRUE
Wellcome Trust;2016;PMC4847154;26920023;10.1042/bcj20160041;Portland Press Ltd.;The Biochemical journal;0264-6021, 1470-8728;2415.91;TRUE
Wellcome Trust;2016;PMC4932947;27226299;10.1073/pnas.1600344113;Proceedings of the National Academy of Sciences;Proceedings of the National Academy of Sciences of the United States of America;0027-8424, 1091-6490;972.79;TRUE
Wellcome Trust;2016;PMC4988604;27226306;10.1073/pnas.1521453113;Proceedings of the National Academy of Sciences;Proceedings of the National Academy of Sciences of the United States of America;0027-8424, 1091-6490;2865.69;TRUE
Wellcome Trust;2016;PMC4922642;27348469;10.1371/journal.pbio.1002491;Public Library of Science (PLoS);PLoS biology;1544-9173, 1545-7885;2334.94;FALSE
Wellcome Trust;2016;PMC4774983;26934590;10.1371/journal.pbio.1002394;Public Library of Science (PLoS);PLoS biology;1544-9173, 1545-7885;2536.42;FALSE
Wellcome Trust;2016;PMC4504715;26181372;10.1371/journal.pbio.1002202;Public Library of Science (PLoS);PLoS biology;1544-9173, 1545-7885;2629.89;FALSE
Wellcome Trust;2016;PMC4636290;26544693;10.1371/journal.pbio.1002292;Public Library of Science (PLoS);PLoS biology;1544-9173, 1545-7885;2635.26;FALSE
Wellcome Trust;2016;PMC4807881;27015288;10.1371/journal.pbio.1002395;Public Library of Science (PLoS);PLoS biology;1544-9173, 1545-7885;2662.14;FALSE
Wellcome Trust;2016;PMC5051940;27706164;10.1371/journal.pbio.1002567;Public Library of Science (PLoS);PLoS biology;1544-9173, 1545-7885;3167.02;FALSE
Wellcome Trust;2016;PMC4550436;26308406;10.1371/journal.pcbi.1004422;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;1682.53;FALSE
Wellcome Trust;2016;PMC4686094;26657806;10.1371/journal.pcbi.1004648;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;1724.22;FALSE
Wellcome Trust;2016;PMC4674090;26650585;10.1371/journal.pcbi.1004646;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;1962.57;FALSE
Wellcome Trust;2016;PMC4778905;26942606;10.1371/journal.pcbi.1004797;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;1962.57;FALSE
Wellcome Trust;2016;PMC4917113;27332861;10.1371/journal.pcbi.1004926;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2040.04;FALSE
Wellcome Trust;2016;PMC4957786;27447491;10.1371/journal.pcbi.1004965;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2040.04;FALSE
Wellcome Trust;2016;PMC4991839;27541958;10.1371/journal.pcbi.1005000;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2040.04;FALSE
Wellcome Trust;2016;PMC5065155;27741226;10.1371/journal.pcbi.1005131;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2040.04;FALSE
Wellcome Trust;2016;PMC4713143;26764466;10.1371/journal.pcbi.1004669;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2060.11;FALSE
Wellcome Trust;2016;PMC4726815;26807999;10.1371/journal.pcbi.1004664;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2075.41;FALSE
Wellcome Trust;2016;PMC4854413;27138333;10.1371/journal.pcbi.1004909;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2120.66;FALSE
Wellcome Trust;2016;PMC4866734;27175778;10.1371/journal.pcbi.1004920;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2152.68;FALSE
Wellcome Trust;2016;PMC4856371;27145223;10.1371/journal.pcbi.1004842;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2203.35;FALSE
Wellcome Trust;2016;PMC4820264;27043913;10.1371/journal.pcbi.1004846;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2213.42;FALSE
Wellcome Trust;2016;PMC5040440;27681228;10.1371/journal.pcbi.1005130;Public Library of Science (PLoS);PLoS computational biology;1553-734X, 1553-7358;2457.18;FALSE
Wellcome Trust;2016;PMC4627800;26517127;10.1371/journal.pgen.1005618;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;1724.96;FALSE
Wellcome Trust;2016;PMC4864286;27166679;10.1371/journal.pgen.1006024;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;1800.28;FALSE
Wellcome Trust;2016;PMC4755545;26882497;10.1371/journal.pgen.1005834;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;1816.11;FALSE
Wellcome Trust;2016;PMC4807058;27010650;10.1371/journal.pgen.1005872;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;1854.95;FALSE
Wellcome Trust;2016;PMC4809547;27019336;10.1371/journal.pgen.1005940;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;1884.27;FALSE
Wellcome Trust;2016;PMC4975413;27494704;10.1371/journal.pgen.1006241;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2004.47;FALSE
Wellcome Trust;2016;PMC4890738;27254021;10.1371/journal.pgen.1006095;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2021.23;FALSE
Wellcome Trust;2016;PMC4625001;26510153;10.1371/journal.pgen.1005619;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2021.25;FALSE
Wellcome Trust;2016;PMC4583479;26406328;10.1371/journal.pgen.1005535;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2053.25;FALSE
Wellcome Trust;2016;PMC4666468;26624285;10.1371/journal.pgen.1005677;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2057.76;FALSE
Wellcome Trust;2016;PMC4666611;26624892;10.1371/journal.pgen.1005694;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2071.00;FALSE
Wellcome Trust;2016;PMC4871519;27191590;10.1371/journal.pgen.1006041;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2117.77;FALSE
Wellcome Trust;2016;PMC4821604;27046080;10.1371/journal.pgen.1005969;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2122.46;FALSE
Wellcome Trust;2016;PMC4798644;26990772;10.1371/journal.pgen.1005945;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2122.46;FALSE
Wellcome Trust;2016;PMC4975467;27494321;10.1371/journal.pgen.1006125;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2417.91;FALSE
Wellcome Trust;2016;PMC4807835;27015630;10.1371/journal.pgen.1005908;Public Library of Science (PLoS);PLoS genetics;1553-7390, 1553-7404;2181.48;FALSE
Wellcome Trust;2016;PMC4595218;26440803;10.1371/journal.pmed.1001885;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;1770.28;FALSE
Wellcome Trust;2016;PMC4682931;26671338;10.1371/journal.pmed.1001919;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2209.90;FALSE
Wellcome Trust;2016;PMC4687869;26694640;10.1371/journal.pmed.1001925;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2213.13;FALSE
Wellcome Trust;2016;PMC4792387;26978456;10.1371/journal.pmed.1001973;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2292.88;FALSE
Wellcome Trust;2016;PMC4907438;27299522;10.1371/journal.pmed.1002037;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2341.76;FALSE
Wellcome Trust;2016;PMC4995002;27552147;10.1371/journal.pmed.1002103;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2519.36;FALSE
Wellcome Trust;2016;PMC5049847;27701423;10.1371/journal.pmed.1002137;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2536.42;FALSE
Wellcome Trust;2016;PMC5012571;27598345;10.1371/journal.pmed.1002119;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2542.65;FALSE
Wellcome Trust;2016;PMC5058548;27727279;10.1371/journal.pmed.1002139;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2562.70;FALSE
Wellcome Trust;2016;PMC4987025;27529168;10.1371/journal.pmed.1002090;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2564.17;FALSE
Wellcome Trust;2016;PMC4570770;26372359;10.1371/journal.pmed.1001875;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2649.03;FALSE
Wellcome Trust;2016;PMC4933372;27379518;10.1371/journal.pmed.1002026;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2720.34;FALSE
Wellcome Trust;2016;PMC4755617;26881778;10.1371/journal.pmed.1001961;Public Library of Science (PLoS);PLoS medicine;1549-1277, 1549-1676;2786.87;FALSE
Wellcome Trust;2016;PMC4589351;26421808;10.1371/journal.pntd.0004108;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1683.50;FALSE
Wellcome Trust;2016;PMC4657919;26600211;10.1371/journal.pntd.0004228;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1683.50;FALSE
Wellcome Trust;2016;PMC4666486;26624616;10.1371/journal.pntd.0004246;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1697.12;FALSE
Wellcome Trust;2016;PMC4657886;26598937;10.1371/journal.pntd.0004254;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1713.89;FALSE
Wellcome Trust;2016;PMC4624234;26505639;10.1371/journal.pntd.0004200;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1716.17;FALSE
Wellcome Trust;2016;PMC4583543;26407168;10.1371/journal.pntd.0004094;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1749.24;FALSE
Wellcome Trust;2016;PMC4578769;26394211;10.1371/journal.pntd.0004014;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1749.36;FALSE
Wellcome Trust;2016;PMC4689576;26684831;10.1371/journal.pntd.0004299;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1766.22;FALSE
Wellcome Trust;2016;PMC4917248;27331402;10.1371/journal.pntd.0004783;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1778.34;FALSE
Wellcome Trust;2016;PMC4831752;27078493;10.1371/journal.pntd.0004627;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1779.68;FALSE
Wellcome Trust;2016;PMC4878762;27219121;10.1371/journal.pntd.0004734;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1788.69;FALSE
Wellcome Trust;2016;PMC4889093;27249027;10.1371/journal.pntd.0004752;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1797.02;FALSE
Wellcome Trust;2016;PMC4825998;27058346;10.1371/journal.pntd.0004622;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1827.55;FALSE
Wellcome Trust;2016;PMC4790851;26974655;10.1371/journal.pntd.0004524;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1836.08;FALSE
Wellcome Trust;2016;PMC4866688;27175479;10.1371/journal.pntd.0004714;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1840.95;FALSE
Wellcome Trust;2016;PMC4711890;26760773;10.1371/journal.pntd.0004324;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1844.78;FALSE
Wellcome Trust;2016;PMC4833300;27082760;10.1371/journal.pntd.0004584;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1849.66;FALSE
Wellcome Trust;2016;PMC4942140;27404379;10.1371/journal.pntd.0004798;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1892.92;FALSE
Wellcome Trust;2016;PMC4406756;25901349;10.1371/journal.pntd.0003670;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1947.60;FALSE
Wellcome Trust;2016;PMC4970760;27483002;10.1371/journal.pntd.0004859;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1997.00;FALSE
Wellcome Trust;2016;PMC4945057;27414810;10.1371/journal.pntd.0004824;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2021.23;FALSE
Wellcome Trust;2016;PMC4624684;26505761;10.1371/journal.pntd.0004201;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2024.15;FALSE
Wellcome Trust;2016;PMC4626098;26513151;10.1371/journal.pntd.0004193;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2041.36;FALSE
Wellcome Trust;2016;PMC4654493;26587988;10.1371/journal.pntd.0004222;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2051.75;FALSE
Wellcome Trust;2016;PMC4990189;27536772;10.1371/journal.pntd.0004878;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2111.77;FALSE
Wellcome Trust;2016;PMC4788215;26967654;10.1371/journal.pntd.0004531;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2190.89;FALSE
Wellcome Trust;2016;PMC4697806;26720002;10.1371/journal.pntd.0004195;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2217.06;FALSE
Wellcome Trust;2016;PMC4975595;27494254;10.1371/journal.pntd.0004903;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2219.28;FALSE
Wellcome Trust;2016;PMC4982688;27518185;10.1371/journal.pntd.0004791;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2219.28;FALSE
Wellcome Trust;2016;PMC4966942;27472517;10.1371/journal.pntd.0004845;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2332.37;FALSE
Wellcome Trust;2016;PMC4975412;27494405;10.1371/journal.pntd.0004915;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2354.35;FALSE
Wellcome Trust;2016;PMC4988630;27533046;10.1371/journal.pntd.0004926;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2354.35;FALSE
Wellcome Trust;2016;PMC5036839;27668750;10.1371/journal.pntd.0005005;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2365.67;FALSE
Wellcome Trust;2016;PMC4978413;27505056;10.1371/journal.pntd.0004911;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;2416.13;FALSE
Wellcome Trust;2016;PMC4731218;26820516;10.1371/journal.pntd.0004312;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1823.70;FALSE
Wellcome Trust;2016;PMC4788147;26967157;10.1371/journal.pntd.0004409;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1864.70;FALSE
Wellcome Trust;2016;PMC4994934;27551787;10.1371/journal.pntd.0004927;Public Library of Science (PLoS);PLoS neglected tropical diseases;1935-2727, 1935-2735;1892.92;FALSE
Wellcome Trust;2016;PMC4659628;26606682;10.1371/journal.pone.0143010;Public Library of Science (PLoS);PloS one;1932-6203;0.00;FALSE
Wellcome Trust;2016;PMC4798250;26991495;10.1371/journal.pone.0150525;Public Library of Science (PLoS);PloS one;1932-6203;403.38;FALSE
Wellcome Trust;2016;PMC4699701;26727264;10.1371/journal.pone.0144846;Public Library of Science (PLoS);PloS one;1932-6203;604.56;FALSE
Wellcome Trust;2016;PMC4732751;26824352;10.1371/journal.pone.0148194;Public Library of Science (PLoS);PloS one;1932-6203;624.97;FALSE
Wellcome Trust;2016;PMC4682817;26656831;10.1371/journal.pone.0144614;Public Library of Science (PLoS);PloS one;1932-6203;669.34;FALSE
Wellcome Trust;2016;PMC4775046;26934736;10.1371/journal.pone.0149342;Public Library of Science (PLoS);PloS one;1932-6203;702.09;FALSE
Wellcome Trust;2016;PMC4982603;27519049;10.1371/journal.pone.0159657;Public Library of Science (PLoS);PloS one;1932-6203;770.38;FALSE
Wellcome Trust;2016;PMC4882002;27228168;10.1371/journal.pone.0156456;Public Library of Science (PLoS);PloS one;1932-6203;1006.20;FALSE
Wellcome Trust;2016;PMC4580573;26398228;10.1371/journal.pone.0124688;Public Library of Science (PLoS);PloS one;1932-6203;1008.85;FALSE
Wellcome Trust;2016;PMC4605655;26466091;10.1371/journal.pone.0140345;Public Library of Science (PLoS);PloS one;1932-6203;1017.70;FALSE
Wellcome Trust;2016;PMC4577077;26390123;10.1371/journal.pone.0134353;Public Library of Science (PLoS);PloS one;1932-6203;1017.70;FALSE
Wellcome Trust;2016;PMC4664267;26618915;10.1371/journal.pone.0143572;Public Library of Science (PLoS);PloS one;1932-6203;1018.94;FALSE
Wellcome Trust;2016;PMC4583445;26406317;10.1371/journal.pone.0138303;Public Library of Science (PLoS);PloS one;1932-6203;1019.67;FALSE
Wellcome Trust;2016;PMC4583453;26406765;10.1371/journal.pone.0138688;Public Library of Science (PLoS);PloS one;1932-6203;1022.41;FALSE
Wellcome Trust;2016;PMC4619732;26496350;10.1371/journal.pone.0140533;Public Library of Science (PLoS);PloS one;1932-6203;1031.40;FALSE
Wellcome Trust;2016;PMC4583369;26405811;10.1371/journal.pone.0138668;Public Library of Science (PLoS);PloS one;1932-6203;1034.86;FALSE
Wellcome Trust;2016;PMC4526546;26244370;10.1371/journal.pone.0132043;Public Library of Science (PLoS);PloS one;1932-6203;1044.33;FALSE
Wellcome Trust;2016;PMC4646689;26571028;10.1371/journal.pone.0142197;Public Library of Science (PLoS);PloS one;1932-6203;1054.48;FALSE
Wellcome Trust;2016;PMC4807830;27015522;10.1371/journal.pone.0151877;Public Library of Science (PLoS);PloS one;1932-6203;1074.03;FALSE
Wellcome Trust;2016;PMC4706344;26745871;10.1371/journal.pone.0146538;Public Library of Science (PLoS);PloS one;1932-6203;1089.67;FALSE
Wellcome Trust;2016;PMC4752490;26872255;10.1371/journal.pone.0147928;Public Library of Science (PLoS);PloS one;1932-6203;1092.43;FALSE
Wellcome Trust;2016;PMC4835055;27088720;10.1371/journal.pone.0153692;Public Library of Science (PLoS);PloS one;1932-6203;1092.82;FALSE
Wellcome Trust;2016;PMC4714877;26771653;10.1371/journal.pone.0146098;Public Library of Science (PLoS);PloS one;1932-6203;1096.52;FALSE
Wellcome Trust;2016;PMC4726575;26808672;10.1371/journal.pone.0146560;Public Library of Science (PLoS);PloS one;1932-6203;1139.00;FALSE
Wellcome Trust;2016;PMC4569565;26366556;10.1371/journal.pone.0137820;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4619547;26488166;10.1371/journal.pone.0140383;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4670100;26636577;10.1371/journal.pone.0143771;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4709054;26752724;10.1371/journal.pone.0146731;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4750932;26866687;10.1371/journal.pone.0147983;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4701457;26731403;10.1371/journal.pone.0117603;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4775053;26933880;10.1371/journal.pone.0146964;Public Library of Science (PLoS);PloS one;1932-6203;1177.54;FALSE
Wellcome Trust;2016;PMC4710462;26756579;10.1371/journal.pone.0146905;Public Library of Science (PLoS);PloS one;1932-6203;1180.74;FALSE
Wellcome Trust;2016;PMC4831690;27078029;10.1371/journal.pone.0152724;Public Library of Science (PLoS);PloS one;1932-6203;1180.74;FALSE
Wellcome Trust;2016;PMC4873263;27195708;10.1371/journal.pone.0155478;Public Library of Science (PLoS);PloS one;1932-6203;1180.74;FALSE
Wellcome Trust;2016;PMC4807055;27010214;10.1371/journal.pone.0151981;Public Library of Science (PLoS);PloS one;1932-6203;1180.74;FALSE
Wellcome Trust;2016;PMC4839672;27101407;10.1371/journal.pone.0154103;Public Library of Science (PLoS);PloS one;1932-6203;1188.48;FALSE
Wellcome Trust;2016;PMC4918937;27336161;10.1371/journal.pone.0158107;Public Library of Science (PLoS);PloS one;1932-6203;1196.10;FALSE
Wellcome Trust;2016;PMC4618924;26484878;10.1371/journal.pone.0140787;Public Library of Science (PLoS);PloS one;1932-6203;1197.06;FALSE
Wellcome Trust;2016;PMC4806997;27011312;10.1371/journal.pone.0152152;Public Library of Science (PLoS);PloS one;1932-6203;1198.84;FALSE
Wellcome Trust;2016;PMC4659628;26606682;10.1371/journal.pone.0143010;Public Library of Science (PLoS);PloS one;1932-6203;1200.67;FALSE
Wellcome Trust;2016;PMC4625016;26509439;10.1371/journal.pone.0141429;Public Library of Science (PLoS);PloS one;1932-6203;1202.08;FALSE
Wellcome Trust;2016;PMC4641634;26560143;10.1371/journal.pone.0142674;Public Library of Science (PLoS);PloS one;1932-6203;1202.10;FALSE
Wellcome Trust;2016;PMC4319742;25658813;10.1371/journal.pone.0117107;Public Library of Science (PLoS);PloS one;1932-6203;1202.79;FALSE
Wellcome Trust;2016;PMC4592274;26431041;10.1371/journal.pone.0136735;Public Library of Science (PLoS);PloS one;1932-6203;1210.28;FALSE
Wellcome Trust;2016;PMC4626023;26512983;10.1371/journal.pone.0140908;Public Library of Science (PLoS);PloS one;1932-6203;1210.28;FALSE
Wellcome Trust;2016;PMC4794186;26982879;10.1371/journal.pone.0151582;Public Library of Science (PLoS);PloS one;1932-6203;1210.28;FALSE
Wellcome Trust;2016;PMC4648488;26575994;10.1371/journal.pone.0143231;Public Library of Science (PLoS);PloS one;1932-6203;1213.07;FALSE
Wellcome Trust;2016;PMC4851398;27128805;10.1371/journal.pone.0154759;Public Library of Science (PLoS);PloS one;1932-6203;1213.96;FALSE
Wellcome Trust;2016;PMC4696747;26717415;10.1371/journal.pone.0146164;Public Library of Science (PLoS);PloS one;1932-6203;1215.20;FALSE
Wellcome Trust;2016;PMC4631471;26529238;10.1371/journal.pone.0141687;Public Library of Science (PLoS);PloS one;1932-6203;1221.24;FALSE
Wellcome Trust;2016;PMC4619566;26488477;10.1371/journal.pone.0141229;Public Library of Science (PLoS);PloS one;1932-6203;1222.82;FALSE
Wellcome Trust;2016;PMC4831823;27077369;10.1371/journal.pone.0153843;Public Library of Science (PLoS);PloS one;1932-6203;1223.07;FALSE
Wellcome Trust;2016;PMC4556522;26325507;10.1371/journal.pone.0134833;Public Library of Science (PLoS);PloS one;1932-6203;1224.01;FALSE
Wellcome Trust;2016;PMC4758661;26889676;10.1371/journal.pone.0146837;Public Library of Science (PLoS);PloS one;1932-6203;1224.02;FALSE
Wellcome Trust;2016;PMC4760984;26894433;10.1371/journal.pone.0149557;Public Library of Science (PLoS);PloS one;1932-6203;1224.02;FALSE
Wellcome Trust;2016;PMC4841529;27105076;10.1371/journal.pone.0153838;Public Library of Science (PLoS);PloS one;1932-6203;1224.02;FALSE
Wellcome Trust;2016;PMC4865091;27171413;10.1371/journal.pone.0153917;Public Library of Science (PLoS);PloS one;1932-6203;1224.02;FALSE
Wellcome Trust;2016;PMC4529326;26252205;10.1371/journal.pone.0135227;Public Library of Science (PLoS);PloS one;1932-6203;1224.25;FALSE
Wellcome Trust;2016;PMC4636148;26545243;10.1371/journal.pone.0142379;Public Library of Science (PLoS);PloS one;1932-6203;1225.31;FALSE
Wellcome Trust;2016;PMC4593575;26437339;10.1371/journal.pone.0139698;Public Library of Science (PLoS);PloS one;1932-6203;1229.27;FALSE
Wellcome Trust;2016;PMC4982669;27518438;10.1371/journal.pone.0161176;Public Library of Science (PLoS);PloS one;1932-6203;1230.36;FALSE
Wellcome Trust;2016;PMC4643876;26566224;10.1371/journal.pone.0142509;Public Library of Science (PLoS);PloS one;1932-6203;1234.53;FALSE
Wellcome Trust;2016;PMC4651567;26580070;10.1371/journal.pone.0142946;Public Library of Science (PLoS);PloS one;1932-6203;1236.08;FALSE
Wellcome Trust;2016;PMC4631361;26529314;10.1371/journal.pone.0140696;Public Library of Science (PLoS);PloS one;1932-6203;1236.14;FALSE
