"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id","APC","Colour charges","Cover","Hybrid-OA","Other","Page charges","Permission","Publication charges","Reprint","Submission fee","identifier"
"desy","2020","1695.54","10.1364/prj.400057",FALSE,"OSA","Photonics research","2327-9125","CCBY4",NA,"oai:bib-pubdb1.desy.de:449835","PUBDB-2020-04052","1695.54","","","","","","","","","","oai:bib-pubdb1.desy.de:449835"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","2315","10.1088/1361-6455/abc661",TRUE,"IOP Publ.","Journal of physics / B","1361-6455","CCBY4",NA,"oai:bib-pubdb1.desy.de:450298","PUBDB-2020-04259","","","","2315","","","","","","","oai:bib-pubdb1.desy.de:450298"
"desy","2020","1482.44","10.3390/s20226426",FALSE,"MDPI","Sensors","1424-8220","CCBY4",NA,"oai:bib-pubdb1.desy.de:451918","PUBDB-2020-04389","1482.44","","","","","","","","","","oai:bib-pubdb1.desy.de:451918"
"desy","2020","4375.00","10.1002/adfm.201907720",TRUE,"Wiley-VCH","Advanced functional materials","1616-3028","CCBY4",NA,"oai:bib-pubdb1.desy.de:452000","PUBDB-2020-04459","","","1660.05","4375.00","","","","","","","oai:bib-pubdb1.desy.de:452000"
"desy","2020","1630.00","10.1088/1367-2630/abc9ee",FALSE,"IOP","New journal of physics","1367-2630","CCBY4",NA,"oai:bib-pubdb1.desy.de:452142","PUBDB-2020-04524","1630.00","","","","","","","","","","oai:bib-pubdb1.desy.de:452142"
"desy","2020","1019.43","10.3847/2041-8213/ab8b5f",TRUE,"Univ.","The astrophysical journal / 2","2041-8213",NA,NA,"oai:bib-pubdb1.desy.de:452228","PUBDB-2020-04557","","","","1019.43","","","","","","","oai:bib-pubdb1.desy.de:452228"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","1658.83","10.3390/ma14010228",FALSE,"MDPI","Materials","1996-1944","CCBY4",NA,"oai:bib-pubdb1.desy.de:452352","PUBDB-2020-04630","1658.83","","","","","","","","","","oai:bib-pubdb1.desy.de:452352"
"desy","2020","2900.00","10.1038/s41467-020-19811-9",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:452402","PUBDB-2020-04652","2900.00","","","","","","","","","","oai:bib-pubdb1.desy.de:452402"
"desy","2020","3150.00","10.1002/lpor.201900449",TRUE,"Wiley VCH","Laser & photonics reviews","1863-8899","CCBY4",NA,"oai:bib-pubdb1.desy.de:452487","PUBDB-2020-04722","","","","3150.00","","","","","","","oai:bib-pubdb1.desy.de:452487"
"desy","2021","1534.69","10.1107/s2052252520015778",FALSE,NA,"IUCrJ","2052-2525","CCBY4",NA,"oai:bib-pubdb1.desy.de:452540","PUBDB-2020-04740","1534.69","","","","","","","","","","oai:bib-pubdb1.desy.de:452540"
"desy","2021","2750.00","10.1002/anie.202013899",TRUE,"Wiley-VCH","Angewandte Chemie / International edition","0570-0833","CCBYNC4",NA,"oai:bib-pubdb1.desy.de:452549","PUBDB-2020-04749","","990.00","","2750.00","150.00","","","","","","oai:bib-pubdb1.desy.de:452549"
"desy","2021","1248.04","10.1107/s2053273320013650",TRUE,"Blackwell","Acta crystallographica / A","0108-7673","CCBY4",NA,"oai:bib-pubdb1.desy.de:452626","PUBDB-2020-04783","","","","1248.04","","","","","","","oai:bib-pubdb1.desy.de:452626"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","2546.00","10.1038/s42004-020-00442-6",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Communications chemistry","2399-3669","CCBY4",NA,"oai:bib-pubdb1.desy.de:452833","PUBDB-2020-04894","2546.00","","","","","","","","","","oai:bib-pubdb1.desy.de:452833"
"desy","2021","4265.05","10.1126/sciadv.abc3991",FALSE,"Assoc.","Science advances","2375-2548","CCBY4",NA,"oai:bib-pubdb1.desy.de:452932","PUBDB-2020-04942","4265.05","","","","","","","","","","oai:bib-pubdb1.desy.de:452932"
"desy","2021","1463.19","10.1103/physrevlett.126.014801",TRUE,"APS","Physical review letters","0031-9007","CCBY4",NA,"oai:bib-pubdb1.desy.de:453002","PUBDB-2020-04955","","","","1463.19","","","","","","","oai:bib-pubdb1.desy.de:453002"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","2357.50","10.1364/optica.410357",TRUE,"OSA","Optica","2334-2536",NA,NA,"oai:bib-pubdb1.desy.de:453147","PUBDB-2020-05021","","","","2357.50","35.36","","","","","","oai:bib-pubdb1.desy.de:453147"
"desy","2021","1707.83","10.1109/jlt.2021.3070208",TRUE,"OSA","Journal of lightwave technology","0733-8724","CCBYNCND4",NA,"oai:bib-pubdb1.desy.de:453151","PUBDB-2020-05025","","","","1707.83","3.25","216.83","","","","","oai:bib-pubdb1.desy.de:453151"
"desy","2021","2609.04","10.1364/optica.405977",TRUE,"OSA","Optica","2334-2536","CCBY4",NA,"oai:bib-pubdb1.desy.de:453637","PUBDB-2021-00080","","","","2609.04","","","","","","","oai:bib-pubdb1.desy.de:453637"
"desy","2021","1276.09","10.1364/ome.414478",TRUE,"OSA","Optical materials express","2159-3930",NA,NA,"oai:bib-pubdb1.desy.de:453653","PUBDB-2021-00084","","","","1276.09","19.14","","","","","","oai:bib-pubdb1.desy.de:453653"
"desy","2021","1273.42","10.1364/ome.415253",TRUE,"OSA","Optical materials express","2159-3930",NA,NA,"oai:bib-pubdb1.desy.de:453654","PUBDB-2021-00085","","","","1273.42","29.74","709.27","","","","","oai:bib-pubdb1.desy.de:453654"
"desy","2021","4089.65","10.1021/acsanm.0c02819",TRUE,"ACS Publications","ACS applied nano materials","2574-0970","CCBY4",NA,"oai:bib-pubdb1.desy.de:453672","PUBDB-2021-00095","","","","4089.65","61.34","","","","","","oai:bib-pubdb1.desy.de:453672"
"desy","2021","1631.98","10.1364/ao.412177",TRUE,"Optical Soc. of America","Applied optics","0003-6935",NA,NA,"oai:bib-pubdb1.desy.de:453787","PUBDB-2021-00178","","","","1631.98","24.48","","","","","","oai:bib-pubdb1.desy.de:453787"
"desy","2021","2281.87","10.1063/4.0000049",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:453962","PUBDB-2021-00319","2281.87","","","","","","","","","","oai:bib-pubdb1.desy.de:453962"
"desy","2021","1638.73","10.1364/oe.413916",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:454089","PUBDB-2021-00420","","","","1638.73","24.58","","","","","","oai:bib-pubdb1.desy.de:454089"
"desy","2020","2546.00","10.1038/s42003-020-01275-8",FALSE,"Springer Nature","Communications biology","2399-3642","CCBY4",NA,"oai:bib-pubdb1.desy.de:454378","PUBDB-2021-00463","2546.00","","","","","","","","","","oai:bib-pubdb1.desy.de:454378"
"desy","2020","937.13","10.1364/osac.406041",TRUE,"OSA","OSA continuum","2578-7519","PublisherOA",NA,"oai:bib-pubdb1.desy.de:454401","PUBDB-2021-00475","","","","937.13","14.06","","","","","","oai:bib-pubdb1.desy.de:454401"
"desy","2021","2900.00","10.1038/s41467-021-21454-3",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:454732","PUBDB-2021-00696","2900.00","","","","","","","","","","oai:bib-pubdb1.desy.de:454732"
"desy","2021","800.00","10.1140/epjti/s40485-020-00060-5",FALSE,"Springer Open","EPJ Techniques and Instrumentation","2195-7045","CCBY4",NA,"oai:bib-pubdb1.desy.de:454786","PUBDB-2021-00731","800.00","","","","","","","","","","oai:bib-pubdb1.desy.de:454786"
"desy","2021","2546.00","10.1038/s42004-021-00468-4",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Communications chemistry","2399-3669","CCBY4",NA,"oai:bib-pubdb1.desy.de:454844","PUBDB-2021-00777","2546.00","","","","","","","","","","oai:bib-pubdb1.desy.de:454844"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","1543.70","10.1038/s41598-021-82687-2",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:455132","PUBDB-2021-00947","1543.70","","","","","","","","","","oai:bib-pubdb1.desy.de:455132"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","1666.27","10.1364/oe.419977",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:456236","PUBDB-2021-01418","","","","1666.27","26.82","122.03","","","","","oai:bib-pubdb1.desy.de:456236"
"desy","2021","2210.00","10.1016/j.physleta.2021.127680",FALSE,"North-Holland Publ.","Physics letters / A","0375-9601","CCBY4",NA,"oai:bib-pubdb1.desy.de:456576","PUBDB-2021-01540","2210.00","","","","","","","","","","oai:bib-pubdb1.desy.de:456576"
"desy","2021","1683.67","10.1364/oe.422526",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:456629","PUBDB-2021-01569","","","","1683.67","25.26","","","","","","oai:bib-pubdb1.desy.de:456629"
"desy","2021","1666.85","10.1364/ol.421232",TRUE,"Soc.","Optics letters","0146-9592","CCBY4",NA,"oai:bib-pubdb1.desy.de:456666","PUBDB-2021-01606","","","","1666.85","25.00","","","","","","oai:bib-pubdb1.desy.de:456666"
"desy","2021","1803.43","10.3390/app11115157",FALSE,"MDPI","Applied Sciences","2076-3417","CCBYNV",NA,"oai:bib-pubdb1.desy.de:456732","PUBDB-2021-01628","1803.43","","","","","","","","","","oai:bib-pubdb1.desy.de:456732"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","2546","10.1038/s42004-021-00510-5",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Communications chemistry","2399-3669","CCBY4",NA,"oai:bib-pubdb1.desy.de:456891","PUBDB-2021-01737","2546","","","","","","","","","","oai:bib-pubdb1.desy.de:456891"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","824.00","10.1063/4.0000076",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:457270","PUBDB-2021-01948","824.00","","","","12.37","","","","","","oai:bib-pubdb1.desy.de:457270"
"desy","2021","1859.24","10.1364/oe.416223",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:457276","PUBDB-2021-01954","","","","1859.24","27.89","","","","","","oai:bib-pubdb1.desy.de:457276"
"desy","2021","1024.00","10.1103/physrevresearch.3.023188",FALSE,"APS","Physical review research","2643-1564","CCBY4",NA,"oai:bib-pubdb1.desy.de:458204","PUBDB-2021-02189","1024.00","","","","15.36","","","","","","oai:bib-pubdb1.desy.de:458204"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","2587.77","10.7554/elife.70146",FALSE,"eLife Sciences Publications","eLife","2050-084X","CCBY4",NA,"oai:bib-pubdb1.desy.de:458932","PUBDB-2021-02348","2587.77","","","","","","","","","","oai:bib-pubdb1.desy.de:458932"
"desy","2021","1752.00","10.1016/j.jbc.2021.101438",FALSE,"American Soc. for Biochemistry and Molecular Biology","The journal of biological chemistry","0021-9258","CCBY4",NA,"oai:bib-pubdb1.desy.de:458933","PUBDB-2021-02349","1752.00","","","","","","","","","","oai:bib-pubdb1.desy.de:458933"
"desy","2021","1587.46","10.1098/rspa.2021.0334",TRUE,NA,"Proceedings of the Royal Society of London / A","0080-4630","CCBY4",NA,"oai:bib-pubdb1.desy.de:458936","PUBDB-2021-02352","","","","1587.46","23.81","","","","","","oai:bib-pubdb1.desy.de:458936"
"desy","2021","2750.00","10.1002/piuz.202101616",TRUE,"Wiley-VCH","Physik in unserer Zeit","0031-9252","CCBY4",NA,"oai:bib-pubdb1.desy.de:459221","PUBDB-2021-02497","","","","2750.00","150.00","","","","723.52","","oai:bib-pubdb1.desy.de:459221"
"desy","2022","1970.00","10.1016/j.optcom.2021.127537",TRUE,"Soc.","Optics communications","0030-4018","CCBYNCND4",NA,"oai:bib-pubdb1.desy.de:459328","PUBDB-2021-02534","","","","1970.00","","","","","","","oai:bib-pubdb1.desy.de:459328"
"desy","2022","3439.62","10.1103/physrevlett.129.094801",TRUE,"APS","Physical review letters","0031-9007","CCBY4",NA,"oai:bib-pubdb1.desy.de:459368","PUBDB-2021-02549","","","","3439.62","","","","","","","oai:bib-pubdb1.desy.de:459368"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","2750.00","10.1002/anie.202108242",TRUE,"Wiley-VCH","Angewandte Chemie / International edition","0570-0833","CCBYNC4",NA,"oai:bib-pubdb1.desy.de:459411","PUBDB-2021-02556","","990.00","","2750.00","150.00","","","","","","oai:bib-pubdb1.desy.de:459411"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","1907.50","10.1364/ol.435073",TRUE,"Soc.","Optics letters","0146-9592","CCBY4",NA,"oai:bib-pubdb1.desy.de:459616","PUBDB-2021-02640","","","","1907.50","28.61","","","","","","oai:bib-pubdb1.desy.de:459616"
"desy","2021","2441.50","10.1038/s43246-021-00158-7",FALSE,"Springer Nature","Communications materials","2662-4443","CCBY4",NA,"oai:bib-pubdb1.desy.de:459709","PUBDB-2021-02684","2441.50","","","","","","","","","","oai:bib-pubdb1.desy.de:459709"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","4228.81","10.1021/acsami.1c03084",TRUE,"Soc.","ACS applied materials & interfaces","1944-8244","CCBY4",NA,"oai:bib-pubdb1.desy.de:459827","PUBDB-2021-02772","","","","4228.81","","","","","","","oai:bib-pubdb1.desy.de:459827"
"desy","2021","1671.63","10.1364/oe.426931",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:459947","PUBDB-2021-02833","","","","1671.63","34.26","612.09","","","","","oai:bib-pubdb1.desy.de:459947"
"desy","2022","1706.00","10.1107/s1600577522000339",FALSE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:459957","PUBDB-2021-02840","1706.00","","","","","","","","","","oai:bib-pubdb1.desy.de:459957"
"desy","2021","2122.10","10.1103/physreve.104.015211",TRUE,"Inst.","Physical review / E","2470-0045","CCBY4",NA,"oai:bib-pubdb1.desy.de:460287","PUBDB-2021-02866","","","","2122.10","31.83","","","","","","oai:bib-pubdb1.desy.de:460287"
"desy","2021","4530.00","10.1038/s41467-021-25347-3",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:461670","PUBDB-2021-03007","4530.00","","","","","","","","","","oai:bib-pubdb1.desy.de:461670"
"desy","2021","2841.59","10.1038/s41534-021-00445-8",FALSE,"Nature Publ. Group","npj Quantum information","2056-6387","CCBY4",NA,"oai:bib-pubdb1.desy.de:461676","PUBDB-2021-03013","2841.59","","","","","","","","","","oai:bib-pubdb1.desy.de:461676"
"desy","2021","1803.43","10.3390/app112210768",FALSE,"MDPI","Applied Sciences","2076-3417","CCBY4",NA,"oai:bib-pubdb1.desy.de:461894","PUBDB-2021-03158","1803.43","","","","","","","","","","oai:bib-pubdb1.desy.de:461894"
"desy","2021","1543.70","10.1038/s41598-021-94260-y",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:461985","PUBDB-2021-03214","1543.70","","","","","","","","","","oai:bib-pubdb1.desy.de:461985"
"desy","2021","1521.41","10.1364/ao.440263",TRUE,"Soc.","Applied optics","1559-128X","PublisherOA",NA,"oai:bib-pubdb1.desy.de:461987","PUBDB-2021-03216","","","","1521.41","22.82","","","","","","oai:bib-pubdb1.desy.de:461987"
"desy","2021","1680.42","10.1364/ol.430651",TRUE,"Soc.","Optics letters","1539-4794","CCBY4",NA,"oai:bib-pubdb1.desy.de:462040","PUBDB-2021-03232","","","","1680.42","25.21","","","","","","oai:bib-pubdb1.desy.de:462040"
"desy","2021","2448.00","10.1088/1748-0221/16/08/p08034",TRUE,"Inst. of Physics","Journal of Instrumentation","1748-0221","CCBY4",NA,"oai:bib-pubdb1.desy.de:462412","PUBDB-2021-03399","","","","2448.00","","","","","","","oai:bib-pubdb1.desy.de:462412"
"desy","2022","2773.80","10.1038/s42004-022-00656-w",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Communications chemistry","2399-3669","CCBY4",NA,"oai:bib-pubdb1.desy.de:462475","PUBDB-2021-03434","2773.80","","","","","","","","","","oai:bib-pubdb1.desy.de:462475"
"desy","2021","3876.73","10.1126/sciadv.abh0757",FALSE,"Assoc.","Science advances","2375-2548","CCBY4",NA,"oai:bib-pubdb1.desy.de:462477","PUBDB-2021-03436","3876.73","","","","","","","","","","oai:bib-pubdb1.desy.de:462477"
"desy","2022","3659.94","10.1103/physrevlett.129.244801",TRUE,"APS","Physical review letters","0031-9007","CCBY4",NA,"oai:bib-pubdb1.desy.de:462546","PUBDB-2021-03464","","","","3659.94","","","","","","","oai:bib-pubdb1.desy.de:462546"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","1276.15","10.1063/4.0000127",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:462625","PUBDB-2021-03496","1276.15","","","","19.14","","","","","","oai:bib-pubdb1.desy.de:462625"
"desy","2022","2850.00","10.1016/j.cpc.2022.108421",TRUE,"North Holland Publ. Co.","Computer physics communications","0010-4655","CCBY4",NA,"oai:bib-pubdb1.desy.de:462682","PUBDB-2021-03523","","","","2850.00","","","","","","","oai:bib-pubdb1.desy.de:462682"
"desy","2022","1783.47","10.1364/oe.448551",FALSE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:462779","PUBDB-2021-03560","1783.47","","","","26.75","","","","","","oai:bib-pubdb1.desy.de:462779"
"desy","2021","1624.90","10.1038/s41598-021-98302-3",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBYNV",NA,"oai:bib-pubdb1.desy.de:462885","PUBDB-2021-03580","1624.90","","","","","","","","","","oai:bib-pubdb1.desy.de:462885"
"desy","2022","1706.00","10.1107/s1600577522002685",FALSE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:462888","PUBDB-2021-03583","1706.00","","","","","","","","","","oai:bib-pubdb1.desy.de:462888"
"desy","2021","4530.00","10.1038/s41467-021-26772-0",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:463085","PUBDB-2021-03641","4530.00","","","","","","","","","","oai:bib-pubdb1.desy.de:463085"
"desy","2021","4530.00","10.1038/s41467-021-26193-z",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:463166","PUBDB-2021-03667","4530.00","","","","","","","","","","oai:bib-pubdb1.desy.de:463166"
"desy","2022","1706.00","10.1107/s1600577522001047",FALSE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:465429","PUBDB-2021-03915","1706.00","","","","","","","","","","oai:bib-pubdb1.desy.de:465429"
"desy","2021","1706.00","10.1107/s1600577521009231",FALSE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:465464","PUBDB-2021-03929","1706.00","","","","","","","","","","oai:bib-pubdb1.desy.de:465464"
"desy","2021","1843.33","10.1364/oe.440173",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:465471","PUBDB-2021-03936","","","","1843.33","27.65","","","","","","oai:bib-pubdb1.desy.de:465471"
"desy","2021","1902.47","10.1039/d1sm01446c",TRUE,"Royal Soc. of Chemistry","Soft matter","1744-683X","CCBYNC3",NA,"oai:bib-pubdb1.desy.de:465646","PUBDB-2021-03985","","","","1902.47","","","","","","","oai:bib-pubdb1.desy.de:465646"
"desy","2021","3096.35","10.2138/am-2022-7989",TRUE,"GeoScienceWorld","American mineralogist","0003-004X",NA,NA,"oai:bib-pubdb1.desy.de:465687","PUBDB-2021-03999","","","","3096.35","46.45","","","","","","oai:bib-pubdb1.desy.de:465687"
"desy","2022","1706.00","10.1107/s1600577521013667",FALSE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:470174","PUBDB-2021-04087","1706.00","","","","","","","","","","oai:bib-pubdb1.desy.de:470174"
"desy","2021","1945.00","10.1088/2515-7647/ac483a",FALSE,"IOP Publishing","JPhys photonics","2515-7647","CCBY4",NA,"oai:bib-pubdb1.desy.de:470176","PUBDB-2021-04089","1945.00","","","","","","","","","","oai:bib-pubdb1.desy.de:470176"
"desy","2022","1762.32","10.1364/ol.450706",TRUE,"Soc.","Optics letters","0146-9592",NA,NA,"oai:bib-pubdb1.desy.de:470385","PUBDB-2021-04177","","","","1762.32","26.43","","","","","","oai:bib-pubdb1.desy.de:470385"
"desy","2022","2631.90","10.1364/optica.447021",TRUE,"OSA","Optica","2334-2536",NA,NA,"oai:bib-pubdb1.desy.de:470549","PUBDB-2021-04227","","","","2631.90","","","","","","","oai:bib-pubdb1.desy.de:470549"
"desy","2022","1681.82","10.1038/s41598-022-09466-5",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:471055","PUBDB-2021-04333","1681.82","","","","","","","","","","oai:bib-pubdb1.desy.de:471055"
"desy","2021","1758.62","10.1364/ol.445410",TRUE,"Soc.","Optics letters","0146-9592",NA,NA,"oai:bib-pubdb1.desy.de:471317","PUBDB-2021-04360","","","","1758.62","26.38","","","","","","oai:bib-pubdb1.desy.de:471317"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2021","1979.94","10.1364/oe.446563",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:471793","PUBDB-2021-04639","","","","1979.94","29.70","","","","","","oai:bib-pubdb1.desy.de:471793"
"desy","2022","1706.00","10.1107/s1600577522002582",FALSE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:472163","PUBDB-2021-04882","1706.00","","","","","","","","","","oai:bib-pubdb1.desy.de:472163"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2022","2050.15","10.1364/ol.448457",TRUE,"Soc.","Optics letters","0146-9592","CCBY4",NA,"oai:bib-pubdb1.desy.de:472306","PUBDB-2021-04978","","1792.48","","2050.15","32.16","","","","","","oai:bib-pubdb1.desy.de:472306"
"desy","2021","811.54","10.3390/cryst11121561",FALSE,"MDPI","Crystals","2073-4352","CCBY4",NA,"oai:bib-pubdb1.desy.de:472340","PUBDB-2021-05009","811.54","","","","","","","","","","oai:bib-pubdb1.desy.de:472340"
"desy","2022","1624.95","10.1038/s41598-022-04775-1",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:472343","PUBDB-2021-05012","1624.95","","","","","","","","","","oai:bib-pubdb1.desy.de:472343"
"desy","2021","1982.85","10.1364/oe.445136",TRUE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:472682","PUBDB-2021-05172","","","","1982.85","29.74","","","","","","oai:bib-pubdb1.desy.de:472682"
"desy","2022","1757.97","10.1364/ol.444190",TRUE,"Soc.","Optics letters","0146-9592",NA,NA,"oai:bib-pubdb1.desy.de:472713","PUBDB-2021-05188","","","","1757.97","26.37","","","","","","oai:bib-pubdb1.desy.de:472713"
"desy","2022","1681.82","10.1038/s41598-022-13872-0",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:472817","PUBDB-2021-05269","1681.82","","","","","","","","","","oai:bib-pubdb1.desy.de:472817"
"desy","2022","1076.68","10.1364/optcon.451879",FALSE,"OSA","OSA continuum","2578-7519",NA,NA,"oai:bib-pubdb1.desy.de:473153","PUBDB-2021-05507","1076.68","","","","","","","","","","oai:bib-pubdb1.desy.de:473153"
"desy","2022","2473.42","10.3389/fphy.2022.903559",FALSE,"Frontiers Media","Frontiers in physics","2296-424X","CCBY4",NA,"oai:bib-pubdb1.desy.de:473244","PUBDB-2021-05582","2473.42","","","","","","","","","","oai:bib-pubdb1.desy.de:473244"
"desy","2021","2721.03","10.3847/1538-4357/ac29b7",FALSE,"Univ.","The astrophysical journal / 2","0004-637X","CCBY4",NA,"oai:bib-pubdb1.desy.de:473379","PUBDB-2022-00002","2721.03","","","","","","","","","","oai:bib-pubdb1.desy.de:473379"
"desy","2022","1681.82","10.1038/s41598-022-13507-4",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:473418","PUBDB-2022-00039","1681.82","","","","","","","","","","oai:bib-pubdb1.desy.de:473418"
"desy","2021","853.34","10.3847/1538-4357/ac2ffe",FALSE,"Univ.","The astrophysical journal / 2","0004-637X","CCBY4",NA,"oai:bib-pubdb1.desy.de:473528","PUBDB-2022-00083","853.34","","","","","","","","","","oai:bib-pubdb1.desy.de:473528"
"desy","2022","1809.33","10.1364/prj.441674",TRUE,"OSA","Photonics research","2327-9125",NA,NA,"oai:bib-pubdb1.desy.de:473562","PUBDB-2022-00117","","","","1809.33","27.14","","","","","","oai:bib-pubdb1.desy.de:473562"
"desy","2022","2122.49","10.1364/josab.453901",TRUE,"Soc.","Journal of the Optical Society of America / B","0740-3224","CCBY4",NA,"oai:bib-pubdb1.desy.de:473563","PUBDB-2022-00118","","","","2122.49","31.84","","","","","","oai:bib-pubdb1.desy.de:473563"
"desy","2021","1900.00","10.1088/2632-2153/ac3dde",FALSE,"IOP Publishing","Machine learning: science and technology","2632-2153","CCBY4",NA,"oai:bib-pubdb1.desy.de:473850","PUBDB-2022-00292","1900.00","","","","","","","","","","oai:bib-pubdb1.desy.de:473850"
"desy","2022","1989.56","10.1364/oe.454863",FALSE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:474297","PUBDB-2022-00668","1989.56","","","","29.84","","","","","","oai:bib-pubdb1.desy.de:474297"
"desy","2022","2859.20","10.1364/oe.471288",FALSE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:474635","PUBDB-2022-00929","2859.20","","","","","","","","","","oai:bib-pubdb1.desy.de:474635"
"desy","2022","1771.84","10.1364/oe.447205",FALSE,"Soc.","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:474666","PUBDB-2022-00943","1771.84","","","","26.58","","","","","","oai:bib-pubdb1.desy.de:474666"
"desy","2022","1200.00","10.1051/0004-6361/202142275",TRUE,"EDP Sciences","Astronomy and astrophysics","0004-6361","CCBY4",NA,"oai:bib-pubdb1.desy.de:474671","PUBDB-2022-00948","","","","1200.00","","","","","","","oai:bib-pubdb1.desy.de:474671"
