pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
272;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04119-6;https://doi.org/10.1007/s00432-022-04119-6;07.07.2022;07.06.2022;2750;originalpaper;Research Article;optin
273;Klinikum der Universität München;European Journal of Nutrition;1436-6215;10.1007/s00394-022-02853-8;https://doi.org/10.1007/s00394-022-02853-8;10.03.2022;22.02.2022;2750;briefcommunication;Research Article;optin
274;Klinikum der Universität München;Journal of Interventional Cardiac Electrophysiology;1572-8595;10.1007/s10840-022-01460-1;https://doi.org/10.1007/s10840-022-01460-1;29.12.2022;16.12.2022;917;letter;Non Research Article;optin
275;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04616-5;https://doi.org/10.1007/s00784-022-04616-5;15.07.2022;04.07.2022;2750;originalpaper;Research Article;optin
276;Klinikum der Universität München;British Journal of Cancer;1532-1827;10.1038/s41416-022-02013-z;https://doi.org/10.1038/s41416-022-02013-z;20.10.2022;04.10.2022;2750;originalpaper;Research Article;optin
277;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11043-9;https://doi.org/10.1007/s00415-022-11043-9;14.03.2022;18.02.2022;2750;originalpaper;Research Article;optin
278;Klinikum der Universität München;European Journal of Orthopaedic Surgery & Traumatology;1432-1068;10.1007/s00590-022-03465-y;https://doi.org/10.1007/s00590-022-03465-y;22.12.2022;12.12.2022;2750;originalpaper;Research Article;optin
279;Klinikum der Universität München;Leukemia;1476-5551;10.1038/s41375-022-01693-z;https://doi.org/10.1038/s41375-022-01693-z;12.09.2022;26.08.2022;2750;originalpaper;Research Article;optin
280;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05844-3;https://doi.org/10.1007/s00259-022-05844-3;25.05.2022;16.05.2022;2750;briefcommunication;Research Article;optin
281;Klinikum der Universität München;International Journal of Clinical Pharmacy;2210-7711;10.1007/s11096-021-01369-1;https://doi.org/10.1007/s11096-021-01369-1;25.01.2022;14.12.2021;2750;originalpaper;Research Article;optin
282;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04661-5;https://doi.org/10.1007/s00402-022-04661-5;25.10.2022;10.10.2022;2750;originalpaper;Research Article;optin
283;Klinikum der Universität München;Naunyn-Schmiedeberg's Archives of Pharmacology;1432-1912;10.1007/s00210-022-02218-2;https://doi.org/10.1007/s00210-022-02218-2;10.02.2022;02.02.2022;2750;originalpaper;Research Article;optin
284;Klinikum der Universität München;Notfall + Rettungsmedizin;1436-0578;10.1007/s10049-022-01037-5;https://doi.org/10.1007/s10049-022-01037-5;12.05.2022;11.04.2022;2750;originalpaper;Research Article;optin
285;Klinikum der Universität München;Abdominal Radiology;2366-0058;10.1007/s00261-022-03411-w;https://doi.org/10.1007/s00261-022-03411-w;12.01.2022;05.01.2022;2750;originalpaper;Research Article;optin
286;Klinikum der Universität München;Acta Neurochirurgica;0942-0940;10.1007/s00701-022-05354-z;https://doi.org/10.1007/s00701-022-05354-z;06.09.2022;22.08.2022;2750;originalpaper;Research Article;optin
287;Klinikum der Universität München;Acta Neurochirurgica;0942-0940;10.1007/s00701-022-05232-8;https://doi.org/10.1007/s00701-022-05232-8;10.05.2022;22.04.2022;2750;originalpaper;Research Article;optin
288;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-021-01366-5;https://doi.org/10.1007/s00406-021-01366-5;10.02.2022;24.11.2021;2750;briefcommunication;Research Article;optin
289;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04206-8;https://doi.org/10.1007/s00432-022-04206-8;21.07.2022;09.07.2022;2750;originalpaper;Research Article;optin
290;Klinikum der Universität München;International Journal of Colorectal Disease;1432-1262;10.1007/s00384-022-04223-6;https://doi.org/10.1007/s00384-022-04223-6;01.08.2022;13.07.2022;2750;originalpaper;Research Article;optin
291;Klinikum der Universität München;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05834-5;https://doi.org/10.1007/s00467-022-05834-5;20.12.2022;16.11.2022;2750;originalpaper;Research Article;optin
292;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04165-0;https://doi.org/10.1007/s00432-022-04165-0;07.07.2022;18.06.2022;2750;originalpaper;Research Article;optin
293;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01442-4;https://doi.org/10.1007/s00406-022-01442-4;01.07.2022;29.05.2022;2750;originalpaper;Research Article;optin
294;Klinikum der Universität München;Journal of Neuro-Oncology;1573-7373;10.1007/s11060-022-04128-y;https://doi.org/10.1007/s11060-022-04128-y;16.09.2022;30.08.2022;2750;originalpaper;Research Article;optin
295;Klinikum der Universität München;British Journal of Cancer;1532-1827;10.1038/s41416-022-01716-7;https://doi.org/10.1038/s41416-022-01716-7;07.02.2022;21.01.2022;2750;originalpaper;Research Article;optin
296;Klinikum der Universität München;Current Psychiatry Reports;1535-1645;10.1007/s11920-022-01368-7;https://doi.org/10.1007/s11920-022-01368-7;01.10.2022;29.08.2022;2750;reviewpaper;Research Article;optin
297;Klinikum der Universität München;Translational Stroke Research;1868-601X;10.1007/s12975-022-01040-5;https://doi.org/10.1007/s12975-022-01040-5;07.06.2022;22.05.2022;2750;originalpaper;Research Article;optin
298;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01948-y;https://doi.org/10.1007/s15010-022-01948-y;03.11.2022;25.10.2022;2750;originalpaper;Research Article;optin
299;Klinikum der Universität München;HNO;1433-0458;10.1007/s00106-021-01130-0;https://doi.org/10.1007/s00106-021-01130-0;20.01.2022;31.10.2021;2750;reviewpaper;Research Article;optin
300;Klinikum der Universität München;Die Anaesthesiologie;2731-6866;10.1007/s00101-022-01217-5;https://doi.org/10.1007/s00101-022-01217-5;21.11.2022;02.10.2022;2750;briefcommunication;Research Article;optin
302;Klinikum der Universität München;Environmental Monitoring and Assessment;1573-2959;10.1007/s10661-022-09962-1;https://doi.org/10.1007/s10661-022-09962-1;30.03.2022;19.03.2022;2750;originalpaper;Research Article;optin
303;Klinikum der Universität München;Metabolomics;1573-3890;10.1007/s11306-022-01953-0;https://doi.org/10.1007/s11306-022-01953-0;25.11.2022;03.11.2022;2750;originalpaper;Research Article;optin
304;Klinikum der Universität München;Skeletal Radiology;1432-2161;10.1007/s00256-022-03994-x;https://doi.org/10.1007/s00256-022-03994-x;28.02.2022;09.01.2022;2750;originalpaper;Research Article;optin
305;Klinikum der Universität München;European Journal of Nutrition;1436-6215;10.1007/s00394-022-02846-7;https://doi.org/10.1007/s00394-022-02846-7;11.03.2022;16.02.2022;2750;originalpaper;Research Article;optin
306;Klinikum der Universität München;The Cerebellum;1473-4230;10.1007/s12311-021-01365-1;https://doi.org/10.1007/s12311-021-01365-1;04.02.2022;29.12.2021;2750;originalpaper;Research Article;optin
307;Klinikum der Universität München;Current Osteoporosis Reports;1544-2241;10.1007/s11914-022-00741-y;https://doi.org/10.1007/s11914-022-00741-y;22.08.2022;25.07.2022;2750;reviewpaper;Research Article;optin
308;Klinikum der Universität München;Der Nervenarzt;1433-0407;10.1007/s00115-022-01379-y;https://doi.org/10.1007/s00115-022-01379-y;14.09.2022;13.07.2022;2750;briefcommunication;Research Article;optin
309;Klinikum der Universität München;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01692-6;https://doi.org/10.1007/s00347-022-01692-6;14.07.2022;28.06.2022;2750;briefcommunication;Research Article;optin
310;Klinikum der Universität München;Journal of Neural Transmission;1435-1463;10.1007/s00702-022-02567-5;https://doi.org/10.1007/s00702-022-02567-5;12.11.2022;03.11.2022;2750;reviewpaper;Research Article;optin
311;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04310-9;https://doi.org/10.1007/s00432-022-04310-9;01.09.2022;15.08.2022;2750;reviewpaper;Research Article;optin
312;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11351-0;https://doi.org/10.1007/s00415-022-11351-0;29.08.2022;21.08.2022;2750;originalpaper;Research Article;optin
313;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11438-8;https://doi.org/10.1007/s00415-022-11438-8;02.11.2022;18.10.2022;2750;originalpaper;Research Article;optin
314;Klinikum der Universität München;European Radiology;1432-1084;10.1007/s00330-022-09000-1;https://doi.org/10.1007/s00330-022-09000-1;26.07.2022;29.06.2022;2750;originalpaper;Research Article;optin
315;Klinikum der Universität München;Der Nervenarzt;1433-0407;10.1007/s00115-022-01385-0;https://doi.org/10.1007/s00115-022-01385-0;13.09.2022;26.07.2022;2750;reviewpaper;Research Article;optin
316;Klinikum der Universität München;Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity;1590-1262;10.1007/s40519-022-01433-3;https://doi.org/10.1007/s40519-022-01433-3;30.06.2022;11.06.2022;2750;originalpaper;Research Article;optin
317;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01455-z;https://doi.org/10.1007/s00406-022-01455-z;05.08.2022;20.06.2022;2750;originalpaper;Research Article;optin
318;Klinikum der Universität München;Pediatric Radiology;1432-1998;10.1007/s00247-022-05324-8;https://doi.org/10.1007/s00247-022-05324-8;18.03.2022;16.02.2022;2750;originalpaper;Research Article;optin
319;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01914-8;https://doi.org/10.1007/s15010-022-01914-8;09.09.2022;25.08.2022;2750;originalpaper;Research Article;optin
320;Klinikum der Universität München;CardioVascular and Interventional Radiology;1432-086X;10.1007/s00270-022-03270-4;https://doi.org/10.1007/s00270-022-03270-4;02.10.2022;26.08.2022;917;editorialnotes;Non Research Article;optin
321;Klinikum der Universität München;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07752-6;https://doi.org/10.1007/s00405-022-07752-6;01.12.2022;02.11.2022;2750;originalpaper;Research Article;optin
322;Klinikum der Universität München;Leukemia;1476-5551;10.1038/s41375-022-01641-x;https://doi.org/10.1038/s41375-022-01641-x;18.07.2022;29.06.2022;2750;originalpaper;Research Article;optin
323;Klinikum der Universität München;Cellular Oncology;2211-3436;10.1007/s13402-022-00747-9;https://doi.org/10.1007/s13402-022-00747-9;21.11.2022;03.11.2022;2750;briefcommunication;Research Article;optin
324;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04729-2;https://doi.org/10.1007/s00402-022-04729-2;26.12.2022;06.12.2022;2750;originalpaper;Research Article;optin
325;Klinikum der Universität München;Journal of Autism and Developmental Disorders;1573-3432;10.1007/s10803-022-05844-0;https://doi.org/10.1007/s10803-022-05844-0;13.12.2022;21.11.2022;2750;originalpaper;Research Article;optin
326;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11381-8;https://doi.org/10.1007/s00415-022-11381-8;16.10.2022;09.09.2022;2750;briefcommunication;Research Article;optin
327;Klinikum der Universität München;International Journal of Computer Assisted Radiology and Surgery;1861-6429;10.1007/s11548-022-02809-7;https://doi.org/10.1007/s11548-022-02809-7;22.12.2022;06.12.2022;2750;originalpaper;Research Article;optin
328;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01482-w;https://doi.org/10.1007/s00406-022-01482-w;06.09.2022;26.08.2022;917;editorialnotes;Non Research Article;optin
329;Klinikum der Universität München;Cellular Oncology;2211-3436;10.1007/s13402-022-00708-2;https://doi.org/10.1007/s13402-022-00708-2;13.09.2022;17.08.2022;2750;originalpaper;Research Article;optin
330;Klinikum der Universität München;Langenbeck's Archives of Surgery;1435-2451;10.1007/s00423-022-02581-x;https://doi.org/10.1007/s00423-022-02581-x;08.06.2022;01.06.2022;2750;originalpaper;Research Article;optin
331;Klinikum der Universität München;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07663-6;https://doi.org/10.1007/s00405-022-07663-6;05.10.2022;15.09.2022;2750;originalpaper;Research Article;optin
332;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04487-z;https://doi.org/10.1007/s00432-022-04487-z;27.11.2022;15.11.2022;2750;originalpaper;Research Article;optin
333;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04416-0;https://doi.org/10.1007/s00432-022-04416-0;19.11.2022;11.10.2022;2750;originalpaper;Research Article;optin
334;Klinikum der Universität München;Journal of Neural Transmission;1435-1463;10.1007/s00702-022-02491-8;https://doi.org/10.1007/s00702-022-02491-8;07.04.2022;13.03.2022;917;editorialnotes;Non Research Article;optin
335;Klinikum der Universität München;Social Psychiatry and Psychiatric Epidemiology;1433-9285;10.1007/s00127-022-02267-1;https://doi.org/10.1007/s00127-022-02267-1;15.04.2022;08.03.2022;2750;originalpaper;Research Article;optin
336;Klinikum der Universität München;Clinical Neuroradiology;1869-1447;10.1007/s00062-021-01130-1;https://doi.org/10.1007/s00062-021-01130-1;07.01.2022;09.12.2021;2750;originalpaper;Research Article;optin
337;Klinikum der Universität München;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-022-01925-2;https://doi.org/10.1007/s00066-022-01925-2;01.04.2022;02.03.2022;2750;originalpaper;Research Article;optin
338;Klinikum der Universität München;Medical Microbiology and Immunology;1432-1831;10.1007/s00430-022-00728-7;https://doi.org/10.1007/s00430-022-00728-7;21.01.2022;08.01.2022;2750;originalpaper;Research Article;optin
339;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11011-3;https://doi.org/10.1007/s00415-022-11011-3;13.02.2022;03.02.2022;917;letter;Non Research Article;optin
340;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04814-1;https://doi.org/10.1007/s00784-022-04814-1;12.12.2022;27.11.2022;2750;originalpaper;Research Article;optin
341;Klinikum der Universität München;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06854-0;https://doi.org/10.1007/s00404-022-06854-0;08.12.2022;06.11.2022;2750;originalpaper;Research Article;optin
342;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04223-7;https://doi.org/10.1007/s00432-022-04223-7;12.08.2022;18.07.2022;2750;originalpaper;Research Article;optin
343;Klinikum der Universität München;Knee Surgery, Sports Traumatology, Arthroscopy;1433-7347;10.1007/s00167-022-07291-x;https://doi.org/10.1007/s00167-022-07291-x;22.12.2022;13.12.2022;2750;originalpaper;Research Article;optin
344;Klinikum der Universität München;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06419-1;https://doi.org/10.1007/s00404-022-06419-1;27.02.2022;24.01.2022;2750;originalpaper;Research Article;optin
345;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01902-y;https://doi.org/10.1007/s15010-022-01902-y;20.08.2022;28.07.2022;917;report;Non Research Article;optin
346;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04112-z;https://doi.org/10.1007/s00432-022-04112-z;23.06.2022;03.06.2022;2750;originalpaper;Research Article;optin
347;Klinikum der Universität München;Medical Oncology;1559-131X;10.1007/s12032-022-01700-4;https://doi.org/10.1007/s12032-022-01700-4;10.04.2022;01.03.2022;2750;originalpaper;Research Article;optin
348;Klinikum der Universität München;European Radiology;1432-1084;10.1007/s00330-022-09053-2;https://doi.org/10.1007/s00330-022-09053-2;17.08.2022;24.07.2022;2750;originalpaper;Research Article;optin
349;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01775-1;https://doi.org/10.1007/s15010-022-01775-1;24.02.2022;02.02.2022;2750;originalpaper;Research Article;optin
350;Klinikum der Universität München;International Journal of Legal Medicine;1437-1596;10.1007/s00414-022-02847-5;https://doi.org/10.1007/s00414-022-02847-5;03.06.2022;27.05.2022;2750;originalpaper;Research Article;optin
351;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-10982-7;https://doi.org/10.1007/s00415-022-10982-7;03.02.2022;19.01.2022;917;letter;Non Research Article;optin
352;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04838-7;https://doi.org/10.1007/s00784-022-04838-7;28.12.2022;21.12.2022;2750;originalpaper;Research Article;optin
353;Klinikum der Universität München;European Journal of Pediatrics;1432-1076;10.1007/s00431-022-04677-4;https://doi.org/10.1007/s00431-022-04677-4;04.11.2022;23.10.2022;2750;originalpaper;Research Article;optin
354;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04547-6;https://doi.org/10.1007/s00402-022-04547-6;13.07.2022;03.07.2022;2750;originalpaper;Research Article;optin
355;Klinikum der Universität München;Clinical Research in Cardiology;1861-0692;10.1007/s00392-022-02011-4;https://doi.org/10.1007/s00392-022-02011-4;23.03.2022;10.03.2022;2750;originalpaper;Research Article;optin
356;Klinikum der Universität München;Cognitive Therapy and Research;1573-2819;10.1007/s10608-022-10303-2;https://doi.org/10.1007/s10608-022-10303-2;11.05.2022;05.04.2022;2750;originalpaper;Research Article;optin
357;Klinikum der Universität München;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-01933-y;https://doi.org/10.1007/s00068-022-01933-y;13.03.2022;20.02.2022;2750;originalpaper;Research Article;optin
358;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01756-4;https://doi.org/10.1007/s15010-022-01756-4;25.01.2022;10.01.2022;2750;originalpaper;Research Article;optin
359;Klinikum der Universität München;Endocrine;1559-0100;10.1007/s12020-022-03020-z;https://doi.org/10.1007/s12020-022-03020-z;10.03.2022;16.02.2022;2750;originalpaper;Research Article;optin
360;Klinikum der Universität München;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07738-4;https://doi.org/10.1007/s00405-022-07738-4;28.11.2022;31.10.2022;2750;originalpaper;Research Article;optin
361;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01909-5;https://doi.org/10.1007/s15010-022-01909-5;04.10.2022;15.08.2022;2750;originalpaper;Research Article;optin
362;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04174-z;https://doi.org/10.1007/s00432-022-04174-z;02.08.2022;25.06.2022;2750;originalpaper;Research Article;optin
363;Klinikum der Universität München;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06730-x;https://doi.org/10.1007/s00404-022-06730-x;07.09.2022;28.07.2022;2750;originalpaper;Research Article;optin
364;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-06006-1;https://doi.org/10.1007/s00259-022-06006-1;04.11.2022;10.10.2022;2750;originalpaper;Research Article;optin
365;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04543-5;https://doi.org/10.1007/s00784-022-04543-5;25.05.2022;06.05.2022;2750;originalpaper;Research Article;optin
366;Klinikum der Universität München;Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz;1437-1588;10.1007/s00103-022-03590-3;https://doi.org/10.1007/s00103-022-03590-3;16.09.2022;31.08.2022;2750;originalpaper;Research Article;optin
367;Klinikum der Universität München;Environmental Science and Pollution Research;1614-7499;10.1007/s11356-022-21169-y;https://doi.org/10.1007/s11356-022-21169-y;02.06.2022;25.05.2022;2750;originalpaper;Research Article;optin
368;Klinikum der Universität München;Pediatric Research;1530-0447;10.1038/s41390-022-02093-w;https://doi.org/10.1038/s41390-022-02093-w;20.05.2022;25.04.2022;2750;originalpaper;Research Article;optin
369;Klinikum der Universität München;Pediatric Cardiology;1432-1971;10.1007/s00246-022-03050-4;https://doi.org/10.1007/s00246-022-03050-4;18.11.2022;07.11.2022;2750;originalpaper;Research Article;optin
370;Klinikum der Universität München;Clinical Research in Cardiology;1861-0692;10.1007/s00392-022-02069-0;https://doi.org/10.1007/s00392-022-02069-0;20.08.2022;12.07.2022;2750;reviewpaper;Research Article;optin
371;Klinikum der Universität München;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07582-6;https://doi.org/10.1007/s00405-022-07582-6;15.08.2022;29.07.2022;2750;originalpaper;Research Article;optin
372;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11151-6;https://doi.org/10.1007/s00415-022-11151-6;20.05.2022;20.04.2022;2750;originalpaper;Research Article;optin
373;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11399-y;https://doi.org/10.1007/s00415-022-11399-y;18.10.2022;23.09.2022;2750;originalpaper;Research Article;optin
374;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04479-1;https://doi.org/10.1007/s00402-022-04479-1;06.06.2022;12.05.2022;2750;originalpaper;Research Article;optin
