Institution,PubMed Central (PMC) ID,PubMed ID,DOI,Publisher,Journal,ISSN,is_hybrid,period,euro,Licence
UCL,,,10.1080/13562517.2013.795940,Taylor & Francis,Teaching in Higher Education,,,2014,1864.03,
UCL,,,10.1080/09546553.2012.664587,Taylor & Francis,Terrorism and Political Violence,,,2014,1864.03,
UCL,,,10.1080/0950236X.2013.821159,Taylor & Francis,Textual Practice,,,2014,1864.03,
UCL,,,10.1080/13546783.2013.801367,Taylor & Francis,Thinking & Reasoning,,,2014,1864.03,
UCL,,,10.1080/03081060.2013.845434,Taylor & Francis,Transportation Planning and Technology,,,2014,1864.03,
UCL,,,10.1080/03081060.2013.844907,Taylor & Francis,Transportation Planning and Technology,,,2014,1864.03,
UCL,,,10.1080/01402382.2013.799310,Taylor & Francis,West European Politics,,,2014,1864.03,
UCL,,,10.1177/0306396813475983,Sage,Race and Class,,,2014,595.73,
UCL,PMC4119587,,10.1007/s11916-014-0438-z,Springer,Current Pain and Headache Reports,,,2014,1926.31,
UCL,,,10.1177/0885328214538865,Sage,Journal of Biomaterials Applications,,,2014,595.73,
UCL,PMC3866442,,10.1098/rstb.2012.0520,Royal Society,Philosophical Transactions of the Royal Society B: Biological Sciences,1471-2970,TRUE,2014,1563.79,
,,,,,,,,,,
UCL,,,10.1371/journal.pone.0101804,PLOS,PLOS One,1932-6203,FALSE,2014,1005.29,
UCL,,,10.1371/journal.pone.0101946,PLOS,PLOS One,1932-6203,FALSE,2014,1005.29,
UCL,,,10.1371/journal.pone.0103085,PLOS,PLOS One,1932-6203,FALSE,2014,1005.29,
UCL,PMC4111454,,10.1371/journal.pone.0103121,PLOS,PLOS One,1932-6203,FALSE,2014,1005.29,
UCL,PMC4114184,,10.3389/fnhum.2014.00530,Frontiers,Frontiers in Human Neuroscience,1662-5161,FALSE,2014,900.74,
UCL,,,10.1093/brain/awu154,Oxford University Press,Brain,0006-8950,TRUE,2014,2482.20,
UCL,PMC4125745,,10.1007/s10461-014-0835-7,Springer,AIDS and Behavior,,,2014,1926.31,
UCL,,,10.1093/hmg/ddu203,Oxford University Press,Human Molecular Genetics,1460-2083,TRUE,2014,2606.31,
UCL,,,10.1007/s00221-014-4001-2,Springer,Experimental Brain Research,,,2014,1926.31,
UCL,,,10.1002/hipo.22323,Wiley,Hippocampus,,,2014,1861.65,
UCL,,,10.1080/13607863.2014.938605,Taylor & Francis,Aging & Mental Health,,,2014,1864.03,
UCL,,,10.1111/japp.12005,Wiley,Journal of Applied Philosophy,,,2014,1861.65,
UCL,,,10.1111/glal.12011,Wiley,German Life and Letters,,,2014,1861.65,
UCL,,,10.1111/bjh.12301,Wiley,British Journal of Haematology,,,2014,1861.65,
UCL,,,10.1111/bjh.12294,Wiley,British Journal of Haematology,,,2014,1861.65,
UCL,,,10.1111/bjh.12286,Wiley,British Journal of Haematology,,,2014,1861.65,
UCL,,,10.1111/emed.12013,Wiley,Early Medieval Europe,,,2014,1861.65,
UCL,,,10.1111/epi.12143,Wiley,Epilepsia,,,2014,1861.65,
UCL,,,10.1002/pd.4066,Wiley,Prenatal Diagnosis,,,2014,1861.65,
UCL,,,10.1002/jbm.32928,Wiley,Journal of Biomedical Materials Research,,,2014,1861.65,
UCL,,,10.1111/apa.12203,Wiley,Acta Paediatrica,,,2014,1861.65,
UCL,,,10.1111/nyas.12047,Wiley,Annals of the New York Academy of Sciences,,,2014,1861.65,
UCL,,,10.1111/nyas.12102,Wiley,Annals of the New York Academy of Sciences,,,2014,1861.65,
UCL,,,10.1111/dom.12086,Wiley,Diabetes Obesity and Metabolism,,,2014,1861.65,
UCL,,,10.1111/ele.12090,Wiley,Ecology Letters,1461-0248,TRUE,2014,1861.65,
UCL,,,10.1111/epi.12136,Wiley,Epilepsia,,,2014,1861.65,
UCL,,,10.1111/eos.12049,Wiley,European Journal of Oral Sciences,,,2014,1861.65,
UCL,,,10.1111/jeb.12127,Wiley,Journal of Evolutionary Biology,1420-9101,TRUE,2014,1861.65,
UCL,,,10.1111/jnc.12236,Wiley,Journal of Neurochemistry,1872-7972,TRUE,2014,1861.65,
UCL,,,10.1111/jopp.12011,Wiley,Journal of Political Philosophy,,,2014,1861.65,
UCL,,,10.1111/pan.12163,Wiley,Pediatric Anaesthesia,,,2014,1861.65,
UCL,,,10.1002/chem.201204598,Wiley,Chemistry,,,2014,1861.65,
UCL,,,10.1111/hiv.12033,Wiley,HIV Medicine,,,2014,1861.65,
UCL,,,10.1002/pd.4135,Wiley,Prenatal Diagnosis,,,2014,1861.65,
UCL,,,10.1111/tops.12025,Wiley,Topics in Cognitive Science,,,2014,1861.65,
UCL,,,10.1002/adhm.201200357,Wiley,Advanced Healthcare Materials,,,2014,1861.65,
UCL,PMC3760762,,10.1111/nyas.12110,Wiley,Annals of the New York Academy of Sciences,,,2014,1861.65,
UCL,,,10.1111/cea.12110,Wiley,Clinical and Experimental Allergy,0954-7894,TRUE,2014,1861.65,
UCL,,,10.1111/cei.12107,Wiley,Clinical and Experimental Immunology,1365-2249,TRUE,2014,1861.65,
UCL,,,10.1111/cogs.12054,Wiley,Cognitive Science,,,2014,1861.65,
UCL,,,10.1002/jbm.b.32895,Wiley,Journal of Biomedical Materials Research,,,2014,1861.65,
UCL,,,10.1111/1469-8676.12041,Wiley,Social Anthropology,,,2014,1861.65,
UCL,,,10.1111/1467-9604.12029,Wiley,Support for Learning,,,2014,1861.65,
UCL,,,10.1111/tgis.12035,Wiley,Transactions in GIS,,,2014,1861.65,
UCL,,,10.1002/chem.201301861,Wiley,Chemistry,,,2014,1861.65,
UCL,,,10.1111/anzs.12043,Wiley,Australian and New Zealand Journal of Statistics,,,2014,1861.65,
UCL,,,10.1111/dmcn.12171,Wiley,Developmental Medicine & Child Neurology,,,2014,1861.65,
UCL,,,10.1111/1746-8361.12030,Wiley,Dialectica,,,2014,1861.65,
UCL,,,10.1111/1468-2427.12043,Wiley,International Journal of Urban and Regional Research,,,2014,1861.65,
UCL,,,10.1111/jasp.12136,Wiley,Journal of Applied Social Psychology,,,2014,1861.65,
UCL,,,10.1111/1467-9655.12052,Wiley,Journal of the Royal Anthropological Institute,,TRUE,2014,1861.65,
UCL,,,10.1111/mila.12024,Wiley,Mind & Language,,,2014,1861.65,
UCL,,,10.1111/mila.12030,Wiley,Mind & Language,,,2014,1861.65,
UCL,,,10.1002/pros.22678,Wiley,Prostate,,,2014,1861.65,
UCL,,,10.1111/psyp.12075,Wiley,Psychophysiology,1469-8986,TRUE,2014,1861.65,
UCL,,,10.1111/tmi.12142,Wiley,Tropical Medicine & International Health,1365-3156,TRUE,2014,1861.65,
UCL,PMC4126170,,10.1111/xen.12050,Wiley,Xenotransplantation,,,2014,1861.65,
UCL,,,10.1002/cbic.201300233,Wiley,ChemBioChem,,,2014,1861.65,
UCL,,,10.1111/blar.12072,Wiley,Bulletin of Latin American Research,,,2014,1861.65,
UCL,,,10.1002/cmdc.201300288,Wiley,ChemMedChem,1860-7179,TRUE,2014,1861.65,
UCL,PMC4204517,,10.1111/codi.12307,Wiley,Colorectal Disease,,,2014,1861.65,
UCL,,,10.1111/1471-0528.12246,Wiley,International Journal of Obstetrics and Gynaecology,,,2014,1861.65,
UCL,,,10.1111/1750-0206.12049,Wiley,Parliamentary History,,,2014,1861.65,
UCL,,,10.1111/phis.12005,Wiley,Philosophical Issues,,,2014,1861.65,
UCL,,,10.1111/add.12281,Wiley,Addiction,0965-2140,TRUE,2014,1861.65,
UCL,,,10.1111/bjc.12028,Wiley,British Journal of Clinical Psychology,,,2014,1861.65,
UCL,,,10.1111/ctr.12251,Wiley,Clinical Transplantations,,,2014,1861.65,
UCL,,,10.1111/1468-0424.12040,Wiley,Gender & History,,,2014,1861.65,
UCL,,,10.1111/poms.12079,Wiley,Production and Operations Management,,,2014,1861.65,
UCL,,,10.1002/smll.201300264,Wiley,Small,,,2014,1861.65,
UCL,,,10.1113/jphysiol.2013.257568,Wiley,Journal of Physiology,1469-7793,TRUE,2014,1861.65,
UCL,,,10.1111/add.12304,Wiley,Addiction,0965-2140,TRUE,2014,1861.65,
UCL,,,10.1111/tct.12057,Wiley,Clinical Teacher,,,2014,1861.65,
UCL,,,10.1111/epi.12425,Wiley,Epilepsia,,,2014,1861.65,
UCL,,,10.1111/epi.12399,Wiley,Epilepsia,,,2014,1861.65,
UCL,,,10.1111/ijlh.12109,Wiley,International Journal of Laboratory Hematology,,,2014,1861.65,
UCL,,,10.1093/eurjhf/hft124,Wiley,European Journal of Heart Failure,,,2014,1861.65,
UCL,,,10.1113/expphysiol.2013.071951,Wiley,Experimental Physiology,,,2014,1861.65,
UCL,,,10.1111/geb.12096,Wiley,Global Ecology and Biogeography,,,2014,1861.65,
UCL,,,10.1111/1468-2427.12025,Wiley,International Journal of Urban and Regional Research,,,2014,1861.65,
UCL,,,10.1113/jphysiol.2013.257352,Wiley,Journal of Physiology,1469-7793,TRUE,2014,1861.65,
UCL,,,10.1111/jcpp.12112,Wiley,Journal of Child Psychology and Psychiatry,0021-9630,,2014,1861.65,
UCL,,,10.1111/nan.12037,Wiley,Neuropathology and Applied Neurobiology,,TRUE,2014,1861.65,
UCL,,,10.1111/hiv.12095,Wiley,HIV Medicine,,,2014,1861.65,
UCL,,,10.1111/1468-2427.12020,Wiley,International Journal of Urban and Regional Research,,,2014,1861.65,
UCL,,,10.1111/poms.12046,Wiley,Production and Operations Management,,,2014,1861.65,
UCL,,,10.1111/trf.12256,Wiley,Transfusion,,,2014,1861.65,
UCL,,,10.1111/cmi.12231,Wiley,Cellular Microbiology,1462-5814,TRUE,2014,1861.65,
UCL,,,10.1111/cen.12265,Wiley,Clinical Endocrinology,1365-2265,TRUE,2014,1861.65,
UCL,,,10.1111/jvh.12141,Wiley,Journal of Viral Hepatitis,1352-0504,TRUE,2014,1861.65,
UCL,,,10.1111/mcn.12061,Wiley,Maternal & Child Nutrition,,,2014,1861.65,
UCL,,,10.1111/bjhp.12060,Wiley,British Journal of Health Psychology,,,2014,1861.65,
UCL,,,10.1111/bjop.12033,Wiley,British Journal of Psychology,,,2014,1861.65,
UCL,,,10.1111/risa.12140,Wiley,Risk Analysis,,,2014,1861.65,
UCL,,,10.1111/jvh.12161,Wiley,Journal of Viral Hepatitis,1352-0504,TRUE,2014,1861.65,
UCL,,,10.1111/j.2047-6310.2013.00159.x,Wiley,Pediatric Obesity,,,2014,1861.65,
UCL,,,10.1111/1467-9248.12036,Wiley,Political Studies,,,2014,1861.65,
,,,,,,,,,,
UCL,,,10.1111/ijlh.12161,Wiley,International Journal of Laboratory Hematology,,,2014,1861.65,
UCL,,,10.1111/nan.12065,Wiley,Neuropathology and Applied Neurobiology,,TRUE,2014,1861.65,
UCL,,,10.1111/ipd.12080,Wiley,International Journal of Pediatric Dentistry,,,2014,1861.65,
UCL,,,10.1111/isqu.12061,Wiley,International Studies Quarterly,,,2014,1861.65,
UCL,,,10.1111/mcn.12064,Wiley,Maternal & Child Nutrition,,,2014,1861.65,
UCL,,,10.1007/s40291-014-0114-3,Springer,Molecular Diagnosis & Therapy,,,2014,1926.31,
UCL,,,10.1111/gwat.12251,Wiley,Groundwater,,,2014,1861.65,
UCL,,,10.1080/08912963.2014.939077,Taylor & Francis,Historical Biology,,,2014,1864.03,
UCL,,,10.1111/jopp.12023,Wiley,Journal of Political Philosophy,,,2014,1861.65,
UCL,,,10.1016/j.celrep.2014.05.012,Cell Press,Cell Reports,2211-1247,FALSE,2014,3627.24,
UCL,,,10.1118/1.4884297,American Institute of Physics,Medical Physics,,,2014,1821.56,
UCL,,,10.1073/pnas.1324219111,National Academy of Sciences,Proceedings of the National Academy of Sciences,1091-6490,TRUE,2014,729.02,
UCL,,,10.1186/ar4600,BioMed Central,Arthritis Research & Therapy,1478-6362,FALSE,2014,1633.04,
UCL,,,10.12970/2311-052X.2014.02.02.4,Synergy,Journal of Cardiology and Therapeutics,,,2014,383.61,
UCL,PMC4110400,,10.1016/j.cub.2014.05.069,Cell Press,Current Biology,0960-9822,TRUE,2014,3672.64,
UCL,PMC4141998,,10.1212/WNL.0000000000000665,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2750.41,
UCL,,,10.1007/s00466-014-1049-6,Springer,Computational Mechanics,,,2014,1926.31,
UCL,PMC4148524,,10.1016/j.neuroimage.2014.06.023,Elsevier,NeuroImage,1053-8119,TRUE,2014,1619.98,
UCL,PMC4148523,,10.1016/j.neuroimage.2014.05.077,Elsevier,NeuroImage,1053-8119,TRUE,2014,1622.35,
,,,,,,,,,,
UCL,PMC4055864,,10.1016/j.nicl.2014.05.014,Elsevier,NeuroImage: Clinical,,TRUE,2014,1327.38,
UCL,,,10.1212/WNL.0b013e318281ccd3,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,,,10.1212/WNL.0b013e3182840c6d,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,,,10.1097/WAD.0b013e318260a79a,Wolters Kluwer/Lippincott Williams & Wilkins,Alzheimer Disease and Associated Disorders,,,2014,2512.95,
UCL,,,10.1097/MOL.0b013e32835df2d6,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Lipidology,,,2014,2512.95,
UCL,,,10.1097/MLR.0b013e31828a6a1e,Wolters Kluwer/Lippincott Williams & Wilkins,Medical Care,,,2014,2512.95,
UCL,,,10.1212/WNL.0b013e31828cf809,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,,,10.1097/01.ogx.0000429293.80760.f2,Wolters Kluwer/Lippincott Williams & Wilkins,Obstetrical and Gynecological Survey,,,2014,2512.95,
UCL,,,10.1097/PSY.0b013e3182898e6d,Wolters Kluwer/Lippincott Williams & Wilkins,Psychosomatic Medicine,,,2014,2512.95,
UCL,,,10.1161/STROKEAHA.111.000038,Wolters Kluwer/Lippincott Williams & Wilkins,Stroke,,,2014,2512.95,
UCL,PMC4222798,,10.1097/MCP.0b013e32835f1b49,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Pulmonary Medicine,,,2014,2512.95,
UCL,,,10.1097/MCP.0b013e32835f8265,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Pulmonary Medicine,,,2014,2512.95,
UCL,,,10.1097/MPA.0b013e31827591e9,Wolters Kluwer/Lippincott Williams & Wilkins,Pancreas,,,2014,2512.95,
UCL,PMC3908356,,10.1212/WNL.0b013e318292a2b8,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,,,10.1212/WNL.0b013e318292a2d2,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,PMC4154842,,10.1097/CCM.0b013e31827c0b05,Wolters Kluwer/Lippincott Williams & Wilkins,Critical Care Medicine,,,2014,2512.95,
UCL,,,10.1212/WNL.0b013e318295d789,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,PMC3721100,,10.1212/WNL.0b013e318296e977,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,PMC4196796,,10.1097/COH.0b013e328361fa66,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in HIV/AIDS,,,2014,2512.95,
UCL,,,10.1097/MNH.0b013e3283621310,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Nephrology and Hypertension,,,2014,2512.95,
UCL,,,10.1097/YCO.0b013e32835ee668,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Psychiatry,,TRUE,2014,2512.95,
UCL,,,10.1097/IGC.0b013e3182959103,Wolters Kluwer/Lippincott Williams & Wilkins,International Journal of Gynecological Cancer,,,2014,2512.95,
UCL,,,10.1097/IGC.0b013e31829703b0,Wolters Kluwer/Lippincott Williams & Wilkins,International Journal of Gynecological Cancer,,,2014,2512.95,
UCL,,,10.1002/mds.25310,Wiley,Movement Disorders,,,2014,1861.65,
UCL,PMC4196800,,10.1097/WCO.0b013e3283632da6,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Neurology,,,2014,2512.95,
UCL,,,10.1097/WCO.0b013e328363372c,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Neurology,,,2014,2512.95,
UCL,,,10.1097/WCO.0b013e3283633953,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Neurology,,,2014,2512.95,
UCL,,,10.1097/WCO.0b013e3283633696,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Neurology,,,2014,2512.95,
UCL,PMC4196782,,10.1097/WCO.0b013e3283633741,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Neurology,,,2014,2512.95,
UCL,,,10.1097/WCO.0b013e3283632e83,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Neurology,,,2014,2512.95,
UCL,,,10.1097/MIB.0b013e31828f19a5,Wolters Kluwer/Lippincott Williams & Wilkins,Inflammatory Bowel Diseases,,,2014,2512.95,
UCL,,,10.1097/YPG.0b013e32835fe51d,Wolters Kluwer/Lippincott Williams & Wilkins,Psychiatric Genetics,,,2014,2512.95,
UCL,,,10.1212/WNL.0b013e3182a08f2c,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,,,10.1097/YCO.0b013e3283642da4,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Psychiatry,,TRUE,2014,2512.95,
UCL,,,10.1097/MEG.0b013e328361eaf8,Wolters Kluwer/Lippincott Williams & Wilkins,European Journal of Gastroenterology and Hepatology,,,2014,2512.95,
UCL,,,10.1097/IJG.0b013e318255da30,Wolters Kluwer/Lippincott Williams & Wilkins,Journal of Glaucoma,,,2014,2512.95,
UCL,,,10.1097/01.bor.0000434671.77891.9a,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Rheumatology,,,2014,2512.95,
UCL,,,10.1097/01.bor.0000434674.62644.02,Wolters Kluwer/Lippincott Williams & Wilkins,Current Opinion in Rheumatology,,,2014,2512.95,
UCL,PMC24602842,,10.1016/S1473-3099(14)70022-2,Elsevier,Lancet Infectious Diseases,,,2014,3693.20,
UCL,PMC4022989,,10.1016/S0140-6736(13)62159-5,Elsevier,Lancet,0140-6736,TRUE,2014,3693.20,
,,,,,,,,,,
UCL,,,10.1212/WNL.0b013e318295d751,Wolters Kluwer/Lippincott Williams & Wilkins,Neurology,0028-3878,TRUE,2014,2512.95,
UCL,PMC4119251,,10.1007/s11886-014-0516-1,Springer,Current Cardiology Reports,,,2014,1926.31,
UCL,,,10.1002/aenm.201301590,Wiley,Advanced Energy Materials,,,2014,1861.65,
UCL,,,10.1093/aje/kwu164,Oxford University Press,American Journal of Epidemiology,0002-9262,TRUE,2014,3164.81,
UCL,,,10.1002/hep.27296,Wiley,Hepatology,0270-9139,TRUE,2014,1861.65,
UCL,PMC4086691,,10.1186/1742-4690-11-53,BioMed Central,Retrovirology,,,2014,1436.82,
UCL,PMC4241891,,10.1093/rheumatology/keu259,Oxford University Press,Rheumatology,,,2014,2606.31,
,,,,,,,,,,
UCL,,,10.1093/eurheartj/ehu226,Oxford University Press,European Heart Journal,0195-668X,TRUE,2014,2531.84,
UCL,,,10.1111/jcpp.12304,Wiley,Journal of Child Psychology and Psychiatry,0021-9630,,2014,1861.65,
UCL,,,10.1111/ijpo.256,Wiley,Pediatric Obesity,,,2014,1861.65,
UCL,,,10.1007/s00024-014-0876-x,Springer,Pure and Applied Geophysics,,,2014,1926.31,
UCL,,,10.1161/STROKEAHA.111.000245,Wolters Kluwer/Lippincott Williams & Wilkins,Stroke,,,2014,2512.95,
UCL,,,10.1111/1467-9566.12181,Wiley,Sociology of Health & Illness,,TRUE,2014,1861.65,
UCL,,,10.1007/s13665-014-0084-2,Springer,Current Respiratory Care Reports,,,2014,1926.31,
UCL,,,10.1007/s11292-014-9209-4,Springer,Journal of Experimental Criminology,,,2014,1926.31,
UCL,,,10.1098/rsif.2013.0227,Royal Society,Journal of the Royal Society - Interface,1742-5689,TRUE,2014,1563.79,
UCL,,,10.3389/fnins.2014.00223,Frontiers,Frontiers in Neurology,,FALSE,2014,722.47,
UCL,PMC4123682,,10.1098/rstb.2013.0303,Royal Society,Philosophical Transactions of the Royal Society B: Biological Sciences,1471-2970,TRUE,2014,1563.79,
,,,,,,,,,,
,,,,,,,,,,
UCL,,,10.1186/2051-5960-2-71,BioMed Central,Acta Neuropathologica Communications,,,2014,1095.02,
UCL,,,10.1136/bmjopen-2014-005685,BMJ,BMJ Open,2044-6055,FALSE,2014,1708.99,
UCL,,,10.1007/s10875-014-0072-x,Springer,Journal of Clinical Immunology,0271-9142,TRUE,2014,1926.31,
UCL,,,10.1007/s10040-014-1139-8,Springer,Hydrogeology Journal,,,2014,1926.31,
UCL,,,10.1007/s00024-014-0875-y,Springer,Pure and Applied Geophysics,,,2014,1926.31,
UCL,PMC4110284,,10.1074/jbc.M114.572404,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,1095.26,
UCL,,,10.1016/j.lungcan.2014.05.012,Elsevier,Lung Cancer,,,2014,2199.66,
UCL,,,10.1016/j.jas.2014.06.007,Elsevier,Journal of Archaeological Science,0305-4403,TRUE,2014,1310.37,
UCL,,,10.1016/j.ypmed.2014.06.005,Elsevier,Preventive Medicine,,TRUE,2014,1604.23,
UCL,PMC4166404,,10.1016/j.schres.2014.06.011,Elsevier,Schizophrenia Research,,,2014,2199.66,
UCL,,,10.1016/j.ijdevneu.2014.05.010,Elsevier,International Journal of Developmental Neuroscience,,,2014,1926.73,
UCL,,,10.1016/j.ijmultiphaseflow.2014.06.005,Elsevier,International Journal of Multiphase Flow,,,2014,2183.95,
UCL,PMC4206608,,10.1111/jgs.13071,Wiley,Journal of American Geriatrics Society,,,2014,1861.65,
UCL,,,10.1016/j.ridd.2014.05.019,Elsevier,Research in Developmental Disabilities,,,2014,1579.34,
UCL,,,10.1016/j.cherd.2014.06.009,Elsevier,Chemical Engineering Research and Design,0009-2509,TRUE,2014,2627.36,
UCL,,,10.1007/s00330-014-3187-9,Springer,European Radiology,,,2014,2178.48,
UCL,,,10.1136/bmjopen-2013-004647,BMJ,BMJ Open,2044-6055,FALSE,2014,1708.99,
,,,,,,,,,,
UCL,,,10.1002/ana.24188,Wiley,Annals of Neurology,,TRUE,2014,1861.65,
UCL,,,10.1007/s40272-014-0079-z,Springer,Pediatric Drugs,,,2014,1926.31,
UCL,PMC4175967,,10.1038/ijo.2014.103,Nature Publishing Group,International Journal of Obesity,0307-0565,TRUE,2014,4170.10,
UCL,,,10.3389/fnhum.2014.00567,Frontiers,Frontiers in Human Neuroscience,1662-5161,FALSE,2014,1501.23,
UCL,PMC4122754,,10.1136/bmj.g4643,BMJ,BMJ,1756-1833,TRUE,2014,3797.77,
UCL,,,10.3389/fmicb.2014.00389,Frontiers,Frontiers in Microbiology,1664-302X,FALSE,2014,900.74,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
UCL,,,10.1136/bmj.g4757,BMJ,BMJ,1756-1833,TRUE,2014,3797.77,
UCL,,,10.1093/brain/awu176,Oxford University Press,Brain,0006-8950,TRUE,2014,2978.64,
UCL,PMC4132650,,10.1093/brain/awu179,Oxford University Press,Brain,0006-8950,TRUE,2014,2978.64,
UCL,,,10.1002/smll.201400194,Wiley,Small,,,2014,1861.65,
UCL,PMC4128608,,10.1186/2049-3258-72-24,BioMed Central,Archives of Public Health,,,2014,1411.50,
UCL,,,10.1002/2013JD021283,Wiley,Journal of Geophysical Research,,TRUE,2014,2327.06,
UCL,,,10.1136/bmjopen-2014-005331,BMJ,BMJ Open,2044-6055,FALSE,2014,1708.99,
UCL,,,10.1242/dev.111427,Company of Biologists,Development,,,2014,3723.30,
UCL,PMC4156814,,10.1136/bmjopen-2014-005281,BMJ,BMJ Open,2044-6055,FALSE,2014,1708.99,
UCL,,,10.1111/dech.12119,Wiley,Development and Change,,,2014,1861.65,
,,,,,,,,,,
UCL,,,10.1186/1471-2393-14-229,BioMed Central,BMC Pregnancy and Childbirth,,FALSE,2014,1677.35,
UCL,,,10.1130/2014.2505(24),Geological Society of America,Special Papers of the Geological Society of America,,,2014,1808.11,
UCL,,,10.1116/1.4889977,American Institute of Physics,Biointerphases,,,2014,1592.70,
UCL,,,10.1016/j.jep.2014.05.055,Elsevier,Journal of Ethnopharmacology,,,2014,2628.45,
UCL,,,10.1123/japa.2013-0142,Human Kinetics,Journal of Aging and Physical Activity,,,2014,1485.01,
UCL,,,10.1111/jopy.12113,Wiley,Journal of Personality,,,2014,1861.65,
UCL,,,10.1080/00379816.2012.722415,Taylor & Francis,Journal of the Society of Archivists,,,2014,1864.03,
UCL,,,10.1093/police/par025,Oxford University Press,Policing,,,2014,2171.93,
,,,,,,,,,,
UCL,PMC3959557,,10.1093/brain/awu022,Oxford University Press,Brain,0006-8950,TRUE,2014,2482.20,
UCL,,,10.1109/TMI.2014.2340135,IEEE,IEEE Transactions on Medical Imaging,,,2014,1251.03,
UCL,,,10.1093/qjmam/hbt024,Oxford University Press,Quarterly Journal of Mechanics and Applied Mathematics,,,2014,2171.93,
UCL,,,10.1093/ageing/aft146,Oxford University Press,Age and Ageing,,,2014,2482.20,
UCL,,,10.1088/0031-9155/59/11/2639,Institute of Physics,Physics in Medicine and Biology,,,2014,2109.87,
UCL,,,10.1088/0741-3335/56/6/064012,Institute of Physics,Plasma Physics and Controlled Fusion,,,2014,2109.87,
UCL,,,10.1088/0967-3334/35/6/1095,Institute of Physics,Physiological Measurement,,,2014,2109.87,
UCL,,,10.1088/0967-3334/35/6/1051,Institute of Physics,Physiological Measurement,,,2014,2109.87,
UCL,,,10.1088/0031-9155/59/11/2623,Institute of Physics,Physics in Medicine and Biology,,,2014,2109.87,
UCL,PMC4127941,,10.1136/bmjopen-2014-005405,BMJ,BMJ Open,2044-6055,FALSE,2014,1708.99,
UCL,,,10.1007/s00134-014-3381-x,Springer,Intensive Care Medicine,1432-1238  ,TRUE,2014,1926.31,
,,,,,,,,,,
UCL,,,10.1093/hmg/ddu334,Oxford University Press,Human Molecular Genetics,1460-2083,TRUE,2014,2606.31,
UCL,,,10.1093/cercor/bhu159,Oxford University Press,Cerebral Cortex,,,2014,3164.81,
UCL,,,10.1093/imammb/dqt015,Oxford University Press,Mathematical Medicine & Biology,,,2014,2171.93,
,,,,,,,,,,
UCL,,,10.1002/ajhb.22589,Wiley,American Journal of Human Biology,,,2014,1861.65,
UCL,,,10.1080/14790726.2014.923467,Taylor & Francis,New Writing,,,2014,1864.03,
UCL,,,10.1080/08941920.2014.941447,Taylor & Francis,Society & Natural Resources,,,2014,1553.36,
UCL,,,10.1371/journal.pone.0104808,PLOS,PLOS One,1932-6203,FALSE,2014,1005.29,
,,,,,,,,,,
UCL,,,10.1002/cssc.201301194,Wiley,ChemSusChem,,,2014,1861.65,
UCL,,,10.1186/1546-0096-12-31,BioMed Central,Pediatric Rheumatology,,,2014,1481.13,
UCL,,,10.1002/2014JB011186,Wiley,Journal of Geophysical Research,,TRUE,2014,2327.06,
UCL,,,10.1098/rspb.2014.1137,Royal Society,Proceedings of the Royal Society B,0962-8452,TRUE,2014,1563.79,
,,,,,,,,,,
UCL,,,10.1002/chem.201403067,Wiley,Chemistry,,,2014,1861.65,
UCL,,,10.1007/s00198-014-2791-5,Springer,Osteoporosis International,,,2014,1926.31,
UCL,,,10.1002/chem.201403940,Wiley,Chemistry,,,2014,1861.65,
