PublicationID,Title,Publisher,Journal title,Currency,APC,Color Charg,Page Charge,Admin Fee,Supplementary Charge,Author Alterations,Figure Reshoots,Other,Amount paid,Date Payment Completed,Date Published
E4BB31FF-CDEB-4C2F-9011-1D7E7F62353F,"The Euvichol story â€“ Development and licensure of a safe, effective and affordable oral cholera vaccine through global public private partnerships",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-12T14:49:59.760+01:00,2018-10-09T02:11:00.000+02:00
5C1BB7B7-BA94-4649-AB05-78EB18E21D84,Non-interference of Bovine-Human Reassortant Pentavalent Rotavirus Vaccine ROTASIILÂ® with the Immunogenicity of Infant Vaccines in comparison with a licensed rotavirus vaccine,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2018-12-27T12:32:00.000+01:00,2018-08-10T01:45:00.000+02:00
30A7D298-985D-41FA-AB15-5133BFE54985,"Factors influencing vaccine acceptance and hesitancy in three informal settlements in Lusaka, Zambia",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,247.4499969,2697.45,2018-12-27T12:38:00.000+01:00,2018-08-04T11:05:00.000+02:00
CD246DA7-FB00-4F00-A582-FB2C2E7034DF,"The role of National Immunisation Technical Advisory Groups (NITAGs) in strengthening national vaccine decision-making: A comparative case study of Armenia, Ghana, Indonesia, Nigeria, Senegal and Uganda",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,247.4499969,2697.45,2018-12-27T12:36:00.000+01:00,2018-07-31T11:23:00.000+02:00
4FF389DD-1367-401A-953A-955B28813776,Informing randomized clinical trials of respiratory syncytial virus vaccination during pregnancy to prevent recurrent childhood wheezing: a sample size analysis - COLOR CHARGE,Elsevier,Vaccine,USD,0,1013.27002,0,0,0,0,0,202.6499939,1215.92,2018-12-11T12:32:00.000+01:00,2018-11-16T12:33:00.000+01:00
0673F1B8-F700-47D2-8A4E-918121F4EFC4,Co-delivery of a CD4 T cell helper epitope via covalent liposome attachment with a surface-arrayed B cell target antigen fosters higher affinity antibody responses,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-01-15T02:24:00.000+01:00,2018-09-07T02:47:00.000+02:00
D9A60E47-47A4-4329-ADE7-37072C73168E,Molecular characterisation of rotavirus strains detected during a clinical trial of the human neonatal rotavirus vaccine (RV3-BB) in Indonesia,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-01-15T02:24:00.000+01:00,2018-08-23T02:53:00.000+02:00
646FA95C-B76C-4000-B499-F864EE2BF530,Dual-chamber injection device for measles-rubella vaccine: The potential impact of introducing varying sizes of the devices in 3 countries,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-02-01T03:47:00.000+01:00,2018-08-23T01:17:00.000+02:00
E6E54C41-DEDB-41FA-8D27-6E59B66CAA2C,Maternal immunization against Group B streptococcus: World Health Organization research and development technological roadmap and preferred product characteristics,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-02-01T03:56:00.000+01:00,2018-02-02T04:11:00.000+01:00
3B775F86-87D2-488C-8A8B-1D786411EF2F,"Evaluation of the safety and immunogenicity of the oral inactivated multivalent enterotoxigenic Escherichia coli vaccine ETVAX in Bangladeshi adults in a double-blind, randomized, placebo-controlled Phase I trial using electrochemiluminescence and ELISA assays for immunogenicity analyses",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-04-08T03:37:00.000+02:00,2018-11-22T12:26:00.000+01:00
1B696B28-6079-4CD5-A38C-337FFA9F4CE1,Characterizing the impact of spatial clustering of susceptibility for measles elimination - COLOR CHARGES,Elsevier,Vaccine,USD,0,1669.099976,0,0,0,0,0,333.8200073,2002.92,2019-01-15T02:27:00.000+01:00,2018-12-19T11:06:00.000+01:00
D968F318-9176-4D69-A520-596F16CBCF7E,Protein deficiency reduces efficacy of oral attenuated human rotavirus vaccine in a human infant fecal microbiota transplanted gnotobiotic pig model,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-05T03:36:00.000+01:00,2018-09-12T01:24:00.000+02:00
C02FDC4E-AB67-4ADB-A553-16D313D28011,An inactivated poliovirus vaccine using Sabin strains produced on the serum-free PER.C6Â® cell culture platform is immunogenic and safe in a non-human primate model,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-15T11:12:00.000+01:00,2018-10-09T12:59:00.000+02:00
D224C389-5634-4C39-B0B6-70F4FF2C8721,"Re-evaluating the cost and cost-effectiveness of rotavirus vaccination in Bangladesh, Ghana, and Malawi: a comparison of three rotavirus vaccines.",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-15T11:14:00.000+01:00,2018-10-25T11:20:00.000+02:00
50FE9333-F248-45E4-8AEF-90F012BE0090,Improving immunization data quality in Peru and Mexico: two case studies highlighting challenges and lessons learned,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-15T11:08:00.000+01:00,2018-11-07T03:15:00.000+01:00
11DDFF6E-DC9B-4279-B797-554FABA1704E,Influenza and pertussis vaccination in pregnancy: portrayal in online media articles and perceptions of pregnant women and healthcare professionals,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-15T11:08:00.000+01:00,2018-11-03T03:24:00.000+01:00
0C8ABA55-21F0-4854-A154-2D70668D401A,Impact of maternally derived pertussis antibody titers on infant whole-cell pertussis vaccine response in a low income setting,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-12T02:51:00.000+01:00,2018-10-05T02:05:00.000+02:00
3DF36B0C-2A72-4BA3-8A08-FA7CAC0A555E,Safety and immunogenicity of a plant-produced Pfs25 virus-like particle as a transmission blocking vaccine against malaria: A Phase 1 dose-escalation study in healthy adults,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-12T02:43:00.000+01:00,2018-08-17T02:41:00.000+02:00
FD64E5D6-0070-4A13-BF7A-EA660C8EAF58,"Projected impact, cost-effectiveness, and budget implications of rotavirus vaccination in Mongolia",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-04-12T09:19:00.000+02:00,2019-01-11T12:40:00.000+01:00
43287425-9FAD-412E-9BB2-17904236A305,"How genomics can be used to understand host susceptibility to enteric infection, aiding in the development of vaccines and immunotherapeutic interventions",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-04-25T02:46:00.000+02:00,2019-01-29T10:31:00.000+01:00
FF3D4E57-7B70-4CC9-B831-177B2DBFF332,Seasonal gaps in measles vaccination coverage in Madagascar COLOUR CHARGES,Elsevier,Vaccine,USD,1368.199951,0,0,0,0,0,0,0,1641.84,2019-04-25T02:53:00.000+02:00,2019-03-30T03:10:00.000+01:00
D92BC5C1-EE6B-4180-8BF5-B05F70ABFA5B,Characterizing the impact of spatial clustering of susceptibility for measles elimination,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-04-08T03:37:00.000+02:00,2018-12-19T11:58:00.000+01:00
A2A100B5-B179-4CEA-A235-7CD8374E198A,"A Phase III open-label, randomized, active controlled clinical study to assess safety, immunogenicity and lot-to-lot consistency of a bovine-human reassortant pentavalent rotavirus vaccine in Indian infants",Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-15T11:21:00.000+01:00,2018-11-09T01:14:00.000+01:00
2B431D4F-9C56-4866-8FCD-58C50E71D118,Drivers of vaccination preferences to protect a low-value livestock resource: Willingness to pay for Newcastle disease vaccines by smallholder households,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-27T02:46:00.000+01:00,2018-11-23T10:39:00.000+01:00
89EE6239-3AF2-4A96-B86D-E3B6BA3543FF,Strengthening national vaccine decision-making: assessing the impact of SIVAC Initiative support on National Immunisation Technical Advisory Group (NITAG) functionality in 77 low and middle-income countries,Elsevier,Vaccine,USD,2450,0,0,0,0,0,0,0,2697.45,2019-03-27T02:48:00.000+01:00,2018-12-10T02:24:00.000+01:00
97CE93F3-25E4-4D2F-80B0-1D13565916E0,Economic Evaluation for Health Investments En Route to Universal Health Coverage: Cost-Benefit Analysis or Cost-Effectiveness Analysis?,Elsevier,Value in Health,USD,2750,0,0,0,0,0,0,0,2750,2018-11-06T03:44:00.000+01:00,2018-07-26T10:10:00.000+02:00
4870537F-918D-40C6-B14D-5352BE0A12B1,The development of the Guide to Economic Analysis and Research (GEAR) online resource for low- and middle-income countriesâ€™ health economics practitioners: a commentary,Elsevier,Value in Health,USD,2750,0,0,0,0,0,0,0,2750,2018-01-15T23:00:00.000+01:00,2017-11-10T00:00:00.000+01:00
2C4AB666-4855-4D4D-B31D-71473CB99F4B,Use and misuse of cost-effectiveness analysis thresholds in low and middle-income countries: Trends in cost-per-DALY studies,Elsevier,Value in Health,USD,2750,0,0,0,0,0,0,0,2750,2018-05-04T02:56:00.000+02:00,2018-02-21T03:41:00.000+01:00
42C8E70C-05B2-418F-A69E-F8D327E97B4B,Antibodies to in silico selected GPI-anchored Theileria parva proteins neutralize sporozoite infection in vitro,Elsevier,Veterinary Immunology and Immunopathology,USD,3300,0,0,0,0,0,0,0,3300,2018-07-16T02:50:00.000+02:00,2018-03-12T02:50:00.000+01:00
56155776-661E-48AB-AE2A-1262EB10F83C,Identification of targets of monoclonal antibodies that inhibit adhesion and growth in Mycoplasma mycoides subspecies mycoides,Elsevier,Veterinary Immunology and Immunopathology,USD,3300,0,0,0,0,0,0,0,3633.3,2019-03-12T02:49:00.000+01:00,2018-09-10T01:49:00.000+02:00
F1CFC017-3B6D-4503-B1A0-CCF88F7031FE,Detection of Theileria parva in tissues of cattle undergoing severe East Coast fever disease show significant parasite DNA accumulation in the spleen,Elsevier,Veterinary Parasitology,USD,3000,0,0,0,0,0,0,0,3000,2017-06-26T23:00:00.000+02:00,2016-11-11T00:00:00.000+01:00
033EFA0C-B536-452E-A6EC-F7A1B7B0AD68,Disease behaviours of sows naturally infected with Taenia solium in Tanzania,Elsevier,Veterinary Parasitology,USD,3000,0,0,0,0,0,0,0,3000,2017-06-02T22:06:32.470+02:00,2017-01-16T00:00:00.000+01:00
898ACC7A-B99E-42B9-9F5F-F97DE5B4C2A7,Severe seizures in pigs naturally infected with Taenia solium in Tanzania,Elsevier,Veterinary Parasitology,USD,3000,0,0,0,0,0,0,0,3000,2016-12-08T23:00:00.000+01:00,2016-03-03T00:00:00.000+01:00
ACE9C4A0-4098-452D-8A29-6F4B0D2CE336,"Prevalence, risk factors and molecular characterization of Cryptosporidium infection in cattle in Addis Ababa and its environs, Ethiopia",Elsevier,Veterinary Parasitology: Regional Studies and Reports,USD,2000,0,0,0,0,0,0,0,2000,2018-09-18T02:35:00.000+02:00,2018-03-29T02:43:00.000+02:00
9E7867C5-BA28-4381-BCF7-E8AA2C8FD901,Increased Surface Expression of HIV-1 Envelope is Associated with Improved Antibody Response in Vaccinia Prime/Protein Boost Immunization,Elsevier,Virology,USD,2200,0,0,0,0,0,0,0,2200,2018-01-16T23:00:00.000+01:00,2017-11-22T00:00:00.000+01:00
5EE53C92-EB16-4658-B330-A3E9FC0170A7,Contribution of the gp120 V3 Loop to Envelope Glycoprotein Trimer Stability in Primate Immunodeficiency Viruses,Elsevier,Virology,USD,2350,0,0,0,0,0,0,0,2350,2018-11-06T03:44:00.000+01:00,2018-06-21T02:27:00.000+02:00
44077A33-3253-4BF0-8A9A-2E3D9D7C1AE2,"Characterization of designed, synthetically accessible bryostatin analog HIV latency reversing agents",Elsevier,Virology,USD,2350,0,0,0,0,0,0,237.3500061,2587.35,2018-12-11T12:32:00.000+01:00,2018-05-26T02:49:00.000+02:00
96706128-38BC-4010-B665-FBB9274F7D77,Differential response of cassava genotypes to infection by cassava mosaic geminiviruses,Elsevier,Virus Research,USD,2600,0,0,0,0,0,0,0,2600,2017-05-04T23:00:00.000+02:00,2016-09-29T00:00:00.000+02:00
C65CCB77-BA93-4E01-8B12-F74FAEDE6E78,Community Phytosanitation to Manage Cassava Brown Streak Disease,Elsevier,Virus Research,USD,2600,0,0,0,0,0,0,0,2600,2017-08-16T23:00:00.000+02:00,2017-05-06T00:00:00.000+02:00
1C692E74-D82D-4CF5-8B88-9A361B989194,"Differentiated stimulating effects of activated carbon on methanogenic degradation of acetate, propionate and butyrate",Elsevier,Waste Management,USD,3300,0,0,0,0,0,0,0,3300,2018-08-14T03:11:00.000+02:00,2018-03-30T03:12:00.000+02:00
83F90A74-3843-4275-99FB-96D4C5594D7D,Pyrolysis of human feces: gas yield analysis and kinetic modeling,Elsevier,Waste Management,USD,3300,0,0,0,0,0,0,333.2999878,3633.3,2018-12-11T12:37:00.000+01:00,2018-07-27T12:04:00.000+02:00
2AF1534B-535A-41F8-B717-F90D85CF6E12,A granular activated carbon/electrochemical hybrid system for onsite treatment and reuse of blackwater,Elsevier,Water Research,USD,3750,0,0,0,0,0,0,0,4128.75,2018-12-27T12:33:00.000+01:00,2018-07-30T02:17:00.000+02:00
560DCB83-555A-4100-A1CF-95FD26002AB3,"Chemical composition, nutrient-balancing and biological treatment of hand washing greywater",Elsevier,Water Research,USD,3750,0,0,0,0,0,0,0,3750,2018-11-20T02:18:00.000+01:00,2018-07-04T02:30:00.000+02:00
D34758ED-DBAD-42E4-9C88-1AB9054D7A85,"Application of a novel, continuous-feeding ultraviolet light emitting diode (UV-LED) system to disinfect domestic wastewater for discharge or agricultural reuse",Elsevier,Water Research,USD,3750,0,0,0,0,0,0,0,4128.75,2019-04-25T02:40:00.000+02:00,2019-01-16T02:21:00.000+01:00
4B3DDD02-B484-4376-91BC-159F47634112,Improved blackwater disinfection using potentiodynamic methods with oxidized boron-doped diamond electrodes,Elsevier,Water Research,USD,3750,0,0,0,0,0,0,0,3750,2018-08-14T02:49:00.000+02:00,2018-04-18T02:49:00.000+02:00
0386FA52-DC89-4BF9-BFCF-192141C1CE06,Efficacy of microbial sampling recommendations and practices in sub-Saharan Africa,Elsevier,Water Research,USD,3750,0,0,0,0,0,0,0,3750,2018-05-29T01:31:00.000+02:00,2018-02-03T12:46:00.000+01:00
7951C799-5F04-4F9D-B517-DE79F8244859,Enhanced MFC power production and struvite recovery by the addition of sea salts to urine,Elsevier,Water Research,USD,3500,0,0,0,0,0,0,0,3500,2017-01-17T23:00:00.000+01:00,2016-11-04T00:00:00.000+01:00
31D84A43-8B13-4FF8-8B17-789EAFA983B5,Comparing the anti-bacterial performance of chlorination and electrolysis post-treatments in a hand washing water recycling system,Elsevier,Water Research: X,USD,3750,0,0,0,0,0,0,0,4128.75,2019-04-08T03:40:00.000+02:00,2018-12-14T12:20:00.000+01:00
807D96C6-CCF0-4526-92B2-C638AE69F86F,"Do farmers value rice varieties tolerant to droughts and floods? Evidence from a discrete choice experiment in Odisha, India",Elsevier,Water Resources and Economics,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T02:40:00.000+02:00,2018-03-13T02:40:00.000+01:00
EC328646-17B7-4082-A22A-94263BDCE68B,"Unintended Effects of a Targeted Maternal and Child Nutrition Intervention on Household Expenditures, Labor Income, and the Nutritional Status of Non-Targeted Siblings in Ghana",Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2400,2018-07-05T10:50:00.000+02:00,2018-03-20T09:54:00.000+01:00
1360796C-DC42-4CEF-B4F0-2D75A128BA7F,Change of Pace: Accelerations and advances during the Millennium Development Goal era,Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2400,2018-07-05T11:27:00.000+02:00,2018-02-03T02:45:00.000+01:00
5E387DA6-C04E-43EB-9283-B1575DB43FA0,Achieving food security and industrial development in Malawi: Are export restrictions the solution?,Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2400,2018-08-14T03:10:00.000+02:00,2018-03-30T03:11:00.000+02:00
1050325C-EF53-44D1-86EB-B6D528A80546,"New modalities for managing drought risk in rainfed agriculture: Evidence from a discrete choice experiment in Odisha, India",Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2400,2018-07-05T10:40:00.000+02:00,2018-03-20T01:33:00.000+01:00
31B1964E-7CB6-4788-9109-AE98863DF4BC,Intensification and intrahousehold decisions: Fertilizer adoption in Burkina Faso,Elsevier,World Development,USD,2300,0,0,0,0,0,0,0,2300,2018-03-21T01:10:00.000+01:00,2017-12-06T00:00:00.000+01:00
0633C5ED-DB0E-4754-B0BD-7A20BE6D078D,Conditional cash transfers for primary education: Which children are left out?,Elsevier,World Development,USD,2300,0,0,0,0,0,0,0,2300,2018-04-20T03:03:00.000+02:00,2018-01-03T01:57:00.000+01:00
B038A089-E61F-421C-BBEB-36B9D7C6A4AF,How Does Gender Affect Sustainable Intensification of Cereal Production in the West African Sahel? Evidence from Burkina Faso,Elsevier,World Development,USD,2150,0,0,0,0,0,0,0,2150,2017-06-02T22:01:29.077+02:00,2016-12-28T00:00:00.000+01:00
BB770B90-1132-4BDC-AB6F-EDCF89C106F2,How Important is Parental Education for Child Nutrition?,Elsevier,World Development,USD,2300,0,0,0,0,0,0,0,2300,2017-06-26T23:00:00.000+02:00,2017-03-14T00:00:00.000+01:00
5B3EB784-E068-4075-8509-C5FE238431E5,Modeling Preference and Willingness to Pay for Drought Tolerance (DT) in Maize in Rural Zimbabwe,Elsevier,World Development,USD,2300,0,0,0,0,0,0,0,2300,2017-06-26T23:00:00.000+02:00,2017-03-06T00:00:00.000+01:00
EC75EFC1-BB69-4B11-BA2A-5671CFFFC16E,Husband and Wife Perspectives on Farm Household Decision-making Authority and Evidence on Intra-household Accord in Rural Tanzania,Elsevier,World Development,USD,1950,0,0,0,0,0,0,0,1950,2017-05-04T23:00:00.000+02:00,2016-10-27T00:00:00.000+02:00
EDD47E32-98D7-49AC-A594-B6DE92E2E5F6,"Wage Growth, Landholding, and Mechanization in Chinese Agriculture",Elsevier,World Development,USD,1950,0,0,0,0,0,0,0,1950,2017-09-06T23:00:00.000+02:00,2016-06-07T00:00:00.000+02:00
5A3F66CC-FB8A-470C-AD0C-F6DBD18CB852,Productivity and Welfare Effects of Nigeria's e-Voucher-Based Input Subsidy Program,Elsevier,World Development,USD,2300,0,0,0,0,0,0,0,2300,2017-07-27T06:52:01.820+02:00,2017-05-09T00:00:00.000+02:00
C2A47CA2-D8A0-45E9-8A75-A7660DB6B4AA,Composition of Household Income and Child Nutrition Outcomes Evidence from Uganda,Elsevier,World Development,USD,2300,0,0,0,0,0,0,0,2300,2017-10-03T10:38:42.567+02:00,2017-04-20T00:00:00.000+02:00
B7BF93BE-7BA6-4B51-AC59-678037C509FB,Agricultural investments and hunger in Africa; Modeling potential contributions to SDG 2 - Zero Hunger,Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2642.4,2019-04-08T03:39:00.000+02:00,2018-12-24T12:16:00.000+01:00
E6259CEA-EC1F-47CD-A916-74E7B88D8538,"Can differences in individual learning explain patterns of technology adoption? Evidence on heterogeneous learning patterns and hybrid rice adoption in Bihar, India",Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2642.4,2019-03-27T02:43:00.000+01:00,2018-12-01T11:19:00.000+01:00
EB9EE355-4C77-4D9F-8B14-F0FB810AB860,"Social networks, mobility, and political participation: The potential for womenâ€™s self-help groups to improve access and use of public entitlement schemes in India",Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2642.4,2019-03-12T02:51:00.000+01:00,2018-10-08T01:55:00.000+02:00
AC243200-9A3D-4AF8-9602-93057179A9B8,The impact of recipient choice on aid effectiveness,Elsevier,World Development,USD,2400,0,0,0,0,0,0,0,2642.4,2019-03-15T11:20:00.000+01:00,2019-01-03T02:02:00.000+01:00
CCE58C2A-D8B1-43D5-8418-AB32F0F49919,Who is quitting? An analysis of the dis-adoption of climate smart sorghum varieties in Tanzania,Emerald,International Journal of Climate Change Strategies and Management,USD,1000,0,0,0,0,0,0,0,1000,2018-10-26T09:35:39.800+02:00,
20ADB466-8971-411E-9100-76B2F70EABAE,"Small Businesses, Potentially Large Impacts: The Role of Fertilizer Traders as Agricultural Extension Agents in Bangladesh",Emerald,Journal of Agribusiness in Developing and Emerging Economies,USD,2400,0,0,0,0,0,0,0,2400,2018-05-18T01:25:00.000+02:00,2019-03-29T09:31:00.000+01:00
1C4941AB-97A4-4294-86D8-425DACE30256,Thyroid function in pregnant women with moderate to severe alcohol consumption is related to infant developmental outcomes,Endocrine Society,Endocrinology,USD,2241,0,0,0,0,0,0,0,2241,2018-06-28T03:08:00.000+02:00,2018-06-05T09:52:00.000+02:00
313FBF19-6006-4C2F-AC2A-F2470182AE46,Circulating Exosomal miRNA Profile During Term and Preterm Birth Pregnancies: A Longitudinal Study,Endocrine Society,Endocrinology,USD,3000,0,931,0,0,0,0,0,3931,2019-02-01T03:21:00.000+01:00,2018-10-24T09:09:00.000+02:00
E2BEAEA1-88A7-4886-B872-984D201BABCD,A standardised method for interpreting the association between mutations and phenotypic drug-resistance in Mycobacterium tuberculosis,European Respiratory Society,European Respiratory Journal,USD,3630,605,0,0,0,0,0,0,4235,2018-01-05T23:00:00.000+01:00,2017-12-28T00:00:00.000+01:00
8B5A4176-D452-4F34-931F-A96EDD57CB7B,Rival perspectives in health technology assessment and other economic evaluations for investing in global and national health. Who decides? Who pays?,F1000Research,F1000 Research,USD,1000,0,0,0,0,0,0,0,1000,2018-02-02T12:23:28.440+01:00,2018-01-17T00:00:00.000+01:00
B5915685-1831-4C39-A5B0-B1E480886980,Identification of publicly available data sources to inform the conduct of Health Technology Assessment in India,F1000Research,F1000 Research,USD,1000,0,0,0,0,0,0,0,1000,2018-02-26T10:00:00.000+01:00,2018-02-28T00:00:00.000+01:00
01CB15ED-6BDA-41A7-A7B6-6F4DD0A87F04,Health Technology Assessment capacity development in low- and middle-income countries: Experiences from the international units of HITAP and NICE,F1000Research,F1000 Research,USD,1000,0,0,0,0,0,0,0,1000,2018-05-04T11:03:00.000+02:00,2017-12-11T11:59:00.000+01:00
09632BC2-58DB-4742-A3A3-8CEC4A9E9806,Evidence-informed capacity building for setting health priorities in low- and middle-income countries: A framework and recommendations for further research,F1000Research,F1000 Research,USD,800,0,0,0,0,0,0,0,800,2017-08-17T00:32:18.830+02:00,2017-03-07T00:00:00.000+01:00
93373EED-3F00-4A15-9E00-028E68DB4064,We need a NICE for global development spending,F1000Research,F1000 Research,USD,1000,0,0,0,0,0,0,0,1000,2017-08-30T06:38:21.420+02:00,2017-07-25T00:00:00.000+02:00
F4A3E3E4-5C57-4D42-8BED-81E7D6DB209A,CELL5M: A geospatial database of agricultural indicators for Africa South of the Sahara,F1000Research,F1000 Research,USD,1000,0,0,0,0,0,0,0,1000,2017-04-27T23:00:00.000+02:00,2016-10-10T00:00:00.000+02:00
88E6835F-2E75-4C79-939D-E243C5C29792,Pay-for-performance in resource-constrained settings: Lessons learned from Thailandâ€™s Quality and Outcomes Framework,F1000Research,F1000 Research,USD,500,0,0,0,0,0,0,0,500,2017-05-09T02:20:23.587+02:00,2016-11-18T00:00:00.000+01:00
DCBB2E95-E37B-4F00-B478-E5851264BA7B,Research and development of new tuberculosis vaccines: a Review,F1000Research,F1000 Research,USD,2000,0,0,0,0,0,0,0,2000,2018-11-20T12:44:00.000+01:00,2018-11-01T12:44:00.000+01:00
FB9B1EEF-9CEF-419A-9AFA-64B7BBB781F4,Studies in genetically modified mice implicate maternal HDL as a mediator of fetal growth,Federation of American Society of Experimental Biology,FASEB Journal,USD,2500,0,0,0,0,0,0,0,4689,2017-10-25T23:00:00.000+02:00,2017-10-05T00:00:00.000+02:00
F3F84DBF-214C-4395-BAA7-90494EDAA33C,The Deconstructed Granuloma: A Complex High-Throughput Drug Screening Platform for the Discovery of Host-Directed Therapeutics against Tuberculosis,Frontiers Media,Frontiers in cellular and infection microbiology,USD,2655,0,0,0,0,0,0,0,2655,2018-08-28T11:00:00.000+02:00,2018-08-06T02:37:00.000+02:00
6B5CB9A9-8730-46BD-987C-C5A09F6CA85C,Miniaturised ceramic â€“based Microbial Fuel Cell for efficient power generation from urine and stack development,Frontiers Media,Frontiers in Energy Research,USD,1710,0,0,0,0,0,0,0,1710,2018-09-26T11:35:00.000+02:00,2018-09-06T11:31:00.000+02:00
011D0681-8F0C-47B4-9565-5F44175A56A0,Controlling Bacterial Pathogens in Water for Reuse: Treatment Technologies for Water Recirculation in the Blue Diversion Autarky Toilet,Frontiers Media,Frontiers in Environmental Science,USD,1615,0,0,0,0,0,0,0,1615,2017-12-20T23:00:00.000+01:00,2017-12-19T00:00:00.000+01:00
FC7D3449-F195-4B80-BB79-DD6622921A07,Use of high density single nucleotide polymorphism (SNP) arrays to assess genetic diversity and population structure of dairy cattle in smallholder dairy systems: the case of Girinka Programme in Rwanda,Frontiers Media,Frontiers in Genetics,USD,2241,0,0,0,0,0,0,0,2241,2018-10-25T07:56:00.000+02:00,2018-10-10T07:57:00.000+02:00
1326AD8F-4AE7-4CA8-8078-7BF4050C8979,Genomic selection and use of molecular tools in breeding programs for indigenous and crossbred cattle in developing countries: current status and future prospects,Frontiers Media,Frontiers in Genetics,USD,1615,0,0,0,0,0,0,0,1615,2019-02-01T03:03:00.000+01:00,2019-01-09T03:51:00.000+01:00
B9DB1D78-4D44-49E7-92C6-633F9F736606,"Epigenetic Modifications in Acute Myeloid Leukemia: Prognosis, Treatment, and Heterogeneity",Frontiers Media,Frontiers in Genetics,USD,1615,0,0,0,0,0,0,0,1615,2019-03-27T02:01:00.000+01:00,2019-03-01T03:16:00.000+01:00
784C1F1F-46AD-4B87-B822-2C74C63F4D6F,Longitudinal population dynamics of Staphylococcus aureus in the nasopharynx during the first year of life,Frontiers Media,Frontiers in Genetics,USD,2490,0,0,0,0,0,0,0,2490,2019-03-27T02:04:00.000+01:00,2019-03-15T02:05:00.000+01:00
9EDED69F-A55E-4E8B-ACFE-7F4B8BA20D5D,Performance of an Ultra-Sensitive Assay Targeting the Circulating Anodic Antigen (CAA) for Detection of Schistosoma mansoni Infection in a Low Endemic Area in Brazil,Frontiers Media,Frontiers in Immunology,USD,2655,0,0,0,0,0,0,0,2655,2019-04-25T02:28:00.000+02:00,2019-04-04T03:54:00.000+02:00
C209261B-391F-43BC-BC22-03A803253CD2,Mind the Gap: How interspecies variability in IgG and its receptors may complicate comparisons of human and non-human primate effector function,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:34:00.000+02:00,2019-04-08T02:34:00.000+02:00
182ED4A3-3F9C-4DF5-ABDD-4C2046A39E18,Chronic HIV-1 Infection Alters the Cellular Distribution of FcÎ³RIIIa and the Functional Consequence of the FcÎ³RIIIa-F158V Variant,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:36:00.000+02:00,2019-04-10T02:36:00.000+02:00
FC82C441-BC23-44EE-8DF7-EB457D7D547A,Sequential immunization with live-attenuated chimeric hemagglutinin-based vaccines confers heterosubtypic immunity against influenza A viruses in a preclinical ferret model,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:32:00.000+02:00,
5E0A4F12-C43A-471D-A507-F49FA10C3DAD,Cleavage-Independent HIV-1 Trimers From CHO Cell Lines Elicit Robust Autologous Tier 2 Neutralizing Antibodies,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:06:00.000+01:00,2018-05-24T01:54:00.000+02:00
6C1A900E-FDF3-4B24-8E28-3D75BE38B41C,A subset of CCL25-induced tissue-resident memory T cells affects intestinal immunity to infection and cancer,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:08:00.000+01:00,2019-02-25T03:09:00.000+01:00
