institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2024,2561.9802603947924,10.1038/s41598-024-62335-1,Full‑body kinematics and head stabilisation strategies during walking in patients with chronic unilateral and bilateral vestibulopathy,2024-07-29,Scientific Reports,Nature Research,FALSE,2440.03,0.9524,2939619442,NA,203564,Chronoshub
Swiss National Science Foundation (SNSF),2024,4091.5266694666107,10.1038/s41398-024-03032-5,Long-term changes in adiposity markers during and after antidepressant therapy in a community cohort,2024-07-29,Translational Psychiatry,Springer Nature [academic journals on nature.com],FALSE,3896.77,0.9524,2939709319,NA,"105993, 118308, 177535",Chronoshub
Swiss National Science Foundation (SNSF),2024,6216.484670306593,10.1038/s41467-024-50451-5,Intrinsic negative magnetoresistance from the chiral anomaly of multifold fermions,2024-07-29,Nature Communications,Springer Verlag,FALSE,5920.58,0.9524,2939698172,NA,189924,Chronoshub
Swiss National Science Foundation (SNSF),2024,2610.562788744225,10.3389/ijph.2024.1607449,Protective factors of nurses’ mental health and professional well-being during the COVID-19 pandemic: a multicenter longitudinal study,2024-07-22,International Journal of Public Health,Frontiers Media,FALSE,2486.3,0.9524,2024-SSPH0360682-2,NA,201137,Chronoshub
Swiss National Science Foundation (SNSF),2024,858.8513229735405,10.5334/gh.1330,The Prevalence and Epidemiological Features of Ischaemic Heart Disease in Sri Lanka,2024-07-22,Global Heart,Ubiquity Press,FALSE,817.97,0.9524,UP-7770,NA,162599,Chronoshub
Swiss National Science Foundation (SNSF),2024,3028.422931541369,10.1364/optica.524703,"Narrow-linewidth, piezo-tunable, photonic integrated extended-DBR lasers",2024-07-22,Optica,Optica Publishing Group,FALSE,2884.27,0.9524,2233559,NA,211728,Chronoshub
Swiss National Science Foundation (SNSF),2024,2659.586308273834,10.1371/journal.pcbi.1012224,Identifying cell states in single-cell RNA-seq data at statistically maximal resolution,2024-07-22,PLoS Computational Biology,Public Library of Science,FALSE,2532.99,0.9524,PAB376637,NA,184937,Chronoshub
Swiss National Science Foundation (SNSF),2024,2153.1289374212515,10.1029/2023ms004028,Training warm-rain bulk microphysics schemes using super-droplet simulations,2024-07-22,Journal of Advances in Modelling Earth Systems,American Geophysical Union,FALSE,2050.64,0.9524,9300187290,NA,202876,Chronoshub
Swiss National Science Foundation (SNSF),2024,3136.077278454431,10.2196/52142,Unraveling Public Emotions regarding Obesity during the COVID-19 pandemic: A Sentiment Analysis & Topic Modeling approach,2024-07-22,Journal of Medical Internet Research,JMIR Publications,FALSE,2986.8,0.9524,JMIR-52142-APF-0064989,NA,181020,Chronoshub
Swiss National Science Foundation (SNSF),2024,6356.415371692567,10.1038/s41467-024-49897-4,Acquisition of non-olfactory encoding improves odour discrimination in olfactory cortex,2024-07-22,Nature Communications,Springer Verlag,FALSE,6053.85,0.9524,1452704935,NA,216044,Chronoshub
Swiss National Science Foundation (SNSF),2024,2307.0243595128095,10.1016/j.jbc.2024.107473,Dietary protein load affects the energy and nitrogen balance requiring liver glutamate dehydrogenase to maintain physical activity.,2024-07-22,Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology,FALSE,2197.21,0.9524,OAD0000441429,NA,192486,Chronoshub
Swiss National Science Foundation (SNSF),2024,2951.0709785804283,10.3390/biomedicines12071617,Expanding the Perspective on PARP1 and Its Inhibitors in Cancer Therapy: From DNA Damage Repair to Immunomodulation,2024-07-22,Biomedicines,MDPI,FALSE,2810.6,0.9524,3087904,NA,205202,Chronoshub
Swiss National Science Foundation (SNSF),2024,2179.2524149517008,10.3390/ani14152154,Towards Transparency on Animal Experimentation in  Switzerland: Seven Recommendations for the Provision of Public Information in Swiss Law,2024-07-22,Animals,MDPI,FALSE,2075.52,0.9524,3081281,NA,206472,Chronoshub
Swiss National Science Foundation (SNSF),2024,1731.8668626627468,10.1167/jov.24.7.13,Super recognizers: Increased sensitivity or reduced biases? Insights from serial dependence,2024-07-22,Journal of Vision,Association for Research in Vision and Ophthalmology,FALSE,1649.43,0.9524,INV/24/JUL/005593,NA,179872,Chronoshub
Swiss National Science Foundation (SNSF),2024,2579.0739185216294,10.1103/physrevresearch.6.033122,Single-site DFT+DMFT for vanadium dioxide using bond-centered orbitals,2024-07-22,Physical Review Research,American Physical Society,FALSE,2456.31,0.9524,INV/24/JUL/014485,NA,209454,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fpls.2024.1368467,Dual Functionality of Pathogenesis-Related (PR) Proteins: Defensive Role in Plants Versus Immunosuppressive Role in Pathogens,2024-07-22,Frontiers in Plant Science,Frontiers Media,FALSE,3175.73,0.9524,2024-1098227-2,NA,207870,Chronoshub
Swiss National Science Foundation (SNSF),2024,1961.2242755144896,10.3389/fpsyt.2024.1398777,Deep brain stimulation and suicide attempts in treatment-resistant patients: a case report and neuroethical analysis,2024-07-22,Frontiers in Psychiatry,Frontiers Media,FALSE,1867.87,0.9524,2024-1134028-7,NA,199436,Chronoshub
Swiss National Science Foundation (SNSF),2024,2150.4409911801763,10.3389/fdpys.2024.1426985,Developmental trajectories of children''''''''''''''''''''''''''''''''s playfulness in two-to six-year-olds,2024-07-22,Frontiers in Developmental Psychology,Frontiers Media,FALSE,2048.08,0.9524,2024-1166532-2,NA,192422,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fmicb.2024.1440341,Expanding the Pseudomonas diversity of the wheat rhizosphere: four novel species antagonizing fungal phytopathogens and with plant-beneficial properties,2024-07-22,Frontiers in Microbiology,Frontiers Media,FALSE,3175.73,0.9524,2024-1182194-7,NA,186540,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fped.2024.1380582,Impact of postoperative necrotizing enterocolitis 	after neonatal cardiac surgery on neurodevelopmental outcome at one year of age,2024-07-22,Frontiers in Pediatrics,Frontiers Media,FALSE,3175.73,0.9524,2024-1112529-5,NA,184932,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fvets.2024.1425741,Measurement of compassion fatigue in animal health care professionals: a systematic review of available instruments and their content validity,2024-07-22,Frontiers in Veterinary Science,Frontiers Media,FALSE,3175.73,0.9524,2024-1178591-4,NA,206396,Chronoshub
Swiss National Science Foundation (SNSF),2024,2120.0860982780346,10.3389/fphys.2024.1443675,In-vivo and in-vitro environments affect the storage and release of energy in tendons,2024-07-22,Frontiers in Physiology,Frontiers Media,FALSE,2019.17,0.9524,2024-1186126-3,NA,187793,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fimmu.2024.1414891,Cytokines and chemokines skin gene expression in correlation with immune cells in blood and severity in equine insect bite hypersensitivity,2024-07-22,Frontiers in Immunology,Frontiers Media,FALSE,3175.73,0.9524,2024-1152368-8,NA,194689,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fpsyg.2024.1370407,Dimensionality of Instructional Quality in Physical Education. Obtaining students'''''''' perceptions using Bifactor Exploratory Structural Equation Modeling and Multilevel Confirmatory Factor Analysis,2024-07-22,Frontiers in Psychology,Frontiers Media,FALSE,3175.73,0.9524,2024-1106913-3,NA,179176,Chronoshub
Swiss National Science Foundation (SNSF),2024,3334.44981100378,10.3389/fimmu.2024.1419712,Human stem cell derived neurons and astrocytes to detect novel auto-reactive IgG response in immune-mediated neurological diseases,2024-07-22,Frontiers in Immunology,Frontiers Media,FALSE,3175.73,0.9524,2024-1158130-3,NA,190190,Chronoshub
Swiss National Science Foundation (SNSF),2024,3580.7538849223015,10.1126/sciadv.adm8792,Thermodynamic Computing via Autonomous Quantum Thermal Machines,2024-07-22,Science Advances,American Association for the Advancement of Science,FALSE,3410.31,0.9524,APC600555652,NA,219366,Chronoshub
Swiss National Science Foundation (SNSF),2024,1497.8265434691305,10.1162/imag_a_00225,Optimization of cervical cord synthetic T1-weighted MRI for enhancing clinical application in neurodegenerative spinal cord disorders,2024-07-22,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1426.53,0.9524,APC600551616,NA,181362,Chronoshub
Swiss National Science Foundation (SNSF),2024,2808.4313313733724,10.1001/jamahealthforum.2024.2530,Association between patent expiration and drug prices in 8 high-income countries: Implications for cost-effectiveness analyses,2024-07-22,JAMA Health Forum,American Medical Association,FALSE,2674.75,0.9524,APC600550031,NA,194607,Chronoshub
Swiss National Science Foundation (SNSF),2024,3354.6934061318775,10.1016/j.redox.2024.103241,Extracellular vesicles from II trimester human amniotic fluid as paracrine  conveyors counteracting oxidative stress,2024-07-22,Redox Biology,Elsevier,FALSE,3195.01,0.9524,OAD0000442356,NA,202302,Chronoshub
Swiss National Science Foundation (SNSF),2024,5161.056278874423,10.1016/s2666-5247(24)00115-0,Seasonal malaria chemoprevention and the spread of Plasmodium falciparum quintuple-mutant parasites resistant to sulfadoxine–pyrimethamine: a modelling study,2024-07-22,The Lancet Microbe,Elsevier,FALSE,4915.39,0.9524,OAD0000450899,NA,203450,Chronoshub
Swiss National Science Foundation (SNSF),2024,4493.490130197396,10.1172/jci.insight.179071,FDXR variants cause adrenal insufficiency and atypical sexual development,2024-07-22,JCI Insight,American Society for Clinical Investigation,FALSE,4279.6,0.9524,124990,NA,146127,Chronoshub
Swiss National Science Foundation (SNSF),2024,5242.408651826963,10.1172/jci172057,Neomorphic Gαo mutations gain interaction with Ric8 proteins in GNAO1 encephalopathies,2024-07-22,The Journal of Clinical Investigation,American Society for Clinical Investigation,FALSE,4992.87,0.9524,125058,NA,175658,Chronoshub
Swiss National Science Foundation (SNSF),2024,3462.767744645107,10.1093/nar/gkae658,The cullin Rtt101 promotes ubiquitin-dependent DNA‒protein crosslink repair across the cell cycle,2024-07-22,Nucleic Acids Research,Oxford University Press,FALSE,3297.94,0.9524,SOA24LT008197,NA,208171,Chronoshub
Swiss National Science Foundation (SNSF),2024,1824.0760184796304,10.1093/evlett/qrae036,The evolution of reduced facilitation in a four-species bacterial community,2024-07-22,Evolution Letters,Oxford University Press,FALSE,1737.25,0.9524,SOA24LT007516,NA,180575,Chronoshub
Swiss National Science Foundation (SNSF),2024,3306.110877782444,10.1093/nar/gkae630,Ribosomal protein RPL39L is an efficiency factor in the cotranslational folding of a subset of proteins with alpha helical domains,2024-07-22,Nucleic Acids Research,Oxford University Press,FALSE,3148.74,0.9524,SOA24LT007738,NA,141735,Chronoshub
Swiss National Science Foundation (SNSF),2024,2638.1772364552708,10.1093/bioadv/vbae103,TemBERTure: Advancing protein thermostability prediction with Deep Learning and attention mechanisms,2024-07-22,Bioinformatics Advances,Oxford University Press,FALSE,2512.6,0.9524,SOA24LT008029,NA,194606,Chronoshub
Swiss National Science Foundation (SNSF),2024,2382.0663586728265,10.1093/evlett/qrae032,GOLDFISH PHENOMICS REVEALS COMMONALITIES AND A LACK OF UNIVERSALITY IN THE DOMESTICATION PROCESS FOR ORNAMENTATION,2024-07-22,Evolution Letters,Oxford University Press,FALSE,2268.68,0.9524,SOA24LT007508,NA,212395,Chronoshub
Swiss National Science Foundation (SNSF),2024,3333.4943301133976,10.1093/molbev/msae137,Inference of Locus-Specific Population Mixtures From Linked Genome-Wide Allele Frequencies,2024-07-22,Molecular Biology and Evolution,Oxford University Press,FALSE,3174.82,0.9524,SOA24LT007551,NA,173062,Chronoshub
Swiss National Science Foundation (SNSF),2024,2377.6354472910543,10.1093/jbmrpl/ziae088,Standardization of body composition parameters between GE Lunar iDXA and Hologic Horizon A and their clinical impact,2024-07-22,JBMR Plus,Wiley Open Access,FALSE,2264.46,0.9524,SOA24LT007853,NA,188886,Chronoshub
Swiss National Science Foundation (SNSF),2024,2241.5896682066355,10.1093/ismeco/ycae089,Hydrogen-independent CO2 reduction dominates methanogenesis in five temperate lakes that differ in trophic states,2024-07-22,ISME Communications,Oxford University Press,FALSE,2134.89,0.9524,SOA24NC003990,NA,163371,Chronoshub
Swiss National Science Foundation (SNSF),2024,2863.7232255354893,10.1002/admi.202400235,Beyond structural stabilization of highly-textured AlN thin films: the role of chemical effects,2024-07-22,Advanced Materials Interfaces,Wiley Open Access,FALSE,2727.41,0.9524,9935061,NA,196980,Chronoshub
Swiss National Science Foundation (SNSF),2024,3315.319193616128,10.1111/eva.13761,Genetic evidence of a hybrid swarm between Alpine ibex (Capra ibex) and domestic goat (C. hircus),2024-07-22,Evolutionary Applications,Wiley Open Access,FALSE,3157.51,0.9524,9100176840,NA,198147,Chronoshub
Swiss National Science Foundation (SNSF),2024,3249.2335153296935,10.1111/2041-210x.14339,Benchmarking imputation methods for categorical biological data,2024-07-22,Methods in Ecology and Evolution,British Ecological Society,FALSE,3094.57,0.9524,9924248,NA,187012,Chronoshub
Swiss National Science Foundation (SNSF),2024,1872.438051238975,10.1002/alz.13905,"Subjective cognitive decline:  memory complaints, cognitive awareness and metacognition",2024-07-22,Alzheimer's & Dementia: The Journal of the Alzheimer's Association,Wiley Open Access,TRUE,1783.31,0.9524,9868154,NA,182772,Chronoshub
Swiss National Science Foundation (SNSF),2024,2544.3091138177233,10.1049/ell2.13274,An Offset-Enhanced Active Rectifier with Delay Compensated Active Diodes for Wirelessly Powered Biomedical Implants,2024-07-22,Electronics Letters,Institution of Engineering and Technology (IET),FALSE,2423.2,0.9524,9899802,NA,182548,Chronoshub
Swiss National Science Foundation (SNSF),2024,1608.1058378832422,10.1038/s41421-024-00691-y,Structural basis of connexin-36 gap junction channel inhibition,2024-07-22,Cell Discovery,Springer Nature [academic journals on nature.com],FALSE,1531.56,0.9524,2939646137,NA,184951,Chronoshub
Swiss National Science Foundation (SNSF),2024,2032.1503569928602,10.1186/s40851-024-00235-y,Systematics and phylogeny of the entomopathogenic nematobacterial complexes Steinernema - Xenorhabdus and Heterorhabditis - Photorhabdus,2024-07-22,Zoological Letters,BioMed Central,FALSE,1935.42,0.9524,2939678730,NA,186094,Chronoshub
Swiss National Science Foundation (SNSF),2024,1206.0793784124319,10.1186/s13358-024-00327-4,Swiss ichthyosaurs: a review,2024-07-22,Swiss Journal of Palaeontology,Birkhäuser Verlag,FALSE,1148.67,0.9524,2939680590,NA,179401,Chronoshub
Swiss National Science Foundation (SNSF),2024,3574.160016799664,10.1038/s42005-024-01699-2,Engineering phase competition between stripe order and superconductivity in La1.88Sr0.12CuO4,2024-07-22,Communications Physics,Nature Research,FALSE,3404.03,0.9524,2939680466,NA,188564,Chronoshub
Swiss National Science Foundation (SNSF),2024,6267.156656866862,10.1038/s41467-024-49714-y,Magnon interactions in a moderately correlated Mott insulator,2024-07-22,Nature Communications,Springer Verlag,FALSE,5968.84,0.9524,2939668845‬,NA,"188695, 219629",Chronoshub
Swiss National Science Foundation (SNSF),2024,6267.156656866862,10.1038/s41467-024-50092-8,Nanosecond chain dynamics of single-stranded nucleic acids,2024-07-22,Nature Communications,Springer Verlag,FALSE,5968.84,0.9524,2939683760,NA,"188695, 219629",Chronoshub
Swiss National Science Foundation (SNSF),2024,6267.156656866862,10.1038/s41467-024-49913-7,Copy number variation introduced by a massive mobile element facilitates global thermal adaptation in a fungal wheat pathogen,2024-07-22,Nature Communications,Springer Verlag,FALSE,5968.84,0.9524,2939680457,NA,"177052, 205401",Chronoshub
Swiss National Science Foundation (SNSF),2024,6267.156656866862,10.1038/s41467-024-50080-y,HLTF disrupts Cas9-DNA post-cleavage complexes to allow DNA break processing,2024-07-22,Nature Communications,Springer Verlag,FALSE,5968.84,0.9524,2939683673,NA,205199,Chronoshub
Swiss National Science Foundation (SNSF),2024,2078.412431751365,10.1126/science.1215510,The 146Sm half-life re-measured:  consolidating  the chronometer for events in the early Solar System,2024-07-22,Scientific Reports,Nature Research,FALSE,1979.48,0.9524,2939684247,NA,159738,Chronoshub
Swiss National Science Foundation (SNSF),2024,3574.160016799664,10.1038/s42005-024-01701-x,Strain-tuned incompatible magnetic exchange-interaction in La2NiO4,2024-07-22,Communications Physics,Nature Research,FALSE,3404.03,0.9524,2939683714,NA,188564,Chronoshub
Swiss National Science Foundation (SNSF),2024,2582.8643427131456,10.1038/s41598-024-66619-4,Idiosyncratic Fixation Patterns generalize across Dynamic and Static Facial Expression Recognition,2024-07-22,Scientific Reports,Nature Research,FALSE,2459.92,0.9524,2939694512,NA,201145,Chronoshub
Swiss National Science Foundation (SNSF),2024,2913.292734145317,10.1186/s12864-024-10606-6,Chlamydia suis Undergoes Interclade Recombination Promoting Tet-island Exchange,2024-07-22,BMC Genomics,BioMed Central,FALSE,2774.62,0.9524,2939690114,NA,177579,Chronoshub
Swiss National Science Foundation (SNSF),2024,3574.160016799664,10.1186/s13195-024-01526-4,"Plasma neurofilament light, glial fibrillary acid protein, and phosphorylated tau 181 as biomarkers for neuropsychiatric symptoms and related clinical disease progression",2024-07-22,Alzheimer's Research and Therapy,BioMed Central,FALSE,3404.03,0.9524,2939694582,NA,204886,Chronoshub
Swiss National Science Foundation (SNSF),2024,2582.8643427131456,10.1038/s41598-024-67466-z,"Three taphonomic stories of three new fossil species of Darwin wasps (Hymenoptera, Ichneumonidae)",2024-07-22,Scientific Reports,Nature Research,FALSE,2459.92,0.9524,2939696932,NA,192544,Chronoshub
Swiss National Science Foundation (SNSF),2024,2582.8643427131456,10.1038/s41598-024-67389-9,Progressive cervical cord atrophy parallels cognitive decline in Alzheimer’s disease,2024-07-22,Scientific Reports,Nature Research,FALSE,2459.92,0.9524,2939696911,NA,181362,Chronoshub
Swiss National Science Foundation (SNSF),2024,7148.299034019319,10.1038/s44318-024-00171-9,Cytokinetic abscission in Toxoplasma gondii is governed by protein phosphatase 2A and the daughter cell scaffold complex,2024-07-22,The EMBO Journal,Springer,FALSE,6808.04,0.9524,2939691970,NA,215445,Chronoshub
Swiss National Science Foundation (SNSF),2024,6267.156656866862,10.1038/s41467-024-49717-9,Imaging nanomagnetism and magnetic phase transitions in atomically thin CrSBr,2024-07-22,Nature Communications,Springer Verlag,FALSE,5968.84,0.9524,2939696788,NA,188521,Chronoshub
Swiss National Science Foundation (SNSF),2024,6267.156656866862,10.1038/s41467-024-49665-4,Environmental versus phylogenetic controls on leaf nitrogen and phosphorous concentrations in vascular plants,2024-07-22,Nature Communications,Springer Verlag,FALSE,5968.84,0.9524,2939668630,NA,181115,Chronoshub
Swiss National Science Foundation (SNSF),2024,2582.8643427131456,10.1038/s41598-024-67171-x,L-Carnitine revents Colistin-induced Mitochondrial Permeability Transition and Reduces the Risk of Acute Kidney Injury in Mice,2024-07-22,Scientific Reports,Nature Research,FALSE,2459.92,0.9524,2939693867,NA,175639,Chronoshub
Swiss National Science Foundation (SNSF),2024,2362.5787484250313,10.1186/s42408-024-00290-y,Coexisting with wildfireq: strengthening collective capacity by changing the status quo,2024-07-22,Fire Ecology,SpringerOpen,FALSE,2250.12,0.9524,2939703399,NA,213621,Chronoshub
Swiss National Science Foundation (SNSF),2024,6714.741705165897,10.3389/fnins.2024.1396966,Engineering an in vitro retinothalamic nerve model,2024-07-08,Frontiers in Neuroscience,Frontiers Media,FALSE,6395.12,0.9524,2024-1131990-5,NA,182779,Chronoshub
Swiss National Science Foundation (SNSF),2024,2607.8118437631247,10.1136/bmjopen-2024-087469,"Effects of interacting with a large language model compared with a human coach on the clinical diagnostic process and outcomes among fourth-year medical students: Study protocol for a prospective, randomized experiment using patient vignettes",2024-07-08,BMJ Open,BMJ Publishing Group,FALSE,2483.68,0.9524,APC600550816,NA,187331,Chronoshub
Swiss National Science Foundation (SNSF),2024,6293.416631667367,10.1038/s41467-024-47621-w,The environmental sustainability of digital content consumption,2024-07-08,Nature Communications,Springer Verlag,FALSE,5993.85,0.9524,2939583914,NA,180544,Chronoshub
Swiss National Science Foundation (SNSF),2024,4363.3662326753465,10.1038/s41419-024-06750-2,Neuronal autosis is Na+\/K+-ATPase alpha 3-dependent and involved in hypoxic-ischemic neuronal death,2024-07-08,Cell Death & Disease,Springer Nature [academic journals on nature.com],FALSE,4155.67,0.9524,2939619130,NA,"163064, 182332",Chronoshub
Swiss National Science Foundation (SNSF),2024,4223.7295254094915,10.1128/mbio.01034-24,Gut microbiota influences onset of foraging-related behavior but not physiological hallmarks of division of labor in honeybees,2024-07-08,mBio,American Society for Microbiology,FALSE,4022.68,0.9524,APC600550732,NA,"160345, 213860",Chronoshub
Swiss National Science Foundation (SNSF),2024,2409.512809743805,10.1158/2767-9764.crc-23-0370,E2F1-associated purine synthesis pathway is a major component of the MET-DNA damage response network,2024-07-08,Cancer Research Communications,American Association for Cancer Research,FALSE,2294.82,0.9524,APC600550823,NA,197870,Chronoshub
Swiss National Science Foundation (SNSF),2024,1511.8437631247375,10.1162/imag_a_00227,Functional magnetic resonance imaging of the lumbosacral cord during a lower extremity motor task,2024-07-08,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1439.88,0.9524,APC600549902,NA,204934,Chronoshub
Swiss National Science Foundation (SNSF),2024,2163.8387232255354,10.1371/journal.pone.0306384,"Keel bone fractures affect laying hens’ mobility, but no evidence for reciprocal effects",2024-07-08,PLoS ONE,Public Library of Science,FALSE,2060.84,0.9524,PAB376274,NA,189056,Chronoshub
Swiss National Science Foundation (SNSF),2024,472.4485510289794,10.1371/journal.pgph.0002973,Missing the vulnerable – Inequalities in social protection in 13 sub-Saharan African countries: Analysis of population-based surveys,2024-07-08,PLOS Global Public Health,Public Library of Science,FALSE,449.96,0.9524,PAB375678,NA,202660,Chronoshub
Swiss National Science Foundation (SNSF),2024,2603.2129357412855,10.1103/physrevresearch.6.033139,Magnetoelectric domain engineering from micrometer to Angstrøm scales,2024-07-08,Physical Review Research,American Physical Society,FALSE,2479.3,0.9524,INV/24/JUL/014383,NA,215423,Chronoshub
Swiss National Science Foundation (SNSF),2024,2362.2637547249055,10.1103/physrevresearch.6.033059,Platform tailored codesign of gate-based quantum simulation,2024-07-08,Physical Review Research,American Physical Society,FALSE,2249.82,0.9524,INV/24/JUN/014230,NA,212899,Chronoshub
Swiss National Science Foundation (SNSF),2024,3562.956740865183,10.26508/lsa.202402784,Crosstalk between Regnase-1 and -3 shapes mast cell survival and cytokine expression,2024-07-01,Life Science Alliance,Life Science Alliance,FALSE,3393.36,0.9524,LSA-2024-02784_01412,NA,189352,Chronoshub
Swiss National Science Foundation (SNSF),2024,1908.1268374632507,10.1525/elementa.2023.00125,Characteristics and sources of fluorescent aerosols in the central Arctic Ocean,2024-07-01,Elementa: Science of the Anthropocene,University of California Press,FALSE,1817.3,0.9524,Reimbursement APC600539329,NA,188478,Chronoshub
Swiss National Science Foundation (SNSF),2024,2251.784964300714,10.1094/pbiomes-12-23-0132-r,Soil type and associated microbiomes influences chitin’s growth-promotion effect in lettuce,2024-07-01,Phytobiomes Journal,American Phytopathological Society,FALSE,2144.6,0.9524,2246263,NA,189340,Chronoshub
Swiss National Science Foundation (SNSF),2024,1632.9378412431752,10.5194/cp-20-1387-2024,600 years of wine must quality and April to August temperatures in western Europe 1420–2019,2024-07-01,Climate of the Past,Copernicus Publications,FALSE,1555.21,0.9524,CP-PUC-2024-56,NA,188701,Chronoshub
Swiss National Science Foundation (SNSF),2024,2484.722805543889,10.1093/stcltm/szae045,Exploring Mesenchymal Stem Cells Homing Mechanism and Improvement Strategies,2024-07-01,Stem Cells Translational Medicine,Oxford University Press,FALSE,2366.45,0.9524,SOA24LT007177,NA,213354,Chronoshub
Swiss National Science Foundation (SNSF),2024,688.8387232255354,10.1016/j.ssmmh.2024.100331,Does social media use make us happy? A meta-analysis on social media and positive well-being outcomes,2024-07-01,SSM Mental Health,Elsevier,FALSE,656.05,0.9524,OAD0000444187,NA,202974,Chronoshub
Swiss National Science Foundation (SNSF),2024,1900.2414951700964,10.7554/elife.100640,Acute targeted induction of gut-microbial metabolism affects host clock genes and nocturnal feeding,2024-07-01,eLife,eLife Sciences Publications,FALSE,1809.79,0.9524,RP002751,NA,"180575, 185128",Chronoshub
Swiss National Science Foundation (SNSF),2024,2617.5871482570346,10.1103/physrevresearch.6.033085,Spin-dependent interactions in orbital-density-dependent functionals: non-collinear Koopmans spectral functionals,2024-07-01,Physical Review Research,American Physical Society,FALSE,2492.99,0.9524,INV/24/JUN/014305,NA,205602,Chronoshub
Swiss National Science Foundation (SNSF),2024,4560.583788324233,10.1172/jci.insight.169647,Preclinical spheroid models identify BMX as a therapeutic target for metastatic MYCN nonamplified neuroblastoma,2024-07-01,JCI Insight,American Society for Clinical Investigation,FALSE,4343.5,0.9524,125019,NA,157468,Chronoshub
Swiss National Science Foundation (SNSF),2024,2534.838303233935,10.1103/physrevresearch.6.l032023,Energies and spectra of solids from the algorithmic inversion of dynamical Hubbard functionals,2024-07-01,Physical Review Research,American Physical Society,FALSE,2414.18,0.9524,INV/24/JUN/014273,NA,213082,Chronoshub
Swiss National Science Foundation (SNSF),2024,2534.838303233935,10.1103/physrevresearch.6.033193,Dynamics of spin-momentum entanglement from superradiant phase transitions,2024-07-01,Physical Review Research,American Physical Society,FALSE,2414.18,0.9524,INV/24/JUN/014355,NA,186312,Chronoshub
Swiss National Science Foundation (SNSF),2024,2497.060058798824,10.3390/bs14070542,Development of Playfulness in Children with Low Executive Functions: The Role of Parental Playfulness and Parental Play-time with their Child,2024-07-01,Behavioral Sciences,MDPI,FALSE,2378.2,0.9524,3002256,NA,192422,Chronoshub
Swiss National Science Foundation (SNSF),2024,1714.972700545989,10.1371/journal.pone.0305103,Effects of a digital self-efficacy training in stressed university students: a randomized controlled trial,2024-07-01,PLoS ONE,Public Library of Science,FALSE,1633.34,0.9524,#PAB375637,NA,169827,Chronoshub
Swiss National Science Foundation (SNSF),2024,5225.661486770265,10.1371/journal.pbio.3002651,A closed-loop auditory stimulation approach selectively modulates alpha oscillations and sleep onset dynamics in humans,2024-07-01,PLoS Biology,Public Library of Science,FALSE,4976.92,0.9524,PAB375848,NA,217827,Chronoshub
Swiss National Science Foundation (SNSF),2024,3367.4926501469968,10.1016/j.csbj.2024.06.004,Gene choice in cancer cells is exclusive in ion transport but concurrent in DNA replication,2024-07-01,Computational and Structural Biotechnology Journal,Elsevier,FALSE,3207.2,0.9524,Reimbursement OAD0000437649,NA,185001,Chronoshub
Swiss National Science Foundation (SNSF),2024,1319.802603947921,10.3389/fcomm.2024.1413110,English as a lingua franca in interpreting and translation: a survey of practitioners,2024-07-01,Frontiers in Communication,Frontiers Media,FALSE,1256.98,0.9524,2024-1150491-3,NA,173694,Chronoshub
Swiss National Science Foundation (SNSF),2024,3384.239815203696,10.3389/fimmu.2024.1387921,Interleukin-38 overexpression in keratinocytes limits desquamation but does not affect the global severity of imiquimod-induced skin inflammation in mice.,2024-07-01,Frontiers in Immunology,Frontiers Media,FALSE,3223.15,0.9524,2024-1196096-1,NA,"188470, 219251",Chronoshub
Swiss National Science Foundation (SNSF),2024,2151.7429651406974,10.3389/fimmu.2024.1426620,"A Ménage à trois: NLRC5, Immunity, and Metabolism",2024-07-01,Frontiers in Immunology,Frontiers Media,FALSE,2049.32,0.9524,2024-1166023-2,NA,"165833, 197771, 220949",Chronoshub
Swiss National Science Foundation (SNSF),2024,2741.0961780764383,10.1136/bmjopen-2023-079760,Did high frequency phone surveys during the COVID-19 pandemic include disability questions? An assessment of COVID-19 surveys from March 2020 to December 2022 Journal,2024-07-01,BMJ Open,BMJ Publishing Group,FALSE,2610.62,0.9524,APC600548342,NA,186035,Chronoshub
Swiss National Science Foundation (SNSF),2024,2850.367492650147,10.1021/jacsau.4c00445,Concurrent Subcellular Delivery of Hydrogen Sulfide and A Payload with Near-Infrared Light,2024-07-01,JACS Au,American Chemical Society,FALSE,2714.69,0.9524,APC600547539,NA,193425,Chronoshub
