"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency",snsf_voucher_number,"grant_snsf","grant_snsf_related"
"Swiss National Science Foundation (SNSF)",2016,837.00,"10.3389/fcell.2016.00035","Frontiers in Cell and Developmental Biology","Frontiers Media SA","FALSE",,,912.41,1.09009,945.00,"USD",,"CRSII3_141956","141956"
"Swiss National Science Foundation (SNSF)",2016,2565.62,"10.3389/fcimb.2016.00191","Frontiers in Cellular and Infection Microbiology","Frontiers Media SA","FALSE",,,2796.76,1.09009,,,,"CRSII3_147603","147603"
"Swiss National Science Foundation (SNSF)",2016,2093.41,"10.3389/fmicb.2016.01475","Frontiers in Microbiology","Frontiers Media SA","FALSE",,,2282.00,1.09009,2285.82,"USD",,"31003A_160345","160345"
"Swiss National Science Foundation (SNSF)",2016,1805.45,"10.3389/fnhum.2016.00340","Frontiers in Human Neuroscience","Frontiers Media SA","FALSE",,,1968.10,1.09009,,,,"100014_162388","162388"
"Swiss National Science Foundation (SNSF)",2016,2055.39,"10.3389/fnhum.2016.00406","Frontiers in Human Neuroscience","Frontiers Media SA","FALSE",,,2240.56,1.09009,,,,"100019_159440","159440"
"Swiss National Science Foundation (SNSF)",2016,1413.97,"10.3389/fpsyg.2016.00391","Frontiers in Psychology","Frontiers Media SA","FALSE",,,1541.36,1.09009,1539.00,"USD",,"100016M_162819","162819"
"Swiss National Science Foundation (SNSF)",2016,1387.04,"10.3390/polym8060208","Polymers","MDPI AG","FALSE",,,1512.00,1.09009,,,,"200020_152777","152777"
"Swiss National Science Foundation (SNSF)",2016,1471.25,"10.5194/acp-16-15529-2016","Atmospheric Chemistry and Physics","Copernicus GmbH","FALSE",,,1603.80,1.09009,,,,"CRSII2_147659","147659"
"Swiss National Science Foundation (SNSF)",2016,986.92,"10.5194/acp-16-8341-2016","Atmospheric Chemistry and Physics","Copernicus GmbH","FALSE",,,1075.83,1.09009,990.00,"EUR",,"200020_159194","159194"
"Swiss National Science Foundation (SNSF)",2016,1607.48,"10.5194/bg-13-2823-2016","Biogeosciences","Copernicus GmbH","FALSE",,,1752.30,1.09009,,,,"200020_159563","159563"
"Swiss National Science Foundation (SNSF)",2016,1099.73,"10.5194/cpd-11-5509-2015","Climate of the Past Discussions","Copernicus GmbH","FALSE",,,1198.80,1.09009,,,,"200020_159563","159563"
"Swiss National Science Foundation (SNSF)",2017,1536.69,"10.1002/2016MS000778","Journal of Advances in Modeling Earth Systems","American Geophysical Union (AGU)","FALSE",,,1708.14,1.11157,1650.00,"USD",,"200021_156109","156109"
"Swiss National Science Foundation (SNSF)",2017,1178.42,"10.1002/asl.745","Atmospheric Science Letters","Wiley-Blackwell","FALSE",,,1309.90,1.11157,1200.00,"EUR",,"PMPDP2_158347","158347"
"Swiss National Science Foundation (SNSF)",2017,1388.13,"10.1002/ece3.3699","Ecology and Evolution","Wiley","FALSE",,,1543.00,1.11157,1224.00,"EUR",,"PP00P3_172899","172899"
"Swiss National Science Foundation (SNSF)",2017,2963.95,"10.1002/joc.4974","International Journal of Climatology","Wiley-Blackwell","TRUE",,,3294.64,1.11157,,,,"CRSII2_147659","147659"
"Swiss National Science Foundation (SNSF)",2017,2273.03,"10.1007/s11240-017-1255-y","Plant Cell, Tissue and Organ Culture (PCTOC)","Springer Nature","TRUE",,,2526.63,1.11157,2200.00,"EUR",,"PP00P2_138983","138983"
"Swiss National Science Foundation (SNSF)",2017,2203.19,"10.1007/s11696-016-0094-3","Chemical Papers","Springer Nature","TRUE",,,2449.00,1.11157,2200.00,"EUR",,"IZ73Z0_152457","152457"
"Swiss National Science Foundation (SNSF)",2017,4660.98,"10.1016/j.celrep.2017.08.075","Cell Reports","Elsevier BV","FALSE",,,5181.00,1.11157,,,,"31003A_165834","165834"
"Swiss National Science Foundation (SNSF)",2017,4737.66,"10.1016/j.celrep.2017.12.020","Cell Reports","Elsevier BV","FALSE",,,5472.00,1.11157,4485.00,"EUR",,"BSSGI0_155778","155778"
"Swiss National Science Foundation (SNSF)",2017,2584.33,"10.1016/j.compositesb.2017.11.062","Composites Part B: Engineering","Elsevier BV","TRUE",,,2872.66,1.11157,2245.65,"EUR",,"200021_157212","157212"
"Swiss National Science Foundation (SNSF)",2017,2870.35,"10.1016/j.ijsolstr.2016.12.029","International Journal of Solids and Structures","Elsevier BV","TRUE",,,3190.60,1.11157,2960.29,"EUR",,"PYAPP2_160577","160577"
"Swiss National Science Foundation (SNSF)",2017,4452.37,"10.1016/j.molcel.2017.06.027","Molecular Cell","Elsevier BV","TRUE",,,4949.12,1.11157,4485.30,"EUR",,"PZ00P3_161493","161493"
"Swiss National Science Foundation (SNSF)",2017,2313.84,"10.1016/j.omtm.2017.05.001","Molecular Therapy - Methods & Clinical Development","Elsevier BV","FALSE",,,2572.00,1.11157,,,,"31003A_165834","165834"
"Swiss National Science Foundation (SNSF)",2017,2914.00,"10.1038/lsa.2017.66","Light: Science & Applications","Springer Nature","FALSE",,,3238.80,1.11157,,,,"200020_159916","159916"
"Swiss National Science Foundation (SNSF)",2017,3687.58,"10.1038/ncomms11243","Nature Communications","Springer Nature America, Inc","FALSE",,,4099.00,1.11157,3700.00,"EUR",,"200020_165555","165555"
"Swiss National Science Foundation (SNSF)",2017,3626.87,"10.1038/ncomms16088","Nature Communications","Springer Nature","FALSE",,,4031.52,1.11157,3700.00,"EUR",,"BSSGI0_155778","155778"
"Swiss National Science Foundation (SNSF)",2017,2959.78,"10.1038/s41398-017-0023-4","Translational Psychiatry","Springer Nature","FALSE",,,3290.00,1.11157,2800.00,"EUR",,"31003A_170126","170126"
"Swiss National Science Foundation (SNSF)",2017,3682.46,"10.1038/s41467-017-00509-4","Nature Communications","Springer Nature","FALSE",,,4093.31,1.11157,3700.00,"EUR",,"PP00P3_165835","165835"
"Swiss National Science Foundation (SNSF)",2017,3892.58,"10.1038/s41467-017-00823-x","Nature Communications","Springer Nature","FALSE",,,4326.88,1.11157,3700.00,"EUR",,"200020_169176","169176"
"Swiss National Science Foundation (SNSF)",2017,2698.89,"10.1038/s41467-017-01167-2","Nature Communications","Springer Nature","FALSE",,,3000.00,1.11157,3700.00,"EUR",,"200021_149847","149847"
"Swiss National Science Foundation (SNSF)",2017,4201.00,"10.1038/s41467-017-01467-7","Nature Communications","Springer Nature","FALSE",,,4669.73,1.11157,3700.00,"EUR",,"PZ00P3_154728","154728"
"Swiss National Science Foundation (SNSF)",2017,1279.68,"10.1038/s41598-017-00440-0","Scientific Reports","Springer Nature","FALSE",,,1422.45,1.11157,1305.00,"EUR",,"200020_169055","169055"
"Swiss National Science Foundation (SNSF)",2017,1293.67,"10.1038/s41598-017-04263-x","Scientific Reports","Springer Nature","FALSE",,,1438.00,1.11157,,,,"310030_173123","173123"
"Swiss National Science Foundation (SNSF)",2017,1425.01,"10.1038/s41598-017-06446-y","Scientific Reports","Springer Nature","FALSE",,,1584.00,1.11157,,,,"31003A_156376","156376"
"Swiss National Science Foundation (SNSF)",2017,1288.02,"10.1038/s41598-017-06519-y","Scientific Reports","Springer Nature","FALSE",,,1431.72,1.11157,1305.00,"EUR",,"PP00P3_150637","150637"
"Swiss National Science Foundation (SNSF)",2017,1385.43,"10.1038/s41598-017-12938-8","Scientific Reports","Springer Nature","FALSE",,,1540.00,1.11157,1305.00,"EUR",,"PP00P3_172899","172899"
"Swiss National Science Foundation (SNSF)",2017,1301.76,"10.1038/s41598-017-16069-y","Scientific Reports","Springer Nature","FALSE",,,1447.00,1.11157,1305.00,"EUR",,"PP00P3_172899","172899"
"Swiss National Science Foundation (SNSF)",2017,2371.13,"10.1038/sc.2017.100","Spinal Cord","Springer Nature","TRUE",,,2635.68,1.11157,2400.00,"EUR",,"100017_153256","153256"
"Swiss National Science Foundation (SNSF)",2017,1122.20,"10.1038/sdata.2017.76","Scientific Data","Springer Nature","FALSE",,,1247.40,1.11157,,,,"200021_162668","162668"
"Swiss National Science Foundation (SNSF)",2017,1229.82,"10.1038/srep40938","Scientific Reports","Springer Nature","FALSE",,,1367.03,1.11157,1165.00,"EUR",,"200021_159955","159955"
"Swiss National Science Foundation (SNSF)",2017,1265.82,"10.1038/srep43630","Scientific Reports","Springer Nature","FALSE",,,1407.05,1.11157,,,,"200020_156424","156424"
"Swiss National Science Foundation (SNSF)",2017,1288.02,"10.1038/srep43636","Scientific Reports","Springer Nature","FALSE",,,1431.72,1.11157,1365.00,"EUR",,"PP00P3_165844","165844"
"Swiss National Science Foundation (SNSF)",2017,1273.11,"10.1038/srep45257","Scientific Reports","Springer Nature","FALSE",,,1415.15,1.11157,1305.00,"EUR",,"CRSII2_147659","147659"
"Swiss National Science Foundation (SNSF)",2017,2295.96,"10.1080/13569783.2017.1329653","Research in Drama Education: The Journal of Applied Theatre and Performance","Informa UK Limited","TRUE",,,2552.12,1.11157,2150.00,"EUR",,"100016_159671","159671"
"Swiss National Science Foundation (SNSF)",2017,2297.83,"10.1080/13636820.2016.1278397","Journal of Vocational Education & Training","Informa UK Limited","TRUE",,,2554.20,1.11157,2150.00,"EUR",,"PP00P1_159281","159281"
"Swiss National Science Foundation (SNSF)",2017,1933.73,"10.1088/1361-6463/aa5b11","Journal of Physics D: Applied Physics","IOP Publishing","TRUE",,,2149.48,1.11157,1700.00,"GBP",,"BSSGI0_155876","155876"
"Swiss National Science Foundation (SNSF)",2017,1482.19,"10.1088/1367-2630/aa591c","New Journal of Physics","IOP Publishing","FALSE",,,1647.56,1.11157,1300.00,"GBP",,"PP00P2_166157","166157"
"Swiss National Science Foundation (SNSF)",2017,2000.71,"10.1088/1748-9326/aa7416","Environmental Research Letters","IOP Publishing","FALSE",,,2223.93,1.11157,2080.00,"USD",,"200021_143219","143219"
"Swiss National Science Foundation (SNSF)",2017,1561.36,"10.1093/nar/gkx923","Nucleic Acids Research","Oxford University Press (OUP)","FALSE",,,1735.56,1.11157,2130.00,"EUR",,"PZ00P3_161493","161493"
"Swiss National Science Foundation (SNSF)",2017,1300.00,"10.1093/sysbio/syx051","Systematic Biology","Oxford University Press (OUP)","TRUE",,,1445.00,1.11157,1300.00,"EUR",,"PZ00P3_154791","154791"
"Swiss National Science Foundation (SNSF)",2017,1969.47,"10.1098/rstb.2015.0499","Philosophical Transactions of the Royal Society B: Biological Sciences","The Royal Society","TRUE",,,2189.20,1.11157,1700.00,"GBP",,"BSSGI0_155778","155778"
"Swiss National Science Foundation (SNSF)",2017,1647.31,"10.1103/PhysRevApplied.7.044022","Physical Review Applied","American Physical Society (APS)","TRUE",,,1831.10,1.11157,1800.00,"USD",,"200021_165975","165975"
"Swiss National Science Foundation (SNSF)",2017,2155.78,"10.1126/sciadv.1603119","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE",,,2396.30,1.11157,2353.65,"USD",,"PZ00P2_168223","168223"
"Swiss National Science Foundation (SNSF)",2017,1589.90,"10.1136/bmjopen-2017-017369","BMJ Open","BMJ","FALSE",,,1767.29,1.11157,1350.00,"GBP",,"100017_153256","153256"
"Swiss National Science Foundation (SNSF)",2017,1068.76,"10.1140/epjd/e2017-70774-9","The European Physical Journal D","Springer Nature","TRUE",,,1188.00,1.11157,1080.00,"EUR",,"200021_160128","160128"
"Swiss National Science Foundation (SNSF)",2017,1120.94,"10.1155/2017/3659784","Parkinson's Disease","Hindawi Limited","FALSE",,,1246.00,1.11157,1250.00,"USD",,"CR32I2_159682","159682"
"Swiss National Science Foundation (SNSF)",2017,1720.09,"10.1155/2017/4627384","Journal of Immunology Research","Hindawi Limited","FALSE",,,1912.00,1.11157,1750.00,"USD",,"310030_159594","159594"
"Swiss National Science Foundation (SNSF)",2017,618.74,"10.1177/2514183X18761146","Clinical and Translational Neuroscience","SAGE Publications","FALSE",,,715.00,1.11157,750.00,"USD",,"PP00P2_163678","163678"
"Swiss National Science Foundation (SNSF)",2017,1362.04,"10.1186/s12862-017-1073-1","BMC Evolutionary Biology","Springer Nature","FALSE",,,1514.00,1.11157,1164.50,"GBP",,"PZ00P2_168223","168223"
"Swiss National Science Foundation (SNSF)",2017,1284.40,"10.1186/s13321-017-0199-x","Journal of Cheminformatics","Springer Nature","FALSE",,,1427.70,1.11157,,,,"200020_159941","159941"
"Swiss National Science Foundation (SNSF)",2017,1745.28,"10.1364/OE.25.009318","Optics Express","The Optical Society","FALSE",,,1940.00,1.11157,1904.00,"USD",,"200020_165841","165841"
"Swiss National Science Foundation (SNSF)",2017,1746.09,"10.1364/OE.25.011038","Optics Express","The Optical Society","FALSE",,,1940.90,1.11157,1904.00,"USD",,"200021_160078","160078"
"Swiss National Science Foundation (SNSF)",2017,2644.91,"10.1371/journal.pbio.2003467","PLOS Biology","Public Library of Science (PLoS)","FALSE",,,2940.00,1.11157,2900.00,"USD",,"31003A_160345","160345"
"Swiss National Science Foundation (SNSF)",2017,2019.67,"10.1371/journal.pgen.1007150","PLOS Genetics","Public Library of Science (PLoS)","FALSE",,,2245.00,1.11157,,,,"PP00P3_170681","170681"
"Swiss National Science Foundation (SNSF)",2017,1474.28,"10.1371/journal.pone.0170646","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1638.76,1.11157,1495.00,"USD",,"100019_159440","159440"
"Swiss National Science Foundation (SNSF)",2017,1358.53,"10.1371/journal.pone.0173433","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1510.10,1.11157,,,,"200020_162343","162343"
"Swiss National Science Foundation (SNSF)",2017,1290.07,"10.1371/journal.pone.0183519","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1434.00,1.11157,1495.00,"USD",,"100019_159362","159362"
"Swiss National Science Foundation (SNSF)",2017,1323.00,"10.1371/journal.pone.0186109","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1495.00,1.11157,1495.00,"USD",,"31003A_169751","169751"
"Swiss National Science Foundation (SNSF)",2017,87.26,"10.22203/eCM.v036a17","European Cells and Materials","ECM Research Journal","FALSE",,,97.00,1.11157,100.00,"USD",,"PP00P2_163678","163678"
"Swiss National Science Foundation (SNSF)",2017,2358.83,"10.3389/fimmu.2017.01037","Frontiers in Immunology","Frontiers Media SA","FALSE",,,2622.00,1.11157,,,,"310030_173123","173123"
"Swiss National Science Foundation (SNSF)",2017,2001.67,"10.3389/fimmu.2017.01184","Frontiers in Immunology","Frontiers Media SA","FALSE",,,2225.00,1.11157,2285.82,"USD",,"PP00P3_157476","157476"
"Swiss National Science Foundation (SNSF)",2017,2420.00,"10.3389/fncel.2017.00317","Frontiers in Cellular Neuroscience","Frontiers Media SA","FALSE",,,2690.00,1.11157,2689.20,"USD",,"31003A_169548","169548"
"Swiss National Science Foundation (SNSF)",2017,1106.19,"10.3389/fnhum.2017.00131","Frontiers in Human Neuroscience","Frontiers Media SA","FALSE",,,1229.61,1.11157,,,,"BSSGI0_155915","155915"
"Swiss National Science Foundation (SNSF)",2017,2419.10,"10.3389/fnmol.2017.00008","Frontiers in Molecular Neuroscience","Frontiers Media SA","FALSE",,,2689.00,1.11157,2689.20,"USD",,"31003A_160325","160325"
"Swiss National Science Foundation (SNSF)",2017,2056.39,"10.3389/fpsyg.2017.02065","Frontiers in Psychology","Frontiers Media SA","FALSE",,,2285.82,1.11157,2285.82,"USD",,"100014_156527","156527"
"Swiss National Science Foundation (SNSF)",2017,262.33,"10.3390/coatings7020020","Coatings","MDPI AG","FALSE",,,291.60,1.11157,291.60,"CHF",,"200021_143283","143283"
"Swiss National Science Foundation (SNSF)",2017,1457.40,"10.3390/e19070326","Entropy","MDPI AG","FALSE",,,1620.00,1.11157,1620.00,"CHF",,"200020_156062","156062"
"Swiss National Science Foundation (SNSF)",2017,874.44,"10.3390/genes8120383","Genes","MDPI AG","FALSE",,,972.00,1.11157,972.00,"CHF",,"31003A_162548","162548"
"Swiss National Science Foundation (SNSF)",2017,1812.75,"10.5194/amt-10-1335-2017","Atmospheric Measurement Techniques","Copernicus GmbH","FALSE",,,2015.00,1.11157,1725.00,"EUR",,"200021_157210","157210"
"Swiss National Science Foundation (SNSF)",2017,1122.74,"10.5194/tc-11-1797-2017","The Cryosphere","Copernicus GmbH","FALSE",,,1248.00,1.11157,1125.00,"EUR",,"200021_163287","163287"
"Swiss National Science Foundation (SNSF)",2017,885.82,"10.5194/tc-11-217-2017","The Cryosphere","Copernicus GmbH","FALSE",,,984.65,1.11157,900.00,"EUR",,"PZ00P2_161329","161329"
"Swiss National Science Foundation (SNSF)",2017,2442.84,"10.7554/eLife.26524","eLife","eLife Sciences Publications, Ltd","FALSE",,,2715.39,1.11157,2500.00,"USD",,"BSSGI0_155852","155852"
"Swiss National Science Foundation (SNSF)",2018,984.53,"10.1002/advs.v5.6","Advanced Science","Wiley","FALSE",,,1137.00,1.15487,995.00,"EUR",9003524,"CRAC-2_185550","147172"
"Swiss National Science Foundation (SNSF)",2018,1422.37,"10.1002/cam4.1907","Cancer Medicine","Wiley","FALSE",,,1642.65,1.15487,1412.00,"EUR",9003999,"40AC-0_186323","139283"
"Swiss National Science Foundation (SNSF)",2018,1327.10,"10.1002/sctm.18-0147","STEM CELLS Translational Medicine","Wiley","FALSE",,,1532.63,1.15487,1352.00,"EUR",9000060,"31AC-0_186465","156430"
"Swiss National Science Foundation (SNSF)",2018,3174.03,"10.1016/j.apenergy.2018.01.044","Applied Energy","Elsevier BV","TRUE",,,3666.00,1.15487,3137.21,"EUR",,"PZENP2_173635","173635"
"Swiss National Science Foundation (SNSF)",2018,4581.47,"10.1016/j.celrep.2018.03.026","Cell Reports","Elsevier BV","FALSE",,,5291.00,1.15487,4418.61,"EUR",9000130,"PPAC-3_186489","165833"
"Swiss National Science Foundation (SNSF)",2018,4554.63,"10.1016/j.celrep.2018.03.102","Cell Reports","Elsevier BV","FALSE",,,5260.00,1.15487,,,,"31003A_166412","166412"
"Swiss National Science Foundation (SNSF)",2018,4533.84,"10.1016/j.celrep.2018.04.076","Cell Reports","Elsevier BV","FALSE",,,5236.00,1.15487,4418.61,"EUR",9003066,"31AC-0_184723","143390"
"Swiss National Science Foundation (SNSF)",2018,4485.35,"10.1016/j.celrep.2018.05.083","Cell Reports","Elsevier BV","FALSE",,,5180.00,1.15487,,,,"31003A_165860","165860"
"Swiss National Science Foundation (SNSF)",2018,4380.58,"10.1016/j.celrep.2018.07.102","Cell Reports","Elsevier BV","FALSE",,,5059.00,1.15487,4418.61,"EUR",9000089,"31AC-0_186472","176286"
"Swiss National Science Foundation (SNSF)",2018,4416.95,"10.1016/j.celrep.2018.08.019","Cell Reports","Elsevier BV","FALSE",,,5101.00,1.15487,4418.61,"EUR",9000208,"31AC-0_186529","169959"
"Swiss National Science Foundation (SNSF)",2018,4465.44,"10.1016/j.celrep.2018.08.043","Cell Reports","Elsevier BV","FALSE",,,5157.00,1.15487,4416.61,"EUR",9000997,"31AC-0_188167","176404"
"Swiss National Science Foundation (SNSF)",2018,4330.36,"10.1016/j.celrep.2018.08.087","Cell Reports","Elsevier BV","FALSE",,,5001.00,1.15487,4418.61,"EUR",9000380,"31AC-0_186804","166575"
"Swiss National Science Foundation (SNSF)",2018,3069.80,"10.1016/j.celrep.2018.10.088","Cell Reports","Elsevier BV","FALSE",,,3545.22,1.15487,3093.02,"EUR",9003756,"31AC-0_186182","172809"
"Swiss National Science Foundation (SNSF)",2018,4336.42,"10.1016/j.celrep.2018.10.090","Cell Reports","Elsevier BV","FALSE",,,5008.00,1.15487,4418.61,"EUR",9000092,"31AC-0_186464","152875"
"Swiss National Science Foundation (SNSF)",2018,4595.32,"10.1016/j.celrep.2018.12.002","Cell Reports","Elsevier BV","FALSE",,,5307.00,1.15487,4310.00,"EUR",9001978,"31AC-0_189749","166490"
"Swiss National Science Foundation (SNSF)",2018,4324.30,"10.1016/j.celrep.2018.12.044","Cell Reports","Elsevier BV","FALSE",,,4994.00,1.15487,,,,"31003A_163088","163088"
"Swiss National Science Foundation (SNSF)",2018,426.78,"10.1016/j.dib.2018.11.093","Data in Brief","Elsevier BV","FALSE",,,492.87,1.15487,430.00,"EUR",9004068,"20AC-1_186309","162439"
"Swiss National Science Foundation (SNSF)",2018,1924.89,"10.1016/j.ijpddr.2018.06.004","International Journal for Parasitology: Drugs and Drug Resistance","Elsevier BV","FALSE",,,2223.00,1.15487,1749.35,"EUR",,"31003A_179439","179439"
"Swiss National Science Foundation (SNSF)",2018,1737.86,"10.1016/j.ijpddr.2018.07.001","International Journal for Parasitology: Drugs and Drug Resistance","Elsevier BV","FALSE",,,2007.00,1.15487,1749.35,"EUR",9003067,"32AC-0_185418","149310"
"Swiss National Science Foundation (SNSF)",2018,1852.16,"10.1016/j.ijpddr.2018.10.011","International Journal for Parasitology: Drugs and Drug Resistance","Elsevier BV","FALSE",,,2139.00,1.15487,1712.43,"EUR",,"31003A_179439","179439"
"Swiss National Science Foundation (SNSF)",2018,2679.96,"10.1016/j.isci.2018.05.020","iScience","Elsevier BV","FALSE",,,3095.00,1.15487,2651.16,"EUR",,"CR32I3_166330","166330"
"Swiss National Science Foundation (SNSF)",2018,2601.28,"10.1016/j.isci.2018.11.005","iScience","Elsevier BV","FALSE",,,3004.14,1.15487,2590.00,"EUR",9003683,"31AC-0_185579","173006"
"Swiss National Science Foundation (SNSF)",2018,1280.32,"10.1016/j.nbscr.2018.11.001","Neurobiology of Sleep and Circadian Rhythms","Elsevier BV","FALSE",,,1478.60,1.15487,1290.00,"EUR",9003962,"32AC-0_186183","146643"
"Swiss National Science Foundation (SNSF)",2018,2422.78,"10.1016/j.neuropsychologia.2018.08.021","Neuropsychologia","Elsevier BV","TRUE",,,2798.00,1.15487,2331.83,"EUR",,"100014_162388","162388"
"Swiss National Science Foundation (SNSF)",2018,1498.66,"10.1016/j.nicl.2018.11.017","NeuroImage: Clinical","Elsevier BV","FALSE",,,1730.76,1.15487,1510.00,"EUR",9004055,"PPAC-3_186209","176984"
"Swiss National Science Foundation (SNSF)",2018,948.16,"10.1016/j.nme.2018.09.002","Nuclear Materials and Energy","Elsevier BV","FALSE",,,1095.00,1.15487,951.77,"EUR",9003633,"20AC-1_185745","159932"
"Swiss National Science Foundation (SNSF)",2018,1168.23,"10.1016/j.ssmph.2018.11.005","SSM - Population Health","Elsevier BV","FALSE",,,1349.15,1.15487,1163.16,"EUR",9003585,"10AC-4_185637","147333"
"Swiss National Science Foundation (SNSF)",2018,3034.11,"10.1016/j.stemcr.2018.09.015","Stem Cell Reports","Elsevier BV","FALSE",,,3504.00,1.15487,3039.02,"EUR",9000847,"32AC-0_187843","179531"
"Swiss National Science Foundation (SNSF)",2018,1520.06,"10.1017/aog.2018.25","Annals of Glaciology","Cambridge University Press (CUP)","FALSE",,,1755.47,1.15487,1320.00,"GBP",9003433,"PPAC-2_185454","157551"
"Swiss National Science Foundation (SNSF)",2018,1327.42,"10.1017/aog.2018.27","Annals of Glaciology","Cambridge University Press (CUP)","FALSE",,,1533.00,1.15487,1190.00,"GBP",9003427,"PPAC-2_185534","157551"
"Swiss National Science Foundation (SNSF)",2018,2462.61,"10.1017/S0026749X17000634","Modern Asian Studies","Cambridge University Press (CUP)","TRUE",,,2844.00,1.15487,2980.00,"USD",,"PZ00P1_174163","174163"
"Swiss National Science Foundation (SNSF)",2018,1308.37,"10.1021/acs.langmuir.8b00953","Langmuir","American Chemical Society (ACS)","TRUE",,,1511.00,1.15487,1500.00,"USD",,"IZ73Z0_152457","152457"
"Swiss National Science Foundation (SNSF)",2018,3193.43,"10.1038/s41398-018-0251-2","Translational Psychiatry","Springer Nature America, Inc","FALSE",,,3688.00,1.15487,,,,"310030_169544","169544"
"Swiss National Science Foundation (SNSF)",2018,3190.31,"10.1038/s41398-018-0279-3","Translational Psychiatry","Springer Nature America, Inc","FALSE",,,3684.39,1.15487,3166.38,"EUR",9003159,"PPAC-1_185444","123516;146326"
"Swiss National Science Foundation (SNSF)",2018,2361.30,"10.1038/s41419-018-0754-z","Cell Death & Disease","Springer Nature","FALSE",,,2727.00,1.15487,2320.50,"EUR",9003061,"31AC-0_185361","149387"
"Swiss National Science Foundation (SNSF)",2018,4191.81,"10.1038/s41467-018-05181-w","Nature Communications","Springer Nature America, Inc","FALSE",,,4841.00,1.15487,4146.45,"EUR",9002957,"IZAC-0_184778","161329;174275"
"Swiss National Science Foundation (SNSF)",2018,3943.30,"10.1038/s41467-018-05216-2","Nature Communications","Springer Nature","FALSE",,,4554.00,1.15487,3850.00,"EUR",,"200020_172774","172774"
"Swiss National Science Foundation (SNSF)",2018,3943.30,"10.1038/s41467-018-05292-4","Nature Communications","Springer Nature","FALSE",,,4554.00,1.15487,3850.00,"EUR",9000395,"51AC-0_186792","183615"
"Swiss National Science Foundation (SNSF)",2018,4295.72,"10.1038/s41467-018-05410-2","Nature Communications","Springer Nature","FALSE",,,4961.00,1.15487,4146.45,"EUR",,"200021L_157132","157132"
"Swiss National Science Foundation (SNSF)",2018,4226.45,"10.1038/s41467-018-05709-0","Nature Communications","Springer Nature","FALSE",,,4881.00,1.15487,,,,"310030B_176398","176398"
"Swiss National Science Foundation (SNSF)",2018,4200.47,"10.1038/s41467-018-05715-2","Nature Communications","Springer Nature","FALSE",,,4851.00,1.15487,4146.45,"EUR",9000273,"BSAC-0_186584","155873"
"Swiss National Science Foundation (SNSF)",2018,4335.55,"10.1038/s41467-018-05879-x","Nature Communications","Springer Nature America, Inc","FALSE",,,5007.00,1.15487,3850.00,"EUR",9003239,"20AC-1_185492","179024"
"Swiss National Science Foundation (SNSF)",2018,4518.43,"10.1038/s41467-018-05952-5","Nature Communications","Springer Nature America, Inc","FALSE",,,5218.20,1.15487,5200.00,"USD",9003158,"P2AC-2_185510","165138"
"Swiss National Science Foundation (SNSF)",2018,4304.38,"10.1038/s41467-018-06025-3","Nature Communications","Springer Nature America, Inc","FALSE",,,4971.00,1.15487,3851.00,"EUR",9003206,"20AC-1_185493","179024"
"Swiss National Science Foundation (SNSF)",2018,4146.79,"10.1038/s41467-018-06040-4","Nature Communications","Springer Nature","FALSE",,,4789.00,1.15487,4146.45,"EUR",9000381,"20AC-1_186797","170775"
"Swiss National Science Foundation (SNSF)",2018,4125.14,"10.1038/s41467-018-06160-x","Nature Communications","Springer Nature","FALSE",,,4764.00,1.15487,4146.45,"EUR",9001055,"31AC-0_188386","166571"
"Swiss National Science Foundation (SNSF)",2018,4205.67,"10.1038/s41467-018-06246-6","Nature Communications","Springer Nature America, Inc","FALSE",,,4857.00,1.15487,4146.45,"EUR",9003065,"20AC-1_185138","178846"
"Swiss National Science Foundation (SNSF)",2018,4067.12,"10.1038/s41467-018-06417-5","Nature Communications","Springer Nature America, Inc","FALSE",,,4697.00,1.15487,4146.45,"EUR",9000050,"PPAC-3_186445","159323"
"Swiss National Science Foundation (SNSF)",2018,4146.00,"10.1038/s41467-018-06857-z","Nature Communications","Springer Nature","FALSE",,,4732.00,1.15487,4146.00,"EUR",,"31003A_175667","175667"
"Swiss National Science Foundation (SNSF)",2018,4084.44,"10.1038/s41467-018-07175-0","Nature Communications","Springer Nature America, Inc","FALSE",,,4717.00,1.15487,4146.45,"EUR",9003686,"31AC-0_185649","162550"
"Swiss National Science Foundation (SNSF)",2018,4268.88,"10.1038/s41467-018-07196-9","Nature Communications","Springer Nature","FALSE",,,4930.00,1.15487,4146.45,"EUR",9000809,"20AC-1_187890","152782;172621"
"Swiss National Science Foundation (SNSF)",2018,4087.04,"10.1038/s41467-018-07238-2","Nature Communications","Springer Nature America, Inc","FALSE",,,4720.00,1.15487,4146.45,"EUR",9003697,"PPAC-3_185665","150698"
"Swiss National Science Foundation (SNSF)",2018,4563.46,"10.1038/s41467-018-07473-7","Nature Communications","Springer Nature","FALSE",,,5270.20,1.15487,5200.00,"USD",9003429,"P3AC-3_185564","174346;161844"
