"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency","snsf_voucher_number","grant_snsf",grant_snsf_related
"Swiss National Science Foundation (SNSF)",2020,1903.83,"10.1088/1748-9326/abb502","Environmental Research Letters","IOP Publishing","FALSE","1748-9326",,2038.15,1.07055,,,"103351 - 10835 - 11.09.2020","P2AC-2_199596",184267
"Swiss National Science Foundation (SNSF)",2020,1866.22,"10.1088/1748-9326/abc4af","Environmental Research Letters","IOP Publishing","FALSE","1748-9326",,1997.88,1.07055,,,"104305 - 10835 - 02.11.2020","20AC-1_201324",172476
"Swiss National Science Foundation (SNSF)",2020,3268.01,"10.1093/braincomms/fcaa118","Brain Communications","Oxford University Press (OUP)","FALSE","2632-1297",,3498.57,1.07055,,,"102634 - 10849 - 10.08.2020","P2AC-3_199117",168670
"Swiss National Science Foundation (SNSF)",2020,2134.28,"10.1093/gbe/evaa102","Genome Biology and Evolution","Oxford University Press (OUP)","FALSE","1759-6653",,2284.85,1.07055,,,"101717 - 10849 - 25.05.2020","31AC-0_198233",166448
"Swiss National Science Foundation (SNSF)",2019,1589.26,"10.1093/gbe/evz219","Genome Biology and Evolution","Oxford University Press (OUP)","FALSE","1759-6653",,1768.00,1.11247,,,"100379 - 10679 - 10.02.2020","PPAC-3_194110",170627
"Swiss National Science Foundation (SNSF)",2020,2137.89,"10.1093/ijnp/pyaa084","International Journal of Neuropsychopharmacology","Oxford University Press (OUP)","FALSE","1461-1457,1469-5111",,2288.72,1.07055,,,"104328 - 10849 - 03.11.2020","31AC-0_201347",156378
"Swiss National Science Foundation (SNSF)",2020,2240.53,"10.1093/nar/gkaa003","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,2398.60,1.07055,,,"100229 - 10849 - 31.01.2020","31AC-0_193997",188969
"Swiss National Science Foundation (SNSF)",2020,3458.04,"10.1093/nar/gkaa229","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,3702.00,1.07055,,,"101667 - 10202 - 19.05.2020","51AC-0_198195",182880
"Swiss National Science Foundation (SNSF)",2020,2939.26,"10.1093/nar/gkaa308","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,3146.63,1.07055,,,"101622 - 10849 - 15.05.2020","PPAC-3_198193",183723
"Swiss National Science Foundation (SNSF)",2020,3506.73,"10.1093/nar/gkaa617","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,3754.13,1.07055,,,"103947 - 10849 - 13.10.2020","31AC-0_200259",169404
"Swiss National Science Foundation (SNSF)",2020,3509.41,"10.1093/nar/gkaa758","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,3757.00,1.07055,,,"103591 - 10670 - 24.09.2020","51AC-0_200092",182880
"Swiss National Science Foundation (SNSF)",2020,3561.17,"10.1093/nar/gkz1229","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,3812.41,1.07055,,,"100126 - 10849 - 22.01.2020","31AC-0_193979",189125
"Swiss National Science Foundation (SNSF)",2019,2304.78,"10.1093/nar/gkz846","Nucleic Acids Research","Oxford University Press (OUP)","FALSE","0305-1048,1362-4962",,2564.00,1.11247,,,"100664 - 10678 - 28.02.2020","31AC-0_194556",182576
"Swiss National Science Foundation (SNSF)",2020,1835.50,"10.1093/nargab/lqaa092","NAR Genomics and Bioinformatics","Oxford University Press (OUP)","FALSE","2631-9268",,1964.99,1.07055,,,"104557 - 10849 - 13.11.2020","31AC-0_201405",176316
"Swiss National Science Foundation (SNSF)",2020,3070.57,"10.1093/ofid/ofaa308","Open Forum Infectious Diseases","Oxford University Press (OUP)","FALSE","2328-8957",,3287.20,1.07055,,,"102543 - 10849 - 28.07.2020","33AC-0_199035",177521
"Swiss National Science Foundation (SNSF)",2020,1260.62,"10.1093/scan/nsaa085","Social Cognitive and Affective Neuroscience","Oxford University Press (OUP)","FALSE","1749-5016,1749-5024",,1349.56,1.07055,,,"102185 - 10849 - 03.07.2020","P3AC-1_198835",171478
"Swiss National Science Foundation (SNSF)",2020,1677.35,"10.1093/scan/nsaa095","Social Cognitive and Affective Neuroscience","Oxford University Press (OUP)","FALSE","1749-5016,1749-5024",,1795.69,1.07055,,,"102357 - 10849 - 14.07.2020","PPAC-1_198939",150492
"Swiss National Science Foundation (SNSF)",2020,2603.33,"10.1093/texcom/tgaa032","Cerebral Cortex Communications","Oxford University Press (OUP)","FALSE","2632-7376",,2787.00,1.07055,2584.80,"EUR",,"P0BSP1_168917",168917
"Swiss National Science Foundation (SNSF)",2019,1977.58,"10.1096/fba.2019-00033","FASEB BioAdvances","Wiley","FALSE","2573-9832,2573-9832",,2200.00,1.11247,,,"100473 - 10938 - 13.02.2020","31AC-0_194122",185163
"Swiss National Science Foundation (SNSF)",2020,2150.70,"10.1096/fj.202001456rrr","The FASEB Journal","Wiley","FALSE","0892-6638,1530-6860",,2302.43,1.07055,,,"104310 - 10674 - 03.11.2020","31AC-0_200570",156935
"Swiss National Science Foundation (SNSF)",2020,1159.54,"10.1098/rsos.191523","Royal Society Open Science","The Royal Society","FALSE","2054-5703,2054-5703",,1241.35,1.07055,,,"100912 - 10977 - 17.03.2020","10AC-4_194984",162428
"Swiss National Science Foundation (SNSF)",2020,1098.22,"10.1098/rsos.191808","Royal Society Open Science","The Royal Society","FALSE","2054-5703,2054-5703",,1175.70,1.07055,,,"101480 - 10670 - 01.05.2020","31AC-0_198021",176174
"Swiss National Science Foundation (SNSF)",2020,1077.09,"10.1098/rsos.191936","Royal Society Open Science","The Royal Society","FALSE","2054-5703,2054-5703",,1153.08,1.07055,900.00,"GBP","100270 - 1603 - 03.02.2020","20AC-1_194078",178780
"Swiss National Science Foundation (SNSF)",2020,1159.57,"10.1098/rsos.192179","Royal Society Open Science","The Royal Society","FALSE","2054-5703,2054-5703",,1241.38,1.07055,,,"100816 - 10977 - 12.03.2020","20AC-1_194868",162775
"Swiss National Science Foundation (SNSF)",2020,886.59,"10.1098/rsos.200233","Royal Society Open Science","The Royal Society","FALSE","2054-5703,2054-5703",,949.14,1.07055,,,"103030 - 10977 - 26.08.2020","PRAC-1_199358",179872
"Swiss National Science Foundation (SNSF)",2020,1102.20,"10.1098/rsos.200272","Royal Society Open Science","The Royal Society","FALSE","2054-5703,2054-5703",,1179.96,1.07055,,,"101601 - 10977 - 13.05.2020","20AC-1_198159",184894
"Swiss National Science Foundation (SNSF)",2020,3207.04,"10.1103/physrevx.10.031057","Physical Review X","American Physical Society (APS)","FALSE","2160-3308",,3433.30,1.07055,,,"104053 - 10179 - 20.10.2020","PPAC-2_201056",170684
"Swiss National Science Foundation (SNSF)",2020,2544.69,"10.1111/acel.13274","Aging Cell","Wiley","FALSE","1474-9718,1474-9726",,2724.22,1.07055,,,"104329 - 10764 - 03.11.2020","31AC-0_201348",184832
"Swiss National Science Foundation (SNSF)",2020,1551.16,"10.1111/csp2.191","Conservation Science and Practice","Wiley","FALSE","2578-4854,2578-4854",,1660.59,1.07055,,,"100649 - 10764 - 28.02.2020","31AC-0_194568",179481
"Swiss National Science Foundation (SNSF)",2020,1932.08,"10.1111/eva.12934","Evolutionary Applications","Wiley","FALSE","1752-4571,1752-4571",,2068.39,1.07055,,,"100648 - 10764 - 28.02.2020","CRAC-3_194567",154396
"Swiss National Science Foundation (SNSF)",2020,1798.11,"10.1111/eva.12998","Evolutionary Applications","Wiley","FALSE","1752-4571,1752-4571",,1924.97,1.07055,,,"101856 - 11087 - 08.06.2020","31AC-0_198517",166605
"Swiss National Science Foundation (SNSF)",2020,1834.57,"10.1111/eva.13132","Evolutionary Applications","Wiley","FALSE","1752-4571,1752-4571",,1964.00,1.07055,,,"103694 - 11212 - 29.09.2020","31AC-0_200250",159579
"Swiss National Science Foundation (SNSF)",2020,3119.41,"10.1111/jcmm.15840","Journal of Cellular and Molecular Medicine","Wiley","FALSE","1582-1838,1582-4934",,3339.48,1.07055,,,"103046 - 10764 - 26.08.2020","51AC-0_199356",185544
"Swiss National Science Foundation (SNSF)",2020,1057.06,"10.1111/jvim.15906","Journal of Veterinary Internal Medicine","Wiley","FALSE","0891-6640,1939-1676",,1131.64,1.07055,,,"104055 - 10764 - 20.10.2020","40AC-0_201167",167054
"Swiss National Science Foundation (SNSF)",2020,1173.23,"10.1117/1.JBO.25.4.046005","Journal of Biomedical Optics","SPIE-Intl Soc Optical Eng","FALSE","1083-3668",,1256.00,1.07055,1255.00,"USD",,"205320_179038",179038
"Swiss National Science Foundation (SNSF)",2020,1262.57,"10.1117/1.jbo.25.6.063807","Journal of Biomedical Optics","SPIE-Intl Soc Optical Eng","FALSE","1083-3668",,1351.64,1.07055,,,"100246 - 10907 - 31.01.2020","31AC-0_194000",185262
"Swiss National Science Foundation (SNSF)",2020,4155.62,"10.1126/sciadv.aat4390","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4448.80,1.07055,,,"103092 - 10815 - 31.08.2020","PPAC-1_199376",157424
"Swiss National Science Foundation (SNSF)",2020,4251.09,"10.1126/sciadv.aaz0385","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4551.00,1.07055,,,"100344 - 10202 - 07.02.2020","20AC-1_194102",172946
"Swiss National Science Foundation (SNSF)",2020,4185.70,"10.1126/sciadv.aaz0418","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4481.00,1.07055,4500.00,"USD",,"200021_172827",172827
"Swiss National Science Foundation (SNSF)",2020,4519.87,"10.1126/sciadv.aaz4137","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4838.75,1.07055,,,"100151 - 10815 - 24.01.2020","PPAC-3_194020",157517
"Swiss National Science Foundation (SNSF)",2020,3537.55,"10.1126/sciadv.abb0725","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3787.12,1.07055,,,"103433 - 10815 - 16.09.2020","PPAC-3_199762",163850
"Swiss National Science Foundation (SNSF)",2020,4165.39,"10.1126/sciadv.abb2313","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4459.26,1.07055,,,"102631 - 10815 - 10.08.2020","PCAC-3_199112",187012
"Swiss National Science Foundation (SNSF)",2020,3173.99,"10.1126/sciadv.abb3831","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3397.92,1.07055,,,"103930 - 10179 - 12.10.2020","20AC-1_200515",172523
"Swiss National Science Foundation (SNSF)",2020,3774.20,"10.1126/sciadv.abb4685","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4040.47,1.07055,,,"101764 - 10815 - 29.05.2020","31AC-0_198337",144210
"Swiss National Science Foundation (SNSF)",2020,3537.55,"10.1126/sciadv.abc1251","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3787.12,1.07055,,,"103407 - 10815 - 16.09.2020","31AC-0_199643",177084
"Swiss National Science Foundation (SNSF)",2020,3862.13,"10.1126/sciadv.abc5511","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4134.60,1.07055,,,"103204 - 10202 - 07.09.2020","20AC-1_199377",163225
"Swiss National Science Foundation (SNSF)",2020,3537.55,"10.1126/sciadv.abc5822","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,3787.12,1.07055,,,"103490 - 10815 - 18.09.2020","31AC-0_199826",167125
"Swiss National Science Foundation (SNSF)",2020,4161.82,"10.1126/sciadv.abc6348","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE","2375-2548",,4455.44,1.07055,,,"103409 - 10815 - 16.09.2020","PZAC-3_199644",167836
"Swiss National Science Foundation (SNSF)",2020,2706.90,"10.1128/mbio.00405-20","mBio","American Society for Microbiology","FALSE","2150-7511",,2897.87,1.07055,,,"101007 - 10814 - 20.03.2020","31AC-0_194992",175557
"Swiss National Science Foundation (SNSF)",2020,3584.06,"10.1128/mBio.02092-20","mBio","American Society for Microbiology","FALSE","2150-7511",,3836.92,1.07055,,,"104083 - 10814 - 21.10.2020","31AC-0_200310",185325
"Swiss National Science Foundation (SNSF)",2020,988.28,"10.1128/MRA.01305-19","Microbiology Resource Announcements","American Society for Microbiology","FALSE","2576-098X",,1058.00,1.07055,,,,"310030_184666",184666
"Swiss National Science Foundation (SNSF)",2020,3470.38,"10.1128/msphere.00052-20","mSphere","American Society for Microbiology","FALSE","2379-5042",,3715.22,1.07055,,,"100994 - 10814 - 20.03.2020","31AC-0_194833",185108
"Swiss National Science Foundation (SNSF)",2020,3239.76,"10.1128/msphere.00686-20","mSphere","American Society for Microbiology","FALSE","2379-5042",,3468.32,1.07055,,,"102776 - 10814 - 14.08.2020","31AC-0_199163",185108
"Swiss National Science Foundation (SNSF)",2020,2742.05,"10.1128/msphere.00704-19","mSphere","American Society for Microbiology","FALSE","2379-5042",,2935.50,1.07055,,,"100245 - 10814 - 31.01.2020","31AC-0_194029",157065
"Swiss National Science Foundation (SNSF)",2020,2541.45,"10.1128/msphere.00737-20","mSphere","American Society for Microbiology","FALSE","2379-5042",,2720.75,1.07055,,,"103936 - 10814 - 12.10.2020","31AC-0_200549",170188
"Swiss National Science Foundation (SNSF)",2020,2957.41,"10.1136/bmjdrc-2019-001059","BMJ Open Diabetes Research & Care","BMJ","FALSE","2052-4897",,3166.06,1.07055,,,"100599 - 10815 - 24.02.2020","40AC-0_194147",167349
"Swiss National Science Foundation (SNSF)",2020,3621.60,"10.1136/bmjgh-2020-002681","BMJ Global Health","BMJ","FALSE","2059-7908",,3877.10,1.07055,,,"102931 - 10815 - 20.08.2020","40AC-0_199169",160373
"Swiss National Science Foundation (SNSF)",2019,1864.32,"10.1136/bmjopen-2019-030030","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,2074.00,1.11247,,,"101110 - 10288 - 03.04.2020","40AC-0_196347",183434
"Swiss National Science Foundation (SNSF)",2019,1663.33,"10.1136/bmjopen-2019-032868","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1850.40,1.11247,,,"100266 - 10913 - 03.02.2020","32AC-0_193927",170117
"Swiss National Science Foundation (SNSF)",2020,1223.48,"10.1136/bmjopen-2019-034565","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1309.80,1.07055,,,"101621 - 10815 - 15.05.2020","P4AC-3_198192",180830
"Swiss National Science Foundation (SNSF)",2020,1494.85,"10.1136/bmjopen-2019-035058","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1600.31,1.07055,1350.00,"GBP","102520.0","32AC-0_198941",189498
"Swiss National Science Foundation (SNSF)",2020,1938.00,"10.1136/bmjopen-2019-035114","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,2074.73,1.07055,,,"100738 - 10815 - 05.03.2020","P3AC-3_194829",177933
"Swiss National Science Foundation (SNSF)",2020,1653.34,"10.1136/bmjopen-2019-035471","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1769.98,1.07055,,,"101614 - 10815 - 14.05.2020","P2AC-1_198166",178574
"Swiss National Science Foundation (SNSF)",2020,1823.78,"10.1136/bmjopen-2020-037744","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1952.45,1.07055,,,"102630 - 10815 - 10.08.2020","32AC-0_199116",179158
"Swiss National Science Foundation (SNSF)",2020,1810.06,"10.1136/bmjopen-2020-037748","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1937.76,1.07055,,,"104454 - 10815 - 11.11.2020","10AC--_201322",153131
"Swiss National Science Foundation (SNSF)",2020,2058.74,"10.1136/bmjopen-2020-039164","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,2203.98,1.07055,,,"101985 - 10815 - 17.06.2020","33---0_198664",179644
"Swiss National Science Foundation (SNSF)",2020,1629.06,"10.1136/bmjopen-2020-040110","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1743.99,1.07055,,,"104457 - 10815 - 11.11.2020","31AC-0_201323",196251
"Swiss National Science Foundation (SNSF)",2020,1356.27,"10.1136/bmjopen-2020-041901","BMJ Open","BMJ","FALSE","2044-6055,2044-6055",,1451.95,1.07055,,,"103915 - 10815 - 12.10.2020","P4AC-3_200495",183877
"Swiss National Science Foundation (SNSF)",2020,1726.84,"10.1136/vetreco-2019-000370","Veterinary Record Open","BMJ","FALSE","2052-6113",,1848.67,1.07055,,,"100602 - 10815 - 24.02.2020 and 101623 - 10815 - 15.05.2020","40AC-0_194303",167054
"Swiss National Science Foundation (SNSF)",2020,1681.38,"10.1159/000508363","Dementia and Geriatric Cognitive Disorders Extra","S. Karger AG","FALSE","1664-5464",,1800.00,1.07055,,,"101630 - 10363 - 15.05.2020","51AC-0_198188",185901
"Swiss National Science Foundation (SNSF)",2020,1636.00,"10.1161/jaha.120.016075","Journal of the American Heart Association","Ovid Technologies (Wolters Kluwer Health)","FALSE","2047-9980",,1751.42,1.07055,,,"102649 - 11144 - 10.08.2020","33AC-0_199143",177520
"Swiss National Science Foundation (SNSF)",2020,1834.35,"10.1167/jov.20.3.10","Journal of Vision","Association for Research in Vision and Ophthalmology (ARVO)","FALSE","1534-7362",,1963.76,1.07055,,,"100908 - 10962 - 17.03.2020","PZAC-1_194857",161224
"Swiss National Science Foundation (SNSF)",2020,1823.74,"10.1167/jov.20.4.14","Journal of Vision","Association for Research in Vision and Ophthalmology (ARVO)","FALSE","1534-7362",,1952.41,1.07055,,,"100662 - 10962 - 28.02.2020","PPAC-1_194651",163723
"Swiss National Science Foundation (SNSF)",2020,1708.42,"10.1167/jov.20.8.23","Journal of Vision","Association for Research in Vision and Ophthalmology (ARVO)","FALSE","1534-7362",,1828.95,1.07055,,,"103083 - 10962 - 31.08.2020","PPAC-1_199375",157420
"Swiss National Science Foundation (SNSF)",2020,1775.97,"10.1167/tvst.9.6.7","Translational Vision Science & Technology","Association for Research in Vision and Ophthalmology (ARVO)","FALSE","2164-2591",,1901.26,1.07055,,,"102039 - 10962 - 19.06.2020","32AC-0_198722",159518
"Swiss National Science Foundation (SNSF)",2020,2834.51,"10.1177/1352458520911174","Multiple Sclerosis Journal","SAGE Publications","FALSE","1352-4585,1477-0970",,3034.49,1.07055,,,"101392 - 11046 - 24.04.2020","PPAC-3_194985",176984
"Swiss National Science Foundation (SNSF)",2019,1764.54,"10.1177/2045125319891386","Therapeutic Advances in Psychopharmacology","SAGE Publications","FALSE","2045-1253,2045-1261",,1963.00,1.11247,,,"102079 - 10126 - 25.06.2020","32AC-0_198796",173211
"Swiss National Science Foundation (SNSF)",2020,1910.23,"10.1177/2047487320915350","European Journal of Preventive Cardiology","SAGE Publications","FALSE","2047-4873,2047-4881",,2045.00,1.07055,,,"104042 - 11244 - 19.10.2020","33AC-0_200928",177520
"Swiss National Science Foundation (SNSF)",2020,1315.04,"10.1177/2055217320961409","Multiple Sclerosis Journal - Experimental, Translational and Clinical","SAGE Publications","FALSE","2055-2173,2055-2173",,1407.82,1.07055,,,"103410 - 11046 - 16.09.2020","PPAC-3_199685",176984
"Swiss National Science Foundation (SNSF)",2020,715.35,"10.1177/2514183x20904571","Clinical and Translational Neuroscience","SAGE Publications","FALSE","2514-183X,2514-183X",,765.82,1.07055,,,"100340 - 10815 - 07.02.2020","31AC-0_194083",163465
"Swiss National Science Foundation (SNSF)",2020,666.24,"10.1177/2514183x20939448","Clinical and Translational Neuroscience","SAGE Publications","FALSE","2514-183X,2514-183X",,713.24,1.07055,,,"102083 - 10815 - 25.06.2020","CRAC-5_198802",180365
"Swiss National Science Foundation (SNSF)",2020,926.91,"10.1186/s00015-020-00356-4","Swiss Journal of Geosciences","Springer Science and Business Media LLC","FALSE","1661-8726,1661-8734",,992.30,1.07055,,,"101071 - 10752 - 30.03.2020","20AC-1_195619",169055
"Swiss National Science Foundation (SNSF)",2020,1430.10,"10.1186/s00015-020-00365-3","Swiss Journal of Geosciences","Springer Science and Business Media LLC","FALSE","1661-8726,1661-8734",,1530.99,1.07055,,,"103929 - 10752 - 12.10.2020","20AC-1_200513",165513
"Swiss National Science Foundation (SNSF)",2020,1915.61,"10.1186/s12859-019-3337-9","BMC Bioinformatics","Springer Science and Business Media LLC","FALSE","1471-2105",,2050.76,1.07055,,,"100339 - 10752 - 07.02.2020","20AC-1_194091",173020
"Swiss National Science Foundation (SNSF)",2020,2005.51,"10.1186/s12862-020-01669-6","BMC Evolutionary Biology","Springer Science and Business Media LLC","FALSE","1471-2148",,2147.00,1.07055,,,"103669 - 11211 - 29.09.2020","31AC-0_200228",188820
"Swiss National Science Foundation (SNSF)",2020,1962.54,"10.1186/s12863-020-00860-4","BMC Genetics","Springer Science and Business Media LLC","FALSE","1471-2156",,2101.00,1.07055,,,"101930 - 10670 - 12.06.2020","31AC-0_198582",172911
"Swiss National Science Foundation (SNSF)",2020,1659.29,"10.1186/s12864-020-06862-x","BMC Genomics","Springer Science and Business Media LLC","FALSE","1471-2164",,1776.35,1.07055,,,"102345 - 10752 - 14.07.2020","31AC-0_198936",162543
"Swiss National Science Foundation (SNSF)",2020,1958.97,"10.1186/s12864-020-6676-z","BMC Genomics","Springer Science and Business Media LLC","FALSE","1471-2164",,2097.18,1.07055,,,"102182 - 10670 - 03.07.2020","31AC-0_198845",166605
"Swiss National Science Foundation (SNSF)",2020,1757.68,"10.1186/s12866-020-01819-2","BMC Microbiology","Springer Science and Business Media LLC","FALSE","1471-2180",,1881.68,1.07055,,,"101669 - 10752 - 20.05.2020","31AC-0_198222",182315
"Swiss National Science Foundation (SNSF)",2020,2025.40,"10.1186/s12866-020-1700-7","BMC Microbiology","Springer Science and Business Media LLC","FALSE","1471-2180",,2168.29,1.07055,,,"100341 - 10752 - 07.02.2020","IZAC-0_194090",170844
"Swiss National Science Foundation (SNSF)",2020,2291.35,"10.1186/s12877-020-01761-y","BMC Geriatrics","Springer Science and Business Media LLC","FALSE","1471-2318",,2453.00,1.07055,,,"104041 - 11243 - 19.10.2020","10AC--_200990",170410
"Swiss National Science Foundation (SNSF)",2020,2094.46,"10.1186/s12879-020-05491-9","BMC Infectious Diseases","Springer Science and Business Media LLC","FALSE","1471-2334",,2242.22,1.07055,,,"104190 - 10752 - 27.10.2020","PCAC-3_201286",181355
"Swiss National Science Foundation (SNSF)",2020,1957.20,"10.1186/s12883-020-01920-z","BMC Neurology","Springer Science and Business Media LLC","FALSE","1471-2377",,2095.28,1.07055,,,"103502 - 10752 - 21.09.2020","32AC-0_199903",182681
"Swiss National Science Foundation (SNSF)",2019,915.22,"10.1186/s12885-019-6305-x","BMC Cancer","Springer Science and Business Media LLC","FALSE","1471-2407",,1018.15,1.11247,,,"100228 - 10752 - 31.01.2020","31AC-0_194002",170111
"Swiss National Science Foundation (SNSF)",2020,878.99,"10.1186/s12885-020-06777-6","BMC Cancer","Springer Science and Business Media LLC","FALSE","1471-2407",,941.00,1.07055,,,,"310030_179477",179477
"Swiss National Science Foundation (SNSF)",2019,1652.18,"10.1186/s12887-019-1764-4","BMC Pediatrics","Springer Science and Business Media LLC","FALSE","1471-2431",,1838.00,1.11247,,,"100356 - 10126 - 10.02.2020","CRAC-3_194056",147673
"Swiss National Science Foundation (SNSF)",2020,2215.45,"10.1186/s12888-020-02712-y","BMC Psychiatry","Springer Science and Business Media LLC","FALSE","1471-244X",,2371.75,1.07055,,,"102081 - 10752 - 25.06.2020","10AC--_198801",179451
"Swiss National Science Foundation (SNSF)",2020,808.15,"10.1186/s12888-020-02728-4","BMC Psychiatry","Springer Science and Business Media LLC","FALSE","1471-244X",,865.16,1.07055,,,"102236 - 11110 - 08.07.2020","IZAC-0_198872",177986
"Swiss National Science Foundation (SNSF)",2020,931.36,"10.1186/s12888-020-02839-y","BMC Psychiatry","Springer Science and Business Media LLC","FALSE","1471-244X",,997.07,1.07055,,,"103361 - 10752 - 14.09.2020","32AC-0_199613",184755
"Swiss National Science Foundation (SNSF)",2020,2412.12,"10.1186/s12889-020-08535-6","BMC Public Health","Springer Science and Business Media LLC","FALSE","1471-2458",,2582.29,1.07055,,,"101294 - 10752 - 20.04.2020","32AC-0_197139",177576
"Swiss National Science Foundation (SNSF)",2020,932.58,"10.1186/s12889-020-09577-6","BMC Public Health","Springer Science and Business Media LLC","FALSE","1471-2458",,998.37,1.07055,,,"103934 - 10752 - 12.10.2020","32AC-0_200545",163379
"Swiss National Science Foundation (SNSF)",2020,924.27,"10.1186/s12889-020-09663-9","BMC Public Health","Springer Science and Business Media LLC","FALSE","1471-2458",,989.48,1.07055,,,"104455 - 10752 - 11.11.2020","10AC--_201376",183166
"Swiss National Science Foundation (SNSF)",2020,955.72,"10.1186/s12891-020-03657-9","BMC Musculoskeletal Disorders","Springer Science and Business Media LLC","FALSE","1471-2474",,1023.15,1.07055,,,"104579 - 10752 - 17.11.2020","32AC-0_201422",182352
"Swiss National Science Foundation (SNSF)",2020,1078.88,"10.1186/s12910-019-0443-1","BMC Medical Ethics","Springer Science and Business Media LLC","FALSE","1472-6939",,1155.00,1.07055,,,"100469 - 10669 - 13.02.2020","40AC-0_194149",167356
"Swiss National Science Foundation (SNSF)",2020,575.54,"10.1186/s12910-020-00498-y","BMC Medical Ethics","Springer Science and Business Media LLC","FALSE","1472-6939",,616.14,1.07055,,,"102813 - 10752 - 18.08.2020","IZAC-0_199164",154158
"Swiss National Science Foundation (SNSF)",2020,1883.14,"10.1186/s12913-020-05547-1","BMC Health Services Research","Springer Science and Business Media LLC","FALSE","1472-6963",,2016.00,1.07055,,,"102955 - 10669 - 25.08.2020","CRAC-1_199354",156274
"Swiss National Science Foundation (SNSF)",2020,2210.08,"10.1186/s12915-019-0728-3","BMC Biology","Springer Science and Business Media LLC","FALSE","1741-7007",,2366.00,1.07055,,,"100383 - 10679 - 10.02.2020","PPAC-3_193952",170664
"Swiss National Science Foundation (SNSF)",2020,2356.47,"10.1186/s12915-020-00791-7","BMC Biology","Springer Science and Business Media LLC","FALSE","1741-7007",,2522.72,1.07055,,,"101842 - 10752 - 05.06.2020","CRAC-3_198518",160702
"Swiss National Science Foundation (SNSF)",2020,2178.54,"10.1186/s12915-020-0740-7","BMC Biology","Springer Science and Business Media LLC","FALSE","1741-7007",,2332.24,1.07055,,,"100460 - 10752 - 13.02.2020","31AC-0_194114",172789
"Swiss National Science Foundation (SNSF)",2020,2552.33,"10.1186/s12915-020-0744-3","BMC Biology","Springer Science and Business Media LLC","FALSE","1741-7007",,2732.40,1.07055,,,"100456 - 10752 - 13.02.2020","31AC-0_194146",173265
"Swiss National Science Foundation (SNSF)",2020,841.30,"10.1186/s12917-020-02447-8","BMC Veterinary Research","Springer Science and Business Media LLC","FALSE","1746-6148",,900.65,1.07055,,,"102527 - 10752 - 27.07.2020","40AC-0_199019",167054
"Swiss National Science Foundation (SNSF)",2019,2190.05,"10.1186/s12939-019-1112-1","International Journal for Equity in Health","Springer Science and Business Media LLC","FALSE","1475-9276",,2436.37,1.11247,,,"100142 - 10752 - 24.01.2020","10AC-4_193956",182284
"Swiss National Science Foundation (SNSF)",2020,2216.97,"10.1186/s12939-020-1143-7","International Journal for Equity in Health","Springer Science and Business Media LLC","FALSE","1475-9276",,2373.38,1.07055,,,"101300 - 10752 - 20.04.2020","K-AC-1_197204",122277
"Swiss National Science Foundation (SNSF)",2020,2654.34,"10.1186/s12974-020-01966-3","Journal of Neuroinflammation","Springer Science and Business Media LLC","FALSE","1742-2094",,2841.60,1.07055,,,"104555 - 10670 - 13.11.2020","31AC-0_201407",189136
"Swiss National Science Foundation (SNSF)",2020,934.21,"10.1186/s12987-020-0178-x","Fluids and Barriers of the CNS","Springer Science and Business Media LLC","FALSE","2045-8118",,1000.12,1.07055,,,"100656 - 10752 - 28.02.2020","31AC-0_194484",166430
